Ego_Position(m),Ego_Velocity(m/s),Obs_Position(m),Obs_Velocity(m),Time(s)
89.44937275877385,0.5555555555555556,100.0,0.0,34.856962919
89.51049718988496,0.5833333730697632,100.0,0.0,34.967080355
89.57417688897279,0.66666669315762,100.0,0.0,35.076334
89.64720482054132,0.722222261958652,100.0,0.0,35.185946703
89.72632426861666,0.722222261958652,100.0,0.0,35.295556784
89.80554393153086,0.6111111243565878,100.0,0.0,35.405308247
89.8733831311679,0.4722222354676988,100.0,0.0,35.516381025
89.92553727632523,0.4444444510671828,100.0,0.0,35.626892328
89.97391643349059,0.5555555555555556,100.0,0.0,35.735823631
90.03493238404614,0.6388888756434122,100.0,0.0,35.845722437
90.10612235568134,0.6388888756434122,100.0,0.0,35.957252026
90.1754826236878,0.5277777711550394,100.0,0.0,36.06588316
90.23397010445387,0.4166666666666667,100.0,0.0,36.176771164
90.27935765070387,0.4722222354676988,100.0,0.0,36.285768986
90.3313370613563,0.4722222354676988,100.0,0.0,36.395892143
90.38311573033643,0.5277777711550394,100.0,0.0,36.505622864
90.44146844515976,0.500000019868215,100.0,0.0,36.616259813
90.49595043082468,0.4166666666666667,100.0,0.0,36.725286007
90.54217899874135,0.4166666666666667,100.0,0.0,36.836326122
90.58804805124134,0.3888888822661506,100.0,0.0,36.946472883
90.63076876584715,0.4722222354676988,100.0,0.0,37.056388378
90.68320730448468,0.4166666666666667,100.0,0.0,37.167502403
90.72836318740134,0.4166666666666667,100.0,0.0,37.275927782
90.77415515115135,0.3888888822661506,100.0,0.0,37.385899067
90.81689338947908,0.33333334657881,100.0,0.0,37.495867252
90.85337191059527,0.33333334657881,100.0,0.0,37.605367184
90.89019431039179,0.33333334657881,100.0,0.0,37.715907097
90.92710667352523,0.3888888822661506,100.0,0.0,37.826710224
90.96973819296589,0.500000019868215,100.0,0.0,37.936400413
91.02471370515042,0.66666669315762,100.0,0.0,38.046427011
91.09766486604924,0.33333334657881,100.0,0.0,38.155931234
91.13424312550273,0.166666673289405,100.0,0.0,38.26573205
91.15253126172944,0.05555555638339785,100.0,0.0,38.375512838
91.15866530826528,0.027777778191698924,100.0,0.0,38.485994816
91.161732576561,0.3888888822661506,100.0,0.0,38.596481562
91.20408927872855,0.4166666666666667,100.0,0.0,38.705466509
91.24984756581188,0.4444444510671828,100.0,0.0,38.815350532
91.29915962832446,0.4444444510671828,100.0,0.0,38.926370621
91.3476737832696,0.2500000099341075,100.0,0.0,39.035602093
91.37545544962354,0.1388888888888889,100.0,0.0,39.146801949
91.3907939101791,0.027777778191698924,100.0,0.0,39.257336616
91.39378674555702,0.2500000099341075,100.0,0.0,39.365149498
91.42121728089701,0.3055555621782939,100.0,0.0,39.474935293
91.45510278713147,0.33333334657881,100.0,0.0,39.585902691
91.49176457225494,0.3888888822661506,100.0,0.0,39.695955753
91.53428798214188,0.361111130979326,100.0,0.0,39.805370569
91.57408722433162,0.1944444411330753,100.0,0.0,39.915647507
91.59542379932937,0.05555555638339785,100.0,0.0,40.025460005
