Ego_Position(m),Ego_Velocity(m/s),Obs_Position(m),Obs_Velocity(m),Time(s)
22.887922343403044,4.444444444444445,100.0,0.0,10.11125946
23.377733712291935,4.611111217074924,100.0,0.0,10.221527099
23.881823346264856,4.472222328186035,100.0,0.0,10.330906391
24.378693458843138,4.916666878594293,100.0,0.0,10.442065954
24.914338030764853,4.138889047834608,100.0,0.0,10.551069975
25.372279718490073,4.722222222222222,100.0,0.0,10.661777496
25.887729096823406,4.083333280351427,100.0,0.0,10.770994663
26.353330671865486,4.444444444444445,100.0,0.0,10.885106563
26.82409398742104,4.638889100816515,100.0,0.0,10.991094351
27.34212544578175,4.472222328186035,100.0,0.0,11.102849006
27.833408352866538,5.0277778837415905,100.0,0.0,11.212781191
28.377896169258655,4.527778095669216,100.0,0.0,11.321143865
28.87604196670527,5.0277778837415905,100.0,0.0,11.431229591
29.43227240470598,4.111111164093018,100.0,0.0,11.541925668
29.887230823902584,4.805555873446995,100.0,0.0,11.652660846
30.41439555052496,4.500000211927626,100.0,0.0,11.762448311
30.90555095815594,4.527778095669216,100.0,0.0,11.87166357
31.406284330978668,4.361111058129205,100.0,0.0,11.982320308
31.880595128133066,4.5555554495917425,100.0,0.0,12.091138363
32.38349677499095,5.0277778837415905,100.0,0.0,12.201595545
32.933860696173575,4.611111217074924,100.0,0.0,12.311124324
33.44426843784724,5.111111005147298,100.0,0.0,12.421879291
34.00855439237066,4.6666669845581055,100.0,0.0,12.532345295
34.5159380916001,4.9722221162584095,100.0,0.0,12.64111638
35.06294601966495,4.5555554495917425,100.0,0.0,12.751189947
35.56012593898926,4.722222222222222,100.0,0.0,12.860395669999999
36.07807699010037,4.305555555555555,100.0,0.0,12.970142364
36.558308732461484,4.694444338480632,100.0,0.0,13.081750393
37.07534851317966,4.444444444444445,100.0,0.0,13.191963911
37.560975366513,4.527778095669216,100.0,0.0,13.301380634
38.0560337716873,5.0277778837415905,100.0,0.0,13.410780906
38.618600622627106,4.6666669845581055,100.0,0.0,13.522764921
39.12363224236299,5.222222540113661,100.0,0.0,13.631052255
39.70114653218458,4.750000105963813,100.0,0.0,13.74170947
40.22230405131065,5.277777777777778,100.0,0.0,13.851504087
40.80645155686621,4.611111217074924,100.0,0.0,13.96225214
41.306353670131784,5.083333651224772,100.0,0.0,14.070731401
41.87023558056138,4.638889100816515,100.0,0.0,14.181727647
42.38207345861136,4.750000105963813,100.0,0.0,14.292109728
42.90503276202762,4.750000105963813,100.0,0.0,14.402267456
43.42715515342522,4.611111217074924,100.0,0.0,14.512252569
43.92954734974802,4.638889100816515,100.0,0.0,14.621284723
44.44241269998383,4.611111217074924,100.0,0.0,14.731911421
44.94769954903982,4.6666669845581055,100.0,0.0,14.841557026
45.45941579123105,4.611111217074924,100.0,0.0,14.951269149
45.970485356475486,4.777777989705403,100.0,0.0,15.062166452
46.50309722610052,4.777777989705403,100.0,0.0,15.173705101
47.01918628765932,4.916666878594293,100.0,0.0,15.281786918
47.55594330462899,4.722222222222222,100.0,0.0,15.391016245
48.078604975462326,4.6666669845581055,100.0,0.0,15.501760959
48.58839193352214,4.611111217074924,100.0,0.0,15.611060857
49.09889861580919,4.5555554495917425,100.0,0.0,15.72183156
49.59578528036254,4.527778095669216,100.0,0.0,15.830961942
50.09986620253141,4.500000211927626,100.0,0.0,15.942355871
50.59527023136248,4.583333333333333,100.0,0.0,16.052517175
51.095112399279145,4.694444338480632,100.0,0.0,16.161636352
51.607331605328355,4.638889100816515,100.0,0.0,16.270805359
52.11669646840424,4.583333333333333,100.0,0.0,16.380660534
52.62251598590424,4.611111217074924,100.0,0.0,16.491078138
53.132900635132934,4.527778095669216,100.0,0.0,16.601825475
53.62682016375505,4.444444444444445,100.0,0.0,16.710968971
54.11904644819949,4.333333439297146,100.0,0.0,16.821781397
54.59589037285984,4.388888941870795,100.0,0.0,16.931884288
55.07715670650294,4.305555555555555,100.0,0.0,17.041597128
55.54597041691961,4.333333439297146,100.0,0.0,17.150543451
56.02667314467432,4.2222221692403155,100.0,0.0,17.261537075
56.48909778620499,4.166666666666667,100.0,0.0,17.371114969
56.94748929453832,4.083333280351427,100.0,0.0,17.481185436
57.3952847802281,4.055555661519368,100.0,0.0,17.590910673
57.84468783808124,4.083333280351427,100.0,0.0,17.701784849
58.290412596047894,4.027777777777778,100.0,0.0,17.811001062
58.736505148409,3.91666677263048,100.0,0.0,17.921812057
59.16368409838282,3.83333338631524,100.0,0.0,18.030936718
59.58950056126818,3.83333338631524,100.0,0.0,18.142077684
60.00637871036334,3.8611112700568304,100.0,0.0,18.250885963
60.43445322865204,3.7777778837415905,100.0,0.0,18.361816644
60.85329142417791,3.66666661368476,100.0,0.0,18.472757101
61.25801172332986,3.694444497426351,100.0,0.0,18.583200216
61.65510577252457,3.66666661368476,100.0,0.0,18.690746307
62.061460829319564,3.555555608537462,100.0,0.0,18.801631689
62.45010049733297,3.500000105963813,100.0,0.0,18.910999775
62.837480869561055,3.4722222222222223,100.0,0.0,19.021740675
63.21661442511661,3.3888888359069824,100.0,0.0,19.130989074
63.591915953415814,3.3333333333333335,100.0,0.0,19.241796732
63.95574429341581,3.3333333333333335,100.0,0.0,19.351002693
64.32604649341582,3.2499999470180936,100.0,0.0,19.462155819
64.6795718871526,3.2499999470180936,100.0,0.0,19.570990324
65.03998733927706,3.1944444444444446,100.0,0.0,19.681944608
65.38361351413818,3.1388889418707953,100.0,0.0,19.789572715
65.73516679679433,3.1388889418707953,100.0,0.0,19.901632785
66.0799533223085,3.0833334392971463,100.0,0.0,20.011536836
66.4195019423943,3.0277779367234974,100.0,0.0,20.121724128
66.75242148645452,3.0277779367234974,100.0,0.0,20.231751203
67.08732836100796,2.9444445504082575,100.0,0.0,20.342411995
67.4062361888736,2.9444445504082575,100.0,0.0,20.450762748
67.7347924491976,2.888889047834608,100.0,0.0,20.562413454
68.04677260814042,2.8611111640930176,100.0,0.0,20.670464515
68.36547688206994,2.833333280351427,100.0,0.0,20.781920194
68.67474177445351,2.8055556615193686,100.0,0.0,20.891140222
68.98433052956312,2.7777777777777777,100.0,0.0,21.001551628
69.28740822678535,2.7222222752041287,100.0,0.0,21.110721588
69.58822054202886,2.7222222752041287,100.0,0.0,21.221299648
69.8864302548884,2.66666677263048,100.0,0.0,21.330904722
70.18180672529226,2.694444391462538,100.0,0.0,21.44173336
70.47681736501913,2.6111112700568304,100.0,0.0,21.551282882
70.76508208306662,2.638888888888889,100.0,0.0,21.661743879
71.05298450459439,2.555555502573649,100.0,0.0,21.770902633
71.3362016636116,2.6111112700568304,100.0,0.0,21.881791353
71.62122171557269,2.5277778837415905,100.0,0.0,21.991016149
71.90134718656547,2.555555502573649,100.0,0.0,22.101898431
72.18365650237929,2.444444497426351,100.0,0.0,22.212428808
72.45194776952768,2.5,100.0,0.0,22.322254657
72.72456749452768,2.41666661368476,100.0,0.0,22.431375026
72.99182891491836,2.444444497426351,100.0,0.0,22.542022228
73.25809961157852,2.361111111111111,100.0,0.0,22.651006937
73.51931279518962,2.361111111111111,100.0,0.0,22.761699676
73.78073989310629,2.361111111111111,100.0,0.0,22.872487068
74.03916655949517,2.3333334922790527,100.0,0.0,22.982002258
74.29642101968591,2.305555608537462,100.0,0.0,23.092340946
74.5471306456139,2.250000105963813,100.0,0.0,23.201144457
74.79348672571605,2.2777777247958713,100.0,0.0,23.310705423
75.04470511787262,2.1944444709353976,100.0,0.0,23.421074152
75.2852728836656,2.250000105963813,100.0,0.0,23.530765056
75.53493451992343,2.166666719648573,100.0,0.0,23.641788006
75.77075295052327,2.1388889683617487,100.0,0.0,23.750688076
76.00852876044144,2.1388889683617487,100.0,0.0,23.861914396
76.24508884939776,2.1111110846201577,100.0,0.0,23.972579717
76.47353487997559,2.166666719648573,100.0,0.0,24.080858707
76.71373953884935,2.0833333333333335,100.0,0.0,24.191786527
76.94362770134936,2.027777830759684,100.0,0.0,24.302193403
77.16451811714857,2.055555582046509,100.0,0.0,24.411189317
77.39155919329679,2.027777830759684,100.0,0.0,24.521704197
77.61614904235932,2.055555582046509,100.0,0.0,24.632522344
77.8404240909719,2.00000007947286,100.0,0.0,24.741692543
78.05909971166128,1.9444444444444444,100.0,0.0,24.851093054
78.2743170488835,1.972222195731269,100.0,0.0,24.961837768
78.48948998718774,1.9444444444444444,100.0,0.0,25.070996284
78.7050012427433,2.00000007947286,100.0,0.0,25.181888818
78.92307414340873,1.8888889418707953,100.0,0.0,25.290981531
79.13312327441156,1.91666669315762,100.0,0.0,25.402245521
79.34098656886785,1.8888889418707953,100.0,0.0,25.510758876
79.55197107011914,1.8888889418707953,100.0,0.0,25.622523546
79.7565322836347,1.8611111905839708,100.0,0.0,25.73088336
79.96286814080673,1.83333330684238,100.0,0.0,25.841813564
80.16445068939395,1.8055555555555556,100.0,0.0,25.95183897
80.36298111203283,1.8055555555555556,100.0,0.0,26.061854839
80.56143921494949,1.7500000529819064,100.0,0.0,26.171835422
80.75377339602248,1.777777804268731,100.0,0.0,26.281810522
80.94914269493371,1.722222301695082,100.0,0.0,26.391765833
81.13829461316223,1.6944444179534912,100.0,0.0,26.501658439
81.32220890200914,1.6944444179534912,100.0,0.0,26.610259294
81.51111162166694,1.6666666666666667,100.0,0.0,26.721804857
81.69290261000027,1.638888915379842,100.0,0.0,26.830949306
81.87556686861952,1.6111111640930176,100.0,0.0,26.942471981
82.0505675677078,1.6111111640930176,100.0,0.0,27.051150798
82.22876106378997,1.583333412806193,100.0,0.0,27.16182518
82.40504721305504,1.5555555290646024,100.0,0.0,27.273259878
82.57393848128996,1.583333412806193,100.0,0.0,27.381901979
82.74655725670428,1.5277777777777777,100.0,0.0,27.490980625
82.91584491156539,1.5000000264909532,100.0,0.0,27.60184741
83.07949435345554,1.5277777777777777,100.0,0.0,27.71100378
83.24797045887222,1.5000000264909532,100.0,0.0,27.821324587
83.41229402927428,1.444444523917304,100.0,0.0,27.930932045
83.57218596073814,1.444444523917304,100.0,0.0,28.041686296
83.73001090942162,1.444444523917304,100.0,0.0,28.151009082
83.88987356921722,1.4166666401757135,100.0,0.0,28.261745453
