Ego_Position(m),Ego_Velocity(m/s),Obs_Position(m),Obs_Velocity(m),Time(s)
59.69085190414357,4.9722221162584095,100.0,0.0,16.980973005
60.229801008741276,4.750000105963813,100.0,0.0,17.089436531
60.755930148728254,4.83333322736952,100.0,0.0,17.200277329
61.28244295768523,4.694444338480632,100.0,0.0,17.309270382
61.803263545290285,4.694444338480632,100.0,0.0,17.420274973
62.31268800309702,4.583333333333333,100.0,0.0,17.528864861
62.82256053934702,4.6666669845581055,100.0,0.0,17.640173197
63.33812199846686,4.611111217074924,100.0,0.0,17.750720978
63.839256509594094,4.722222222222222,100.0,0.0,17.859461068999998
64.36398414792743,4.750000105963813,100.0,0.0,17.970643759
64.88587098681977,4.805555873446995,100.0,0.0,18.080579281
65.40863494876214,4.9722221162584095,100.0,0.0,18.189420939
65.9593249465263,4.9722221162584095,100.0,0.0,18.300244808
66.50119741939503,5.0,100.0,0.0,18.409291268
67.05442031439503,5.16666677263048,100.0,0.0,18.519998551
67.61730719693935,5.249999894036187,100.0,0.0,18.629017115
68.20015263542544,5.222222540113661,100.0,0.0,18.740094423
68.77464512795197,5.33333354526096,100.0,0.0,18.850178242
69.35828493247706,5.138888888888889,100.0,0.0,18.959675312
69.92772297483818,4.944444762335883,100.0,0.0,19.070548535
70.46914405214757,4.583333333333333,100.0,0.0,19.180114269
70.97243713089757,4.527778095669216,100.0,0.0,19.289986372
71.45733414252511,4.777777989705403,100.0,0.0,19.397111654
71.99630111620982,4.805555873446995,100.0,0.0,19.509990454
72.52765464405374,4.916666878594293,100.0,0.0,19.620636225
73.06421824426506,4.83333322736952,100.0,0.0,19.729837656
73.59692151391965,4.694444338480632,100.0,0.0,19.840116501
74.1125812735301,4.583333333333333,100.0,0.0,19.950024843
74.6172610535301,4.500000211927626,100.0,0.0,20.060200453
75.10558727052783,4.694444338480632,100.0,0.0,20.168777943
75.62768155477082,4.6666669845581055,100.0,0.0,20.280056238
76.13850436356786,4.611111217074924,100.0,0.0,20.389581204
76.6541308318059,4.527778095669216,100.0,0.0,20.501468897
77.15120683753851,4.444444444444445,100.0,0.0,20.61132884
77.63218082420518,4.361111058129205,100.0,0.0,20.719642163
78.11711806592493,4.361111058129205,100.0,0.0,20.830900431
78.59345225288808,4.388888941870795,100.0,0.0,20.940186024
92.25995574047886,2.6111112700568304,100.0,0.0,24.054137469
100.39243995502615,0.1944444411330753,100.0,0.0,27.168773174
100.99793421229798,0.0,100.0,0.0,30.282810688
100.99793421229798,0.0,100.0,0.0,33.396498203
100.99793421229798,0.0,100.0,0.0,36.514057636
100.99793421229798,0.0,100.0,0.0,39.623598814
100.99793421229798,0.0,100.0,0.0,42.737792969
100.99793421229798,0.0,100.0,0.0,45.851937294
100.99793421229798,0.0,100.0,0.0,48.965759039
