Ego_Position(m),Ego_Velocity(m/s),Time(s)
75.98756998270956,4.500000211927626,21.02280426
76.48595662968108,4.5555554495917425,21.133621931
76.98931011019513,4.416666825612386,21.244183302
77.47076034760475,4.361111058129205,21.353256702
77.94763729664464,4.333333439297146,21.462667942
78.42610016334459,4.277777936723497,21.573145866
78.90057885230772,4.305555555555555,21.684129715
79.37136349105772,4.166666666666667,21.793538094
92.34285113272439,2.444444497426351,24.906765938
99.95580496106405,0.2222222255335914,28.021227598
100.64762400337295,0.0,31.134464264000002
100.64762400337295,0.0,34.249713421
100.64762400337295,0.0,37.362928867
100.64762400337295,0.0,40.477516651
100.64762400337295,0.0,43.59125042
100.64762400337295,0.0,46.705415249
100.64762400337295,0.0,49.819568396
