Ego_Position(m),Ego_Velocity(m/s),Time(s)
73.2590303676881,5.0,19.623544693
73.81243326768809,5.083333651224772,19.734286547
74.37579403475176,5.0,19.845171928
74.92036591475177,5.083333651224772,19.954152346
75.4828225550089,5.0277778837415905,20.064863205
76.03657764198522,5.111111005147298,20.175071478
76.59466222419276,5.111111005147298,20.284322023
77.16089791423131,5.111111005147298,20.395170212
77.71589216539181,5.111111005147298,20.503819704
78.28059487479547,5.16666677263048,20.614380598
78.8471834054157,5.222222540113661,20.724123955
79.42496039914218,5.16666677263048,20.834843159
79.99417519298294,5.19444465637207,20.945079088
80.56278818876505,5.111111005147298,21.054614067
81.12391313579845,5.19444465637207,21.164470196
81.6941534575914,5.083333651224772,21.27431035
82.25666100743504,5.19444465637207,21.385025978
82.82709205365245,5.083333651224772,21.494906902
83.3838924736392,5.16666677263048,21.604513645
83.95209593379255,5.0,21.714559078
84.49795646379255,5.16666677263048,21.823795319
85.07018923686188,4.9722221162584095,21.934612513
85.60927348148448,5.19444465637207,22.043093443
86.18656554759292,4.861111111111111,22.154296637
86.72452081217625,5.138888888888889,22.265025616
87.28786222064848,5.0,22.374714136
87.83839456064848,4.805555873446995,22.484884977
88.3641775313739,4.805555873446995,22.594364166
88.89644993916748,4.83333322736952,22.705189943
89.42400448126828,5.0277778837415905,22.814403772
89.98142404404406,5.305555661519368,22.925330877
90.55974588328888,5.249999894036187,23.034399271
91.14081891656075,4.861111111111111,23.145149231
91.67449870753296,4.805555873446995,23.255000591
92.20368565531689,4.694444338480632,23.36518836
92.71647455565879,4.638889100816515,23.474481583
93.22884773367767,4.6666669845581055,23.585002899
93.73599667155779,4.777777989705403,23.693719387
94.26833059872605,4.694444338480632,23.805197954
94.78059457569091,4.777777989705403,23.914380312
95.3099975701736,4.583333333333333,24.025263071
95.80989546684027,4.611111217074924,24.134398699
96.31907739993022,4.527778095669216,24.244894505
96.8179928789031,4.500000211927626,24.355187654
97.31300316221562,4.472222328186035,24.465255737
97.8027986349874,4.527778095669216,24.574840069
98.30517933120356,4.444444444444445,24.685879469
98.78940640675911,4.388888941870795,24.794900894
99.26764133919895,4.388888941870795,24.903922319
99.76124778021324,4.305555555555555,25.016459703
100.22750955340769,4.333333439297146,25.124823332
100.70169415466968,4.2222221692403155,25.234327793
101.1705009974536,4.333333439297146,25.345432758
101.63754862020774,4.1944445504082575,25.453270435
102.10823439384862,4.277777936723497,25.56554842
102.57301381595136,4.250000052981907,25.674263
103.04383895807082,4.1944445504082575,25.78511095
103.50154929718947,4.166666666666667,25.894293547
103.96301838885614,4.166666666666667,26.005110979
104.41862933885614,4.1944445504082575,26.114524841
104.88248288243553,4.250000052981907,26.22518301
105.34652716222045,4.250000052981907,26.334436655
105.81547064656645,4.166666666666667,26.4448421
106.27238693823313,4.055555661519368,26.554566145
106.71661504217327,3.944444391462538,26.664168835
107.14981229452123,3.888888888888889,26.774053574
107.58192239174345,3.83333338631524,26.885233164
108.0003076235261,4.111111164093018,26.994442701
108.4560266517325,4.83333322736952,27.105363131
108.98989495286155,4.361111058129205,27.215886354
109.47063256674342,3.9722222752041287,27.326196432
109.91299657806039,3.944444391462538,27.437627554
110.33660427864825,3.9722222752041287,27.545084953
110.77216277687444,3.91666677263048,27.6547997
111.20171826232922,3.83333338631524,27.764538765
111.62652573820064,3.83333338631524,27.875428438
112.04761897085406,4.00000015894572,27.985350132
112.48255742013696,4.277777936723497,28.094156504
112.95617734945706,4.166666666666667,28.204942465
113.4113968952904,3.66666661368476,28.314264774
113.81709892609483,3.7222223811679416,28.424981117
114.22524022680099,3.694444497426351,28.534727097
114.63303540812139,3.6388889948527017,28.645186186
115.02981300117548,3.91666677263048,28.754288435
115.4622959717928,3.9722222752041287,28.864772797
115.90082442116972,4.00000015894572,28.975240707
116.34477604681076,4.055555661519368,29.086300135
116.78813682150603,3.944444391462538,29.195685625
117.21884005688747,3.83333338631524,29.304937363
117.63873602835767,3.7222223811679416,29.414544106
118.04892732815136,3.6388889948527017,29.524804592
118.44722405547192,3.611111111111111,29.634324312
118.8470399582497,3.694444497426351,29.745106459
119.2501148032524,3.944444391462538,29.854273319
119.6852784952406,4.444444444444445,29.964660645
120.17565041079615,3.805555502573649,30.075054169
120.5940542464988,3.66666661368476,30.185062408
120.99883486964988,3.5833334922790527,30.295525074
121.3911088298833,3.4722222222222223,30.405062437
121.77464650696663,3.444444603390164,30.515584469
122.15161586225098,3.4722222222222223,30.625093222
122.53055652891764,3.66666661368476,30.734291315
122.93599192705926,3.944444391462538,30.844923496
123.37469068927776,4.083333280351427,30.956212759
123.81858713476812,3.694444497426351,31.064987421
124.22686677228991,3.555555608537462,31.175572395
124.61483505540443,3.444444603390164,31.284754992
124.99610267110934,3.5277777247958713,31.395516634
125.3791155306904,3.444444603390164,31.504152298
125.76249614782614,3.416666719648573,31.615521669
126.13633662728992,3.5277777247958713,31.725008726
126.52617743715732,3.7777778837415905,31.835577965
126.9400284974322,3.694444497426351,31.945192575
127.34699570940738,3.611111111111111,32.055413246
127.74638199829627,3.5277777247958713,32.166084766
128.13160775876077,3.4722222222222223,32.275338411
128.51277035598298,3.6388889948527017,32.38517642
128.91678268988665,3.6388889948527017,32.496267557
129.31316380051254,3.66666661368476,32.605265617
129.71488122070787,3.500000105963813,32.714896441
130.10323290946536,3.66666661368476,32.825916767
130.50224205269984,3.694444497426351,32.934800625
130.90945853253973,3.75,33.045090437
131.32382495628974,3.5833334922790527,33.155653238
131.71527875598676,3.66666661368476,33.264955044
132.1213488211192,3.6388889948527017,33.375764847
132.51519833847692,3.5277777247958713,33.484058857
132.9085624634303,3.66666661368476,33.595629454
133.31027987995896,3.694444497426351,33.705253363
133.71921837362908,3.6388889948527017,33.816008329
134.11551619736363,3.66666661368476,33.924978971
134.52082046450715,3.611111111111111,34.035582066
134.91511677672938,3.555555608537462,34.144842386
135.30834256036667,3.4722222222222223,34.255505562
135.6940342825889,3.5277777247958713,34.366655827
136.0787595960331,3.6388889948527017,34.475783586
136.47326066738202,3.611111111111111,34.584285974
136.87447132210426,3.500000105963813,34.695461035
137.25740399569767,3.4722222222222223,34.804935455
137.64178027694769,3.416666719648573,34.915708303
138.0152778084895,3.3888888359069824,35.025082827
138.390304623293,3.611111111111111,35.135812283
138.79176322773745,3.4722222222222223,35.24704957
139.1685606131541,3.4722222222222223,35.35563159
139.548084908293,3.416666719648573,35.464998484
139.9264732786606,3.444444603390164,35.575811386
140.30720874834097,3.444444603390164,35.68641305
140.6798461703143,3.611111111111111,35.794643164
141.07912483725875,3.4722222222222223,35.905271292
141.46280821225875,3.500000105963813,36.015836716
141.8447962708236,3.5277777247958713,36.125041962
142.23481118357728,3.5833334922790527,36.235661983
142.63070239355446,3.5277777247958713,36.346203566
143.01399112888137,3.5833334922790527,36.454916477
143.41171573710656,3.5833334922790527,36.565974712
143.80483378021074,3.4722222222222223,36.675745487
144.19109423159964,3.555555608537462,36.787071466
144.57485108709582,3.5277777247958713,36.89506197
144.96332176453936,3.444444603390164,37.005249739
145.34303563261702,3.611111111111111,37.11555481
145.73610163928367,3.5277777247958713,37.224461794
146.12749257232224,3.4722222222222223,37.335472822
146.5075433778778,3.500000105963813,37.444993496
146.8940759345802,3.500000105963813,37.555495262
147.2776978771945,3.444444603390164,37.665164471
147.6607615020934,3.444444603390164,37.776438951
148.0401682393791,3.416666719648573,37.886656523
148.41251637348643,3.444444603390164,37.995698452
148.78883860718534,3.4722222222222223,38.105022907
149.17357086065755,3.500000105963813,38.215895414
149.55336928415608,3.361111217074924,38.324465036
149.9278239491835,3.3888888359069824,38.435934544
