Time,Inputs | Throttle Command,Inputs | Mapped Throttle,Inputs | Throttle Pot,Motor | Motor RPM,Vehicle | Vehicle Speed,Vehicle | Vehicle Acceleration,Vehicle | Time Between Speeds,Vehicle | Braking Distance Captured
33:09.3,0,0,0.29,489,2.7,0,28.36,0
33:09.4,0,0,0.29,461,2.5,0.008,28.36,0
33:09.5,0,0,0.29,446,2.4,0,28.36,0
33:09.7,0,0,0.29,394,1.9,0,28.36,0
33:09.8,0,0,0.3,371,1.6,0,28.36,0
33:09.9,0,0,0.29,347,1.4,0,28.36,0
33:10.1,0,0,0.28,298,0.9,0,28.36,0
33:10.2,0,0,0.29,273,0.8,0,28.36,0
33:10.3,0,0,0.29,248,0.6,0,28.36,0
33:10.3,0,0,0.3,232,0.4,0,28.36,0
33:10.5,0,0,0.29,184,0.1,0,28.36,0
33:10.6,0,0,0.3,162,0,0,28.36,0
33:10.7,0,0,0.3,141,0,0,28.36,0
33:10.8,0,0,0.3,129,0,0,28.36,0
33:10.9,0,0,0.3,112,0,0,28.36,0
33:11.0,0,0,0.3,93,0,0,28.36,0
33:11.2,0,0,0.3,67,0,0,28.36,0
33:11.4,0,0,0.3,53,0,0,28.36,0
33:11.5,0,0,0.3,48,0,0,28.36,0
33:11.6,0,0,0.3,42,0,0,28.36,0
33:11.7,0,0,0.29,35,0,0,28.36,0
33:11.8,0,0,0.3,30,0,0,28.36,0
33:12.0,0,0,0.29,23,0,0,28.36,0
33:12.1,0,0,0.29,19,0,0,28.36,0
33:12.4,0,0,0.3,13,0,0,28.36,0
33:12.4,0,0,0.3,12,0,0,28.36,0
33:12.6,0,0,0.29,9,0,0,28.36,0
33:12.7,0,0,0.31,8,0,0,28.36,0
33:12.8,0,0,0.31,7,0,0,28.36,0
33:12.9,0,0,0.31,6,0,0,28.36,0
33:13.0,0,0,0.31,5,0,0,28.36,0
33:13.1,0,0,0.31,4,0,0,28.36,0
33:13.2,0,0,0.31,4,0,0,28.36,0
33:13.3,0,0,0.31,3,0,0,28.36,0
33:13.4,0,0,0.31,3,0,0,28.36,0
33:13.6,0,0,0.31,2,0,0,28.36,0
33:13.7,0,0,0.31,2,0,0,28.36,0
33:13.7,0,0,0.31,2,0,0,28.36,0
33:13.9,0,0,0.31,1,0,0,28.36,0
33:14.0,0,0,0.31,1,0,0,28.36,0
33:14.1,0,0,0.31,1,0,0,28.36,0
33:14.2,0,0,0.31,1,0,0,28.36,0
33:14.4,0,0,0.31,1,0,0,28.36,0
33:14.4,0,0,0.31,1,0,0,28.36,0
33:14.6,0,0,0.31,0,0,0,28.36,0
33:14.6,0,0,0.31,0,0,0,28.36,0
33:14.8,0,0,0.31,0,0,0,28.36,0
33:14.9,0,0,0.31,0,0,0,28.36,0
33:15.0,0,0,0.31,0,0,0,28.36,0
33:15.1,0,0,0.31,0,0,0,28.36,0
33:15.3,0,0,0.31,0,0,0,28.36,0
33:15.3,0,0,0.31,0,0,0,28.36,0
33:15.4,0,0,0.31,0,0,0,28.36,0
33:15.5,0,0,0.31,0,0,0,28.36,0
33:15.6,0,0,0.3,0,0,0,28.36,0
33:15.9,0,0,0.29,0,0,0,28.36,0
33:15.9,0,0,0.29,0,0,0,28.36,0
33:16.1,0,0,0.29,0,0,0,28.36,0
33:16.2,0,0,0.29,0,0,0,28.36,0
