Time,Inputs | Throttle Command,Inputs | Mapped Throttle,Inputs | Throttle Pot,Motor | Motor RPM,Vehicle | Vehicle Speed,Vehicle | Vehicle Acceleration,Vehicle | Time Between Speeds,Vehicle | Braking Distance Captured
37:12.3,34.1,34.6,1.82,1189,9.8,0,18.62,0
37:12.4,34.2,35.2,1.82,1187,9.9,0.053,18.68,0
37:12.5,33.9,34.6,1.91,1191,10.2,0.163,18.78,0
37:12.7,34.2,33.7,1.84,1194,9.9,0,19.01,0
37:12.8,34.3,33.9,1.83,1192,10,0,19.1,0
37:13.0,34.1,33.9,1.83,1197,10,0.008,19.24,0
37:13.1,34,33.7,1.88,1197,9.9,0.044,19.41,0
37:13.2,34.1,34.1,1.83,1195,9.7,0,19.47,0
37:13.3,34,33.9,1.84,1197,10.2,0.163,19.56,0
37:13.4,34,33.9,1.83,1199,9.9,0,19.7,0
37:13.5,34.2,35.3,1.82,1201,10.2,0.101,19.78,0
37:13.6,33.9,33.8,1.83,1199,9.8,0,19.88,0
37:13.7,34,34.2,1.83,1203,10.3,0.163,19.97,0
37:13.9,34.1,34.4,1.83,1205,10,0,20.12,0
37:14.0,34.1,33.9,1.81,1206,9.8,0,20.26,0
37:14.1,33.9,33.9,1.85,1205,10,0,20.3,0
37:14.1,34,33.8,1.85,1209,10.3,0.185,20.4,0
37:14.3,34,34.8,1.87,1210,10.1,0,20.51,0
37:14.4,34.3,34,1.85,1212,10.1,0,20.63,0
37:14.5,34.4,34.4,1.83,1211,10.3,0.159,20.73,0
37:14.6,34.1,33.9,1.83,1215,10.1,0.004,20.84,0
37:14.9,34,34.5,1.84,1211,10,0,21.1,0
37:14.9,34,33.8,1.83,1212,10.2,0.106,21.16,0
37:15.1,34.2,33.9,1.84,1212,10,0.048,21.38,0
37:15.2,33.9,33.8,1.83,1209,9.8,0,21.5,0
37:15.5,34.4,33.7,1.82,1207,9.9,0,21.72,0
37:15.6,34.1,35.1,1.82,1204,9.8,0,21.84,0
37:15.8,34.1,33.8,1.84,1202,10,0.004,22.02,0
37:15.8,34.5,34.4,1.83,1200,9.8,0,22.08,0
37:16.0,34.3,34,1.83,1197,9.9,0.03,22.2,0
37:16.0,34.3,33.9,1.82,1196,9.6,0.03,22.26,0
37:16.1,34.1,33.7,1.82,1192,10,0.088,22.37,0
37:16.2,34.1,33.9,1.85,1192,9.7,0,22.49,0
37:16.3,34.2,33.8,1.83,1189,9.9,0.088,22.58,0
37:16.6,34.2,33.8,1.83,1186,9.9,0,22.85,0
37:16.7,33.9,34,1.83,1184,9.6,0,22.91,0
37:16.9,34.1,33.9,1.83,1179,9.5,0,23.12,0
37:17.0,34.2,34.2,1.82,1180,9.9,0.097,23.26,0
37:17.1,34.1,35.3,1.83,1179,9.6,0,23.35,0
37:17.3,34.3,33.8,1.86,1175,9.7,0.004,23.56,0
37:17.4,34.5,34.5,1.83,1178,10,0.177,23.66,0
37:17.6,34,34.5,1.83,1176,9.8,0.123,23.8,0
37:17.7,34.2,35.2,1.83,1177,9.5,0,23.93,0
37:17.8,34.2,33.9,1.83,1174,9.8,0.159,24,0
37:17.9,34,33.9,1.83,1178,9.9,0.079,24.1,0
37:18.0,34,34.2,1.83,1178,9.9,0.097,24.25,0
37:18.1,34,33.9,1.9,1177,9.5,0,24.36,0
37:18.2,34,33.9,1.86,1179,10.1,0.181,24.46,0
37:18.5,34.1,33.8,1.88,1182,9.7,0,24.73,0
37:18.5,34.2,34.5,1.89,1180,9.7,0,24.77,0
37:18.7,34.2,34.5,1.89,1185,10.1,0.004,24.91,0
37:18.8,34,33.9,1.85,1185,9.7,0,24.99,0
37:18.9,34.4,33.9,1.83,1187,9.8,0.066,25.12,0
37:19.1,34.2,34.5,1.84,1188,10.1,0.154,25.3,0
37:19.2,34.4,33.9,1.84,1188,9.8,0,25.41,0
37:19.3,33.9,34,1.84,1190,9.9,0.115,25.52,0
37:19.5,0,0,0.3,1188,9.9,0.088,25.69,0
37:19.5,0,0,0.3,1185,9.5,0,25.76,0
37:19.6,0,0,0.3,1174,8.9,0,25.88,0
37:19.7,0,0,0.31,1158,8.7,0,25.96,0
37:20.0,0,0,0.3,1143,8.9,0,26.2,0
37:20.0,0,0,0.3,1138,9.2,0.128,26.28,0
37:20.2,0,0,0.3,1130,9,0,26.39,0
37:20.3,0,0,0.29,1116,8.9,0.07,26.57,0
37:20.4,0,0,0.3,1110,8.5,0,26.63,0
37:20.6,0,0,0.3,1088,8.1,0,26.81,0
37:20.7,0,0,0.3,1073,8.1,0,26.88,0
37:20.7,0,0,0.3,1065,8.1,0,26.94,0
37:20.8,0,0,0.3,1052,8.1,0.03,27.06,0
37:21.1,0,0,0.3,1010,7.3,0,27.32,0
37:21.1,0,0,0.3,999,7.4,0,27.38,0
37:21.2,0,0,0.3,983,7.2,0,27.47,0
37:21.5,0,0,0.3,936,6.7,0,27.75,0
37:21.6,0,0,0.3,925,6.7,0,27.81,0
37:21.7,0,0,0.3,894,6.3,0,27.98,0
37:21.8,0,0,0.3,882,6.2,0,28.04,0
37:21.9,0,0,0.3,858,6,0,28.18,0
37:22.0,0,0,0.3,846,5.9,0,28.25,0
37:22.3,0,0,0.3,781,5.1,0,28.52,0
37:22.4,0,0,0.3,766,4.9,0,28.59,0
37:22.6,0,0,0.3,708,4.4,0,28.81,0
37:22.7,0,0,0.3,683,4.1,0,28.92,0
37:22.9,0,0,0.29,622,3.5,0,29.12,0
37:23.0,0,0,0.29,594,3.1,0,29.24,0
37:23.2,0,0,0.29,513,2.5,0,29.36,0
37:23.3,0,0,0.29,483,2.2,0,29.36,0
37:23.4,0,0,0.3,462,2,0,29.36,0
37:23.6,0,0,0.29,421,1.6,0,29.36,0
37:23.7,0,0,0.29,381,1.3,0,29.36,0
37:23.8,0,0,0.29,342,1.1,0,29.36,0
37:23.9,0,0,0.29,313,0.9,0,29.36,0
37:24.1,0,0,0.3,248,0.5,0,29.36,0
37:24.2,0,0,0.31,231,0.3,0,29.36,0
37:24.3,0,0,0.31,189,0.1,0,29.36,0
37:24.4,0,0,0.3,167,0,0,29.36,0
37:24.6,0,0,0.3,139,0,0,29.36,0
37:24.6,0,0,0.3,127,0,0,29.36,0
37:24.9,0,0,0.29,91,0,0,29.36,0
