Time,Inputs | Throttle Command,Inputs | Mapped Throttle,Inputs | Throttle Pot,Motor | Motor RPM,Vehicle | Vehicle Speed,Vehicle | Vehicle Acceleration,Vehicle | Time Between Speeds,Vehicle | Braking Distance Captured
51:32.9,59.6,59.9,3.09,1981,16.7,0,24.43,0
51:33.0,60.4,60.7,3.03,1984,16.5,0,24.54,0
51:33.2,60.2,59.5,2.98,1986,16.6,0.128,24.73,0
51:33.3,59.3,58.9,3,1987,16.9,0,24.82,0
51:33.3,60.2,59.5,3.05,1990,17,0,24.92,0
51:33.9,60.8,60.4,3.05,2004,16.8,0.123,25.46,0
51:34.1,60.3,60.5,3.06,2006,16.9,0,25.64,0
51:34.2,61.2,60.4,3.06,2008,16.9,0.252,25.7,0
51:34.2,60.8,59.2,2.97,2012,16.9,0.048,25.8,0
51:34.3,60.6,61,3.05,2010,17.1,0,25.91,0
51:34.4,60.1,59.1,3.03,2013,16.8,0,26,0
51:34.7,0,0,0.29,1997,15.7,0,26.28,0
51:34.8,0,0,0.29,1985,15.4,0,26.36,0
51:34.9,0,0,0.29,1973,15.9,0.274,26.46,0
51:35.0,0,0,0.29,1969,15.6,0,26.55,0
51:35.3,0,0,0.29,1935,15.4,0,26.89,0
51:35.5,0,0,0.29,1915,15.4,0.146,27.07,0
51:35.6,0,0,0.29,1894,15,0,27.18,0
51:35.9,0,0,0.29,1853,14.4,0.013,27.46,0
51:36.0,0,0,0.29,1837,14.1,0,27.54,0
51:36.1,0,0,0.29,1822,14.4,0.022,27.63,0
51:36.2,0,0,0.29,1801,14.2,0,27.74,0
51:36.3,0,0,0.29,1772,14,0,27.89,0
51:36.6,0,0,0.29,1729,12.9,0,28.13,0
51:36.7,0,0,0.29,1711,13.5,0.004,28.21,0
51:36.7,0,0,0.29,1697,12.6,0,28.29,0
51:36.9,0,0,0.29,1670,12.5,0.239,28.4,0
51:37.0,0,0,0.29,1633,12,0.022,28.57,0
51:37.1,0,0,0.29,1608,12.5,0,28.66,0
51:37.2,0,0,0.29,1585,11.2,0,28.76,0
51:37.3,0,0,0.29,1562,12.1,0.168,28.86,0
51:37.4,0,0,0.29,1535,10.9,0,28.96,0
51:37.5,0,0,0.29,1500,10.7,0,29.06,0
51:37.6,0,0,0.29,1469,11.1,0.336,29.18,0
51:37.9,0,0,0.29,1395,9.7,0.212,29.43,0
51:38.1,0,0,0.28,1332,9.4,0.101,29.61,0
51:38.2,0,0,0.28,1285,8.8,0.066,29.76,0
51:38.3,0,0,0.28,1242,8.1,0,29.87,0
51:38.4,0,0,0.28,1205,7.9,0,29.96,0
51:38.7,0,0,0.28,1112,7.1,0,30.23,0
51:38.8,0,0,0.28,1078,6.9,0.061,30.32,0
51:38.9,0,0,0.28,1042,6.5,0,30.41,0
51:39.0,0,0,0.28,1004,6.1,0,30.51,0
51:39.1,0,0,0.28,967,6,0,30.6,0
51:39.2,0,0,0.28,934,5.7,0,30.7,0
