Time,Inputs | Throttle Command,Inputs | Mapped Throttle,Inputs | Throttle Pot,Motor | Motor RPM,Vehicle | Vehicle Speed,Vehicle | Vehicle Acceleration,Vehicle | Time Between Speeds,Vehicle | Braking Distance Captured
05:16.6,0,0,0.31,0,0,0,38.52,0
05:16.7,0,0,0.31,0,0,0,38.52,0
05:16.9,0,0,0.32,0,0,0,38.52,0
05:17.0,0,0,0.31,0,0,0,38.52,0
05:17.1,0,0,0.31,0,0,0,38.52,0
05:17.6,0,0,0.32,0,0,0,38.52,0
05:17.9,0,0,0.32,0,0,0,38.52,0
05:18.0,0,0,0.32,0,0,0,38.52,0
05:18.0,0,0,0.31,0,0,0,38.52,0
05:18.1,0,0,0.32,0,0,0,38.52,0
05:18.3,0,0,0.31,0,0,0,38.52,0
05:18.3,0,0,0.32,0,0,0,38.52,0
05:18.9,0,0,0.31,0,0,0,38.52,0
