Time,Inputs | Throttle Command,Inputs | Mapped Throttle,Inputs | Throttle Pot,Motor | Motor RPM,Vehicle | Vehicle Speed,Vehicle | Vehicle Acceleration,Vehicle | Time Between Speeds,Vehicle | Braking Distance Captured
17:51.3,59.3,60.3,2.99,2097,17,0.278,26.63,0
17:51.4,59.1,59.7,2.98,2093,16.9,0.208,26.74,0
17:51.5,58.6,59.8,2.95,2092,17.3,0.022,26.82,0
17:52.0,58.8,58,2.94,2074,17,0,27.35,0
17:52.2,58.9,59.1,3.02,2068,16.8,0.097,27.58,0
17:52.3,59.3,59,2.98,2069,17,0,27.66,0
17:52.4,58.5,58.2,2.94,2065,17.1,0.035,27.76,0
17:53.4,60.6,58.4,3.04,2039,16.9,0,28.76,0
17:53.5,60.1,59.6,2.98,2041,17,0,28.88,0
17:53.6,60.1,61.2,3.03,2040,17.1,0.066,28.98,0
17:53.7,61,60.8,3.01,2043,17.4,0.106,29.07,0
17:53.8,59.9,60.5,2.99,2043,17,0,29.16,0
17:54.2,60.4,61.7,3.03,2052,17.6,0.239,29.5,0
17:54.6,60.6,60.1,3.03,2064,17.1,0,29.94,0
17:54.8,59.8,59.3,3.06,2068,17.4,0,30.14,0
17:55.1,60.4,62.5,3.04,2081,17.6,0.07,30.47,0
17:55.8,60.7,59.2,3,2101,17.6,0.115,31.09,0
17:55.8,60.4,60.8,3.02,2103,17.6,0,31.18,0
17:56.1,61.3,60.1,3.03,2111,17.6,0.239,31.41,0
17:56.2,61.3,59.5,2.98,2111,17.9,0.203,31.5,0
17:56.5,59.4,59.9,3.03,2110,17.7,0.11,31.82,0
17:56.7,60.6,60.6,3.03,2109,17.1,0.208,32,0
17:57.1,59.3,59.4,2.97,2094,17.5,0.066,32.42,0
17:57.3,59.9,62,3.06,2092,17.5,0,32.64,0
17:57.5,61.2,59.9,3.05,2097,17.4,0,32.79,0
17:57.5,61,62.2,3.05,2096,17.8,0,32.88,0
17:57.6,59.9,59.1,2.98,2096,17.2,0.212,32.95,0
17:57.9,60.1,60.8,3.01,2100,17.8,0.287,33.24,0
17:58.2,60.4,60,3.05,2101,17.4,0,33.54,0
17:58.4,60.2,59.7,3.03,2102,17.5,0.017,33.73,0
17:58.5,60.4,60,3.08,2103,17.6,0.194,33.82,0
17:59.0,60.3,61.3,3.04,2103,17.5,0.066,34.3,0
17:59.1,60.6,59.5,3,2106,17.9,0.154,34.4,0
