Time,Inputs | Throttle Command,Inputs | Mapped Throttle,Inputs | Throttle Pot,Motor | Motor RPM,Vehicle | Vehicle Speed,Vehicle | Vehicle Acceleration,Vehicle | Time Between Speeds,Vehicle | Braking Distance Captured
08:08.9,34.2,33.7,1.9,1210,10.2,0.075,14.07,0
08:09.2,33.9,33.6,1.82,1202,9.8,0.048,14.4,0
08:09.9,33.7,33.5,1.81,1195,9.9,0.004,15.08,0
08:10.1,33.7,33.6,1.84,1190,10,0.039,15.27,0
08:10.2,34.2,33.6,1.82,1192,9.8,0,15.38,0
08:10.3,34.1,33.7,1.85,1190,9.8,0,15.46,0
08:10.6,33.9,34.9,1.81,1187,10,0,15.73,0
08:10.7,33.7,33.5,1.85,1186,9.8,0.048,15.88,0
08:11.1,33.7,34.2,1.82,1184,9.8,0,16.26,0
08:11.3,33.9,33.6,1.81,1182,10.1,0.199,16.51,0
08:11.4,34,34,1.9,1185,9.9,0,16.59,0
08:11.5,33.7,33.6,1.81,1185,9.8,0,16.66,0
08:11.6,33.8,35.1,1.81,1185,9.8,0,16.77,0
08:11.7,34.1,33.9,1.86,1182,9.6,0,16.86,0
08:12.0,34.2,33.6,1.81,1184,9.9,0.017,17.13,0
08:12.3,33.8,33.8,1.89,1181,9.7,0,17.49,0
08:12.5,33.7,35.1,1.87,1178,9.4,0,17.65,0
08:12.6,33.7,34.2,1.82,1176,9.9,0.172,17.74,0
08:12.7,33.9,33.5,1.8,1178,9.7,0.039,17.84,0
08:13.0,33.8,33.5,1.84,1173,9.9,0.168,18.2,0
08:13.3,33.7,33.8,1.83,1170,9.5,0,18.44,0
08:13.4,33.8,33.6,1.84,1168,9.9,0.185,18.6,0
08:13.6,33.7,33.6,1.81,1167,9.7,0.039,18.75,0
08:13.7,34.1,33.7,1.82,1167,9.5,0,18.89,0
08:13.8,33.6,34.2,1.82,1165,9.8,0.079,18.96,0
08:14.2,33.7,34.9,1.81,1171,9.5,0,19.32,0
08:14.3,34.1,33.6,1.81,1175,9.9,0,19.47,0
08:14.5,33.9,33.5,1.82,1176,9.9,0.079,19.62,0
08:14.6,33.9,34.3,1.81,1175,9.8,0,19.76,0
08:14.9,33.7,34,1.89,1182,9.7,0.088,20.08,0
08:15.4,33.9,33.8,1.81,1184,9.5,0,20.53,0
08:15.5,33.6,33.4,1.82,1184,10.1,0.017,20.67,0
08:15.6,34,34.2,1.83,1186,9.8,0,20.74,0
08:15.7,33.7,33.6,1.81,1185,9.9,0.008,20.82,0
08:15.8,33.7,35,1.81,1185,9.5,0,20.96,0
08:15.9,33.8,33.8,1.81,1184,10.1,0.057,21.04,0
08:16.0,34,33.5,1.84,1187,9.9,0,21.11,0
