Topic:,/fixposition/fpa/odometry
time,pos_x,pos_y,pos_z,qx,qy,qz,qw,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,acc_x,acc_y,acc_z
1770803069.7413135,1055163.3468,6125692.1758,1424285.1899,0.003436,0.619406,0.775085,0.124771,-0.0012,-0.0005,0.0003,0.00036,0.00054,-0.00026,-0.0246,-0.0904,9.8014
1770803069.7921598,1055163.347,6125692.1758,1424285.19,0.003342,0.6194,0.775102,0.124694,-0.0003,-0.0004,0.0002,0.00036,0.00118,-6e-05,-0.0361,-0.0931,9.8187
1770803069.8428786,1055163.347,6125692.1758,1424285.19,0.003342,0.6194,0.775102,0.124694,-0.0003,-0.0004,0.0002,8e-05,-0.00186,-0.00031,-0.0427,-0.0939,9.8144
1770803069.8909888,1055163.347,6125692.1758,1424285.19,0.003342,0.6194,0.775102,0.124694,-0.0003,-0.0004,0.0002,0.00106,-0.00278,-0.00047,-0.0367,-0.0847,9.8018
1770803069.9396193,1055163.347,6125692.1758,1424285.19,0.003342,0.6194,0.775102,0.124694,-0.0003,-0.0004,0.0002,-0.0023,0.00241,0.00024,-0.036,-0.0915,9.8118
1770803069.9915254,1055163.347,6125692.1758,1424285.19,0.003342,0.6194,0.775102,0.124694,-0.0003,-0.0004,0.0002,0.00031,-0.00039,0.0002,-0.0444,-0.0935,9.7957
1770803070.0400417,1055163.347,6125692.1758,1424285.19,0.003342,0.6194,0.775102,0.124694,-0.0003,-0.0004,0.0002,-0.00185,0.0076,0.0008,-0.0335,-0.1023,9.816
1770803070.0907774,1055163.3468,6125692.1758,1424285.1899,0.003313,0.61939,0.775114,0.124669,0.001,-0.0003,-0.0,-0.00012,-2e-05,3e-05,-0.0433,-0.0959,9.8129
1770803070.1400023,1055163.3468,6125692.1758,1424285.1899,0.003313,0.61939,0.775114,0.124669,0.001,-0.0003,-0.0,5e-05,-0.00056,-0.00033,-0.0552,-0.0872,9.8177
1770803070.1922474,1055163.3468,6125692.1758,1424285.1899,0.003313,0.61939,0.775114,0.124669,0.001,-0.0003,-0.0,0.00044,-0.00177,-3e-05,-0.0431,-0.0903,9.808
1770803070.2402818,1055163.3468,6125692.1758,1424285.1899,0.003313,0.61939,0.775114,0.124669,0.001,-0.0003,-0.0,-0.00101,0.00248,0.00014,-0.0508,-0.0942,9.8144
1770803070.2897592,1055163.3468,6125692.1758,1424285.1899,0.003313,0.61939,0.775114,0.124669,0.001,-0.0003,-0.0,0.0,-0.00237,-0.00056,-0.0428,-0.0908,9.8112
1770803070.340821,1055163.347,6125692.1758,1424285.19,0.003302,0.619376,0.775127,0.124657,0.0001,-0.0004,0.0001,-0.00024,0.00012,-0.00024,-0.0458,-0.0936,9.8111
1770803070.3914583,1055163.347,6125692.1758,1424285.19,0.003302,0.619376,0.775127,0.124657,0.0001,-0.0004,0.0001,-0.00106,-0.0001,-0.00066,-0.0435,-0.0917,9.8108
1770803070.4404752,1055163.347,6125692.1758,1424285.19,0.003302,0.619376,0.775127,0.124657,0.0001,-0.0004,0.0001,0.00011,-0.00266,-4e-05,-0.0443,-0.0903,9.8146
1770803070.4911678,1055163.347,6125692.1758,1424285.19,0.003302,0.619376,0.775127,0.124657,0.0001,-0.0004,0.0001,-0.00052,-0.002,-0.00048,-0.056,-0.0977,9.812
1770803070.5397394,1055163.347,6125692.1758,1424285.19,0.003302,0.619376,0.775127,0.124657,0.0001,-0.0004,0.0001,0.00034,-0.00171,0.00015,-0.0567,-0.0909,9.8059
1770803070.593084,1055163.347,6125692.1758,1424285.19,0.003302,0.619376,0.775127,0.124657,0.0001,-0.0004,0.0001,0.00106,-0.0017,0.00014,-0.0599,-0.0984,9.8176
1770803070.6399868,1055163.3471,6125692.1758,1424285.19,0.00334,0.619369,0.775123,0.124719,0.0007,-0.0004,-0.0,0.00017,-0.00267,-0.00017,-0.049,-0.1015,9.8088
1770803070.696909,1055163.3471,6125692.1758,1424285.19,0.00334,0.619369,0.775123,0.124719,0.0007,-0.0004,-0.0,0.00197,-0.00212,-0.00028,-0.0595,-0.0988,9.8211
1770803070.7396052,1055163.3471,6125692.1758,1424285.19,0.00334,0.619369,0.775123,0.124719,0.0007,-0.0004,-0.0,-0.00071,0.00267,6e-05,-0.0339,-0.0897,9.8029
1770803070.799135,1055163.3471,6125692.1758,1424285.19,0.00334,0.619369,0.775123,0.124719,0.0007,-0.0004,-0.0,0.00042,-0.00164,-0.00041,-0.0362,-0.0884,9.8082
1770803070.8413174,1055163.3471,6125692.1758,1424285.19,0.00334,0.619369,0.775123,0.124719,0.0007,-0.0004,-0.0,-0.00182,0.0021,0.00023,-0.0382,-0.0918,9.8057
1770803070.8920653,1055163.347,6125692.1758,1424285.19,0.003393,0.619367,0.775113,0.124788,0.0002,-0.0003,0.0002,0.00066,-0.00144,-4e-05,-0.0499,-0.0899,9.8078
1770803070.9404395,1055163.347,6125692.1758,1424285.19,0.003393,0.619367,0.775113,0.124788,0.0002,-0.0003,0.0002,0.00119,0.00047,0.00021,-0.0422,-0.0915,9.8057
1770803070.992602,1055163.347,6125692.1758,1424285.19,0.003393,0.619367,0.775113,0.124788,0.0002,-0.0003,0.0002,6e-05,0.0003,-0.00015,-0.0436,-0.0921,9.8064
1770803071.0418751,1055163.347,6125692.1758,1424285.19,0.003393,0.619367,0.775113,0.124788,0.0002,-0.0003,0.0002,0.0,0.0002,0.00023,-0.0191,-0.0771,9.8186
1770803071.092036,1055163.347,6125692.1758,1424285.19,0.003393,0.619367,0.775113,0.124788,0.0002,-0.0003,0.0002,0.00033,-0.00072,0.0003,-0.0373,-0.0865,9.8064
1770803071.1402674,1055163.347,6125692.1758,1424285.19,0.003401,0.619394,0.775089,0.124811,-0.0002,-0.0006,-0.0001,-3e-05,-0.00452,8e-05,-0.0446,-0.0972,9.8154
1770803071.1915357,1055163.347,6125692.1758,1424285.19,0.003401,0.619394,0.775089,0.124811,-0.0002,-0.0006,-0.0001,0.00012,0.00054,0.00056,-0.0612,-0.0959,9.8125
1770803071.2412398,1055163.347,6125692.1758,1424285.19,0.003401,0.619394,0.775089,0.124811,-0.0002,-0.0006,-0.0001,0.00074,-0.00412,-0.00012,-0.0636,-0.086,9.819
1770803071.2902734,1055163.347,6125692.1758,1424285.19,0.003401,0.619394,0.775089,0.124811,-0.0002,-0.0006,-0.0001,-5e-05,-0.0003,0.00067,-0.0644,-0.0978,9.8074
1770803071.3429708,1055163.347,6125692.1758,1424285.19,0.003401,0.619394,0.775089,0.124811,-0.0002,-0.0006,-0.0001,-0.00022,-0.00151,0.00011,-0.0635,-0.1006,9.8209
1770803071.3926647,1055163.347,6125692.1758,1424285.19,0.003401,0.619394,0.775089,0.124811,-0.0002,-0.0006,-0.0001,0.00248,-0.00244,0.00022,-0.0545,-0.0909,9.8078
1770803071.4398098,1055163.3469,6125692.1758,1424285.19,0.003401,0.619406,0.775076,0.124824,0.0004,-0.0006,0.0,-0.00061,0.00185,0.00063,-0.0496,-0.0928,9.8164
1770803071.489928,1055163.3469,6125692.1758,1424285.19,0.003401,0.619406,0.775076,0.124824,0.0004,-0.0006,0.0,0.00146,-0.00314,0.00029,-0.0465,-0.0965,9.8085
1770803071.5400789,1055163.3469,6125692.1758,1424285.19,0.003401,0.619406,0.775076,0.124824,0.0004,-0.0006,0.0,0.00107,-0.00471,-0.00082,-0.0552,-0.0977,9.8124
1770803071.5906482,1055163.3469,6125692.1758,1424285.19,0.003401,0.619406,0.775076,0.124824,0.0004,-0.0006,0.0,0.00162,-0.00281,-0.00023,-0.0476,-0.0938,9.8177
1770803071.640603,1055163.3469,6125692.1758,1424285.19,0.003401,0.619406,0.775076,0.124824,0.0004,-0.0006,0.0,0.00047,-0.00119,-0.00025,-0.0486,-0.0921,9.8023
1770803071.6984591,1055163.3469,6125692.1758,1424285.19,0.003401,0.619406,0.775076,0.124824,0.0004,-0.0006,0.0,0.00017,0.00075,0.00018,-0.0439,-0.0934,9.8243
1770803071.7465322,1055163.3468,6125692.1758,1424285.1899,0.003446,0.61941,0.77507,0.124843,0.0003,-0.0003,-0.0002,-0.00021,0.00018,0.00043,-0.0355,-0.092,9.801
1770803071.790922,1055163.3468,6125692.1758,1424285.1899,0.003446,0.61941,0.77507,0.124843,0.0003,-0.0003,-0.0002,-0.00157,0.00344,2e-05,-0.0393,-0.0958,9.8151
1770803071.8402185,1055163.3468,6125692.1758,1424285.1899,0.003446,0.61941,0.77507,0.124843,0.0003,-0.0003,-0.0002,-0.00103,0.00474,0.00113,-0.0233,-0.0882,9.8075
1770803071.8910067,1055163.3468,6125692.1758,1424285.1899,0.003446,0.61941,0.77507,0.124843,0.0003,-0.0003,-0.0002,0.00049,0.00062,-0.00016,-0.0141,-0.0969,9.8155
1770803071.9414594,1055163.3468,6125692.1758,1424285.1899,0.003446,0.61941,0.77507,0.124843,0.0003,-0.0003,-0.0002,0.00025,0.00121,0.00038,-0.0128,-0.0967,9.8073
1770803071.9920962,1055163.3466,6125692.1758,1424285.1899,0.003416,0.61942,0.77507,0.124795,0.0003,-0.0004,-0.0,0.00164,-0.00406,-0.00035,-0.0324,-0.0943,9.8152
1770803072.040387,1055163.3466,6125692.1758,1424285.1899,0.003416,0.61942,0.77507,0.124795,0.0003,-0.0004,-0.0,0.00116,-0.00153,-0.00045,-0.0312,-0.089,9.8083
1770803072.0902138,1055163.3466,6125692.1758,1424285.1899,0.003416,0.61942,0.77507,0.124795,0.0003,-0.0004,-0.0,0.0019,-0.00312,-0.00041,-0.0287,-0.0908,9.7987
1770803072.1411016,1055163.3466,6125692.1758,1424285.1899,0.003416,0.61942,0.77507,0.124795,0.0003,-0.0004,-0.0,0.00022,0.00098,0.0004,-0.0386,-0.0833,9.8119
1770803072.192085,1055163.3466,6125692.1758,1424285.1899,0.003416,0.61942,0.77507,0.124795,0.0003,-0.0004,-0.0,0.00177,-0.00432,-0.0009,-0.041,-0.0809,9.8079
1770803072.240506,1055163.3467,6125692.1758,1424285.1899,0.003484,0.619439,0.775043,0.124865,0.0001,-0.0005,0.0001,0.00072,-0.00135,-0.00024,-0.0386,-0.0921,9.8091
1770803072.2909417,1055163.3467,6125692.1758,1424285.1899,0.003484,0.619439,0.775043,0.124865,0.0001,-0.0005,0.0001,0.00117,-0.00085,0.0002,-0.0422,-0.098,9.8072
1770803072.341361,1055163.3467,6125692.1758,1424285.1899,0.003484,0.619439,0.775043,0.124865,0.0001,-0.0005,0.0001,0.00036,-0.00131,-0.00021,-0.0391,-0.0921,9.8113
1770803072.3899982,1055163.3467,6125692.1758,1424285.1899,0.003484,0.619439,0.775043,0.124865,0.0001,-0.0005,0.0001,-0.00156,0.00359,0.0002,-0.0392,-0.0911,9.8078
1770803072.4416971,1055163.3467,6125692.1758,1424285.1899,0.003484,0.619439,0.775043,0.124865,0.0001,-0.0005,0.0001,-0.00199,0.00135,-0.0002,-0.0381,-0.0954,9.8137
1770803072.4901428,1055163.3468,6125692.1758,1424285.1899,0.003485,0.619466,0.775019,0.124882,-0.0003,-0.0006,0.0,-0.00045,0.0005,0.00016,-0.0323,-0.0939,9.8141
1770803072.5432918,1055163.3468,6125692.1758,1424285.1899,0.003485,0.619466,0.775019,0.124882,-0.0003,-0.0006,0.0,-0.00173,0.00249,-0.00045,-0.0322,-0.0937,9.8046
1770803072.5912864,1055163.3468,6125692.1758,1424285.1899,0.003485,0.619466,0.775019,0.124882,-0.0003,-0.0006,0.0,-0.00172,0.00179,0.00029,-0.0214,-0.1001,9.8114
1770803072.6467884,1055163.3468,6125692.1758,1424285.1899,0.003485,0.619466,0.775019,0.124882,-0.0003,-0.0006,0.0,-5e-05,-0.00165,-0.00033,-0.0211,-0.0841,9.6803
1770803072.6915073,1055163.3468,6125692.1758,1424285.1899,0.003485,0.619466,0.775019,0.124882,-0.0003,-0.0006,0.0,-0.00014,-0.00137,-8e-05,-0.0438,-0.0911,9.8298
1770803072.7444067,1055163.347,6125692.1758,1424285.19,0.003387,0.619375,0.775104,0.124808,-0.0001,-0.0002,-0.0001,0.00144,-0.00413,-0.00018,-0.027,-0.1015,9.8246
1770803072.7903352,1055163.347,6125692.1758,1424285.19,0.003387,0.619375,0.775104,0.124808,-0.0001,-0.0002,-0.0001,-0.00058,0.00072,0.00025,-0.0483,-0.1039,9.8117
1770803072.8465328,1055163.347,6125692.1758,1424285.19,0.003387,0.619375,0.775104,0.124808,-0.0001,-0.0002,-0.0001,0.00039,-0.0012,-0.00043,-0.0448,-0.0994,9.8079
1770803072.897463,1055163.347,6125692.1758,1424285.19,0.003387,0.619375,0.775104,0.124808,-0.0001,-0.0002,-0.0001,0.00213,-0.00334,-9e-05,-0.0447,-0.0995,9.8139
1770803072.9485703,1055163.347,6125692.1758,1424285.19,0.003387,0.619375,0.775104,0.124808,-0.0001,-0.0002,-0.0001,0.00056,0.00187,-0.00017,-0.0404,-0.089,9.8029
1770803072.9910934,1055163.347,6125692.1758,1424285.19,0.003387,0.619375,0.775104,0.124808,-0.0001,-0.0002,-0.0001,-8e-05,0.00061,-0.0004,-0.0536,-0.1006,9.8164
1770803073.0411735,1055163.3471,6125692.1758,1424285.19,0.003425,0.619346,0.775116,0.124875,0.0002,-0.0005,-0.0001,-0.00013,0.00219,0.0004,-0.0425,-0.0903,9.8041
1770803073.090095,1055163.3471,6125692.1758,1424285.19,0.003425,0.619346,0.775116,0.124875,0.0002,-0.0005,-0.0001,-0.00023,0.00127,0.00022,-0.0251,-0.0891,9.8079
1770803073.1542327,1055163.3471,6125692.1758,1424285.19,0.003425,0.619346,0.775116,0.124875,0.0002,-0.0005,-0.0001,0.00058,-0.00156,0.00011,-0.0235,-0.0919,9.8107
1770803073.1897407,1055163.3471,6125692.1758,1424285.19,0.003425,0.619346,0.775116,0.124875,0.0002,-0.0005,-0.0001,0.0006,-0.00047,-0.00014,-0.0348,-0.1034,9.806
1770803073.2396848,1055163.3471,6125692.1758,1424285.19,0.003425,0.619346,0.775116,0.124875,0.0002,-0.0005,-0.0001,0.00052,-0.00026,-4e-05,-0.0222,-0.0992,9.8099
1770803073.2917743,1055163.347,6125692.1758,1424285.19,0.003368,0.619339,0.775131,0.124821,0.0002,-0.0005,0.0,-0.00127,0.00211,0.00015,-0.0297,-0.0847,9.7996
1770803073.344373,1055163.347,6125692.1758,1424285.19,0.003368,0.619339,0.775131,0.124821,0.0002,-0.0005,0.0,-0.00038,0.00214,0.00011,-0.0386,-0.0888,9.8058
1770803073.3916736,1055163.347,6125692.1758,1424285.19,0.003368,0.619339,0.775131,0.124821,0.0002,-0.0005,0.0,0.0003,0.00042,0.00024,-0.0286,-0.0999,9.8106
1770803073.4400887,1055163.347,6125692.1758,1424285.19,0.003368,0.619339,0.775131,0.124821,0.0002,-0.0005,0.0,-0.00043,0.00195,0.0003,-0.0433,-0.0974,9.8062
1770803073.4903708,1055163.347,6125692.1758,1424285.19,0.003368,0.619339,0.775131,0.124821,0.0002,-0.0005,0.0,-0.00127,0.00273,-5e-05,-0.0362,-0.0867,9.8196
1770803073.5441697,1055163.347,6125692.1758,1424285.19,0.003368,0.619339,0.775131,0.124821,0.0002,-0.0005,0.0,-0.0014,0.0012,0.00016,-0.0366,-0.091,9.8083
1770803073.5926142,1055163.3519,6125692.1753,1424285.1907,0.003124,0.619278,0.775147,0.12503,0.0101,-0.0003,-0.0011,0.00028,-0.00255,-0.00068,-0.0432,-0.099,9.8171
1770803073.6404974,1055163.3519,6125692.1753,1424285.1907,0.003124,0.619278,0.775147,0.12503,0.0101,-0.0003,-0.0011,-0.00033,0.00073,-0.00027,-0.0422,-0.0954,9.8124
1770803073.6894536,1055163.3519,6125692.1753,1424285.1907,0.003124,0.619278,0.775147,0.12503,0.0101,-0.0003,-0.0011,0.00012,-0.00056,0.00022,-0.0426,-0.096,9.811
1770803073.741681,1055163.3519,6125692.1753,1424285.1907,0.003124,0.619278,0.775147,0.12503,0.0101,-0.0003,-0.0011,-0.00317,0.00512,0.00012,-0.0385,-0.0885,9.8054
1770803073.7898858,1055163.3519,6125692.1753,1424285.1907,0.003124,0.619278,0.775147,0.12503,0.0101,-0.0003,-0.0011,0.00052,0.00091,-0.00029,-0.0294,-0.0968,9.8038
1770803073.8403926,1055163.351,6125692.1754,1424285.1906,0.00295,0.619269,0.775148,0.125074,0.006,-0.0004,-0.0006,6e-05,-0.00116,-6e-05,-0.0195,-0.0951,9.8087
1770803073.8904884,1055163.351,6125692.1754,1424285.1906,0.00295,0.619269,0.775148,0.125074,0.006,-0.0004,-0.0006,-0.00191,0.00406,0.00065,-0.0164,-0.0832,9.813
1770803073.9409049,1055163.351,6125692.1754,1424285.1906,0.00295,0.619269,0.775148,0.125074,0.006,-0.0004,-0.0006,2e-05,0.00113,0.00013,-0.0314,-0.0976,9.8128
1770803073.9902995,1055163.351,6125692.1754,1424285.1906,0.00295,0.619269,0.775148,0.125074,0.006,-0.0004,-0.0006,0.0008,-0.00037,7e-05,-0.0317,-0.0994,9.7972
1770803074.0432265,1055163.351,6125692.1754,1424285.1906,0.00295,0.619269,0.775148,0.125074,0.006,-0.0004,-0.0006,4e-05,0.00035,3e-05,-0.0367,-0.0958,9.8106
1770803074.0927138,1055163.3505,6125692.1754,1424285.1905,0.002938,0.619224,0.775197,0.124993,0.0044,-0.0002,-0.0003,5e-05,-0.00064,0.00029,-0.0296,-0.0925,9.8113
1770803074.1396742,1055163.3505,6125692.1754,1424285.1905,0.002938,0.619224,0.775197,0.124993,0.0044,-0.0002,-0.0003,0.0017,-0.00356,-0.00027,-0.0275,-0.0871,9.7949
1770803074.1902497,1055163.3505,6125692.1754,1424285.1905,0.002938,0.619224,0.775197,0.124993,0.0044,-0.0002,-0.0003,0.0014,-0.00434,-0.00035,-0.0239,-0.0981,9.8086
1770803074.2404125,1055163.3505,6125692.1754,1424285.1905,0.002938,0.619224,0.775197,0.124993,0.0044,-0.0002,-0.0003,-0.00028,0.00152,-7e-05,-0.0268,-0.0898,9.8048
1770803074.2904654,1055163.3505,6125692.1754,1424285.1905,0.002938,0.619224,0.775197,0.124993,0.0044,-0.0002,-0.0003,-2e-05,-0.00262,-4e-05,-0.0389,-0.0935,9.8066
1770803074.3406143,1055163.3505,6125692.1754,1424285.1905,0.002938,0.619224,0.775197,0.124993,0.0044,-0.0002,-0.0003,-0.00072,0.00012,-1e-05,-0.0554,-0.0964,9.81
1770803074.39248,1055163.35,6125692.1754,1424285.1904,0.002975,0.619252,0.775158,0.125093,0.0032,-0.0002,-0.0003,-2e-05,-0.00034,-0.00031,-0.0514,-0.0863,9.798
1770803074.441754,1055163.35,6125692.1754,1424285.1904,0.002975,0.619252,0.775158,0.125093,0.0032,-0.0002,-0.0003,0.00088,-0.00151,-0.00023,-0.0378,-0.0943,9.8022
1770803074.4906743,1055163.35,6125692.1754,1424285.1904,0.002975,0.619252,0.775158,0.125093,0.0032,-0.0002,-0.0003,-0.00037,0.00068,0.0004,-0.0248,-0.1025,9.8115
1770803074.5397842,1055163.35,6125692.1754,1424285.1904,0.002975,0.619252,0.775158,0.125093,0.0032,-0.0002,-0.0003,-0.00129,-0.00011,0.00018,-0.0369,-0.0846,9.8087
1770803074.5897317,1055163.35,6125692.1754,1424285.1904,0.002975,0.619252,0.775158,0.125093,0.0032,-0.0002,-0.0003,-0.00048,0.00137,0.00026,-0.0356,-0.086,9.8019
1770803074.642348,1055163.3497,6125692.1755,1424285.1903,0.002918,0.619256,0.775167,0.125017,0.0022,-0.0003,0.0001,0.00017,-0.00145,-0.00016,-0.0256,-0.1008,9.8111
1770803074.6895711,1055163.3497,6125692.1755,1424285.1903,0.002918,0.619256,0.775167,0.125017,0.0022,-0.0003,0.0001,0.00097,-0.00088,0.00032,-0.0312,-0.0968,9.8117
1770803074.7425392,1055163.3497,6125692.1755,1424285.1903,0.002918,0.619256,0.775167,0.125017,0.0022,-0.0003,0.0001,-0.00074,0.0015,-9e-05,-0.0313,-0.091,9.8091
1770803074.7949946,1055163.3497,6125692.1755,1424285.1903,0.002918,0.619256,0.775167,0.125017,0.0022,-0.0003,0.0001,-0.00172,0.00096,0.0001,-0.0451,-0.0881,9.8106
1770803074.8566332,1055163.3497,6125692.1755,1424285.1903,0.002918,0.619256,0.775167,0.125017,0.0022,-0.0003,0.0001,-0.0001,-0.00105,-0.00013,-0.0375,-0.088,9.8022
1770803074.8950408,1055163.3498,6125692.1754,1424285.1903,0.002967,0.619262,0.775157,0.125046,0.001,-0.0002,0.0001,-0.00087,0.0028,0.00055,-0.0379,-0.0985,9.8128
1770803074.9399455,1055163.3498,6125692.1754,1424285.1903,0.002967,0.619262,0.775157,0.125046,0.001,-0.0002,0.0001,-6e-05,0.001,-0.00036,-0.0335,-0.1014,9.8124
1770803074.9983294,1055163.3498,6125692.1754,1424285.1903,0.002967,0.619262,0.775157,0.125046,0.001,-0.0002,0.0001,-0.00116,0.00201,-0.00018,-0.029,-0.0939,9.814
1770803075.0394623,1055163.3498,6125692.1754,1424285.1903,0.002967,0.619262,0.775157,0.125046,0.001,-0.0002,0.0001,0.00031,-0.0012,-0.00054,-0.0244,-0.0971,9.8023
1770803075.0898664,1055163.3498,6125692.1754,1424285.1903,0.002967,0.619262,0.775157,0.125046,0.001,-0.0002,0.0001,0.00128,-0.00219,-0.00018,-0.0209,-0.1011,9.8129
1770803075.1411314,1055163.3498,6125692.1754,1424285.1903,0.002967,0.619262,0.775157,0.125046,0.001,-0.0002,0.0001,-0.00067,0.00023,0.00028,-0.0306,-0.0973,9.8069
1770803075.1930206,1055163.3503,6125692.1754,1424285.1904,0.003042,0.61925,0.775162,0.125073,-0.0002,-0.0003,0.0001,-0.00057,0.00112,-0.00054,-0.0377,-0.0898,9.8162
1770803075.241196,1055163.3503,6125692.1754,1424285.1904,0.003042,0.61925,0.775162,0.125073,-0.0002,-0.0003,0.0001,0.00119,-0.00233,-0.00046,-0.0417,-0.0907,9.8091
1770803075.2937148,1055163.3503,6125692.1754,1424285.1904,0.003042,0.61925,0.775162,0.125073,-0.0002,-0.0003,0.0001,0.00037,0.00045,-0.00016,-0.0195,-0.0914,9.8107
1770803075.340404,1055163.3503,6125692.1754,1424285.1904,0.003042,0.61925,0.775162,0.125073,-0.0002,-0.0003,0.0001,-0.00226,0.00341,0.0003,-0.0234,-0.0952,9.8141
1770803075.39419,1055163.3503,6125692.1754,1424285.1904,0.003042,0.61925,0.775162,0.125073,-0.0002,-0.0003,0.0001,0.00065,0.00059,-0.00023,-0.0285,-0.0953,9.8127
1770803075.439733,1055163.3515,6125692.1753,1424285.1906,0.002952,0.619246,0.775162,0.125096,-0.0013,-0.0001,0.0004,0.00062,0.00015,-8e-05,-0.0214,-0.1035,9.8152
1770803075.4899359,1055163.3515,6125692.1753,1424285.1906,0.002952,0.619246,0.775162,0.125096,-0.0013,-0.0001,0.0004,-0.00028,0.00209,-0.00013,-0.0305,-0.0903,9.8064
1770803075.5403235,1055163.3515,6125692.1753,1424285.1906,0.002952,0.619246,0.775162,0.125096,-0.0013,-0.0001,0.0004,0.00027,0.0007,-7e-05,-0.0152,-0.0979,9.8005
1770803075.5931714,1055163.3515,6125692.1753,1424285.1906,0.002952,0.619246,0.775162,0.125096,-0.0013,-0.0001,0.0004,-0.00029,0.00261,0.00053,-0.016,-0.0851,9.8046
1770803075.6397867,1055163.3515,6125692.1753,1424285.1906,0.002952,0.619246,0.775162,0.125096,-0.0013,-0.0001,0.0004,-0.00066,0.00341,0.00019,-0.0312,-0.0928,9.8075
1770803075.6917415,1055163.3515,6125692.1753,1424285.1906,0.002952,0.619246,0.775162,0.125096,-0.0013,-0.0001,0.0004,-0.00053,0.00089,-1e-05,-0.044,-0.0958,9.7987
1770803075.74095,1055163.3524,6125692.1752,1424285.1907,0.002989,0.619235,0.775156,0.125191,-0.0006,-0.0001,-0.0001,0.0012,-0.00212,-0.0006,-0.0559,-0.0864,9.8109
1770803075.793011,1055163.3524,6125692.1752,1424285.1907,0.002989,0.619235,0.775156,0.125191,-0.0006,-0.0001,-0.0001,-0.00098,0.00335,0.00023,-0.0392,-0.096,9.8185
1770803075.8404593,1055163.3524,6125692.1752,1424285.1907,0.002989,0.619235,0.775156,0.125191,-0.0006,-0.0001,-0.0001,0.00052,0.00335,0.00055,-0.0311,-0.0963,9.8051
1770803075.8903017,1055163.3524,6125692.1752,1424285.1907,0.002989,0.619235,0.775156,0.125191,-0.0006,-0.0001,-0.0001,0.00021,0.00207,0.0005,-0.0265,-0.091,9.8042
1770803075.943836,1055163.3524,6125692.1752,1424285.1907,0.002989,0.619235,0.775156,0.125191,-0.0006,-0.0001,-0.0001,-0.00086,0.00037,-0.00022,-0.0249,-0.0866,9.7928
1770803075.9916403,1055163.3526,6125692.1751,1424285.1908,0.002931,0.619246,0.775169,0.125057,0.0006,-0.0005,0.0001,0.00111,-0.00126,8e-05,-0.034,-0.1014,9.8173
1770803076.0404613,1055163.3526,6125692.1751,1424285.1908,0.002931,0.619246,0.775169,0.125057,0.0006,-0.0005,0.0001,-0.00073,0.00158,0.00024,-0.0296,-0.0898,9.7962
1770803076.0918071,1055163.3526,6125692.1751,1424285.1908,0.002931,0.619246,0.775169,0.125057,0.0006,-0.0005,0.0001,-0.00136,0.00333,0.00022,-0.0425,-0.0936,9.8096
1770803076.1400812,1055163.3526,6125692.1751,1424285.1908,0.002931,0.619246,0.775169,0.125057,0.0006,-0.0005,0.0001,0.00111,-0.00178,0.00035,-0.0311,-0.0911,9.8048
1770803076.1924243,1055163.3526,6125692.1751,1424285.1908,0.002931,0.619246,0.775169,0.125057,0.0006,-0.0005,0.0001,-0.00077,0.00024,-0.00047,-0.0426,-0.0905,9.8092
1770803076.2413397,1055163.3526,6125692.1751,1424285.1908,0.002931,0.619246,0.775169,0.125057,0.0006,-0.0005,0.0001,-0.0015,0.00233,6e-05,-0.0354,-0.1024,9.8139
1770803076.291623,1055163.3521,6125692.1752,1424285.1907,0.002928,0.619242,0.77518,0.125009,0.002,-0.0002,-0.0002,-0.00028,-0.00062,-0.00053,-0.0347,-0.0972,9.8004
1770803076.3402116,1055163.3521,6125692.1752,1424285.1907,0.002928,0.619242,0.77518,0.125009,0.002,-0.0002,-0.0002,0.00199,-0.00149,-0.00045,-0.0331,-0.0857,9.8263
1770803076.3922627,1055163.3521,6125692.1752,1424285.1907,0.002928,0.619242,0.77518,0.125009,0.002,-0.0002,-0.0002,0.00019,-0.00156,-0.00031,-0.0338,-0.0866,9.8144
1770803076.441376,1055163.3521,6125692.1752,1424285.1907,0.002928,0.619242,0.77518,0.125009,0.002,-0.0002,-0.0002,0.001,-0.00065,-0.00026,-0.0423,-0.1038,9.8109
1770803076.4898677,1055163.3521,6125692.1752,1424285.1907,0.002928,0.619242,0.77518,0.125009,0.002,-0.0002,-0.0002,-0.00119,0.00141,-9e-05,-0.0351,-0.096,9.8176
1770803076.5409977,1055163.3516,6125692.1752,1424285.1906,0.002932,0.61928,0.775152,0.124989,0.0022,-0.0002,-0.0002,-0.00083,-0.00044,-0.00032,-0.037,-0.0881,9.8013
1770803076.5920866,1055163.3516,6125692.1752,1424285.1906,0.002932,0.61928,0.775152,0.124989,0.0022,-0.0002,-0.0002,0.00051,-0.0013,0.00055,-0.0341,-0.0925,9.8086
1770803076.6432269,1055163.3516,6125692.1752,1424285.1906,0.002932,0.61928,0.775152,0.124989,0.0022,-0.0002,-0.0002,0.00097,-0.00133,-0.00049,-0.0302,-0.0981,9.7956
1770803076.6926796,1055163.3516,6125692.1752,1424285.1906,0.002932,0.61928,0.775152,0.124989,0.0022,-0.0002,-0.0002,-0.00038,0.00157,0.00041,-0.0357,-0.0903,9.8109
