Topic:,/fixposition/odometry_smooth
time,pos_x,pos_y,pos_z,qx,qy,qz,qw,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z
1770803065.6407518,1055167.7095,6125689.4335,1424285.9852,0.09062,-0.631353,-0.765145,-0.087944,0.0083,-0.0025,-0.0067,-0.00058,0.00057,-0.00047
1770803065.6916611,1055167.7095,6125689.4335,1424285.9852,0.09062,-0.631353,-0.765145,-0.087944,0.0083,-0.0025,-0.0067,0.00026,-2e-05,0.0003
1770803065.7412646,1055167.7095,6125689.4335,1424285.9852,0.09062,-0.631353,-0.765145,-0.087944,0.0083,-0.0025,-0.0067,-0.00038,0.0004,-0.00014
1770803065.7948294,1055167.7095,6125689.4335,1424285.9852,0.09062,-0.631353,-0.765145,-0.087944,0.0083,-0.0025,-0.0067,0.00055,-0.00241,-0.00062
1770803065.8407757,1055167.7095,6125689.4335,1424285.9852,0.09062,-0.631353,-0.765145,-0.087944,0.0083,-0.0025,-0.0067,-0.00087,0.00203,0.00025
1770803065.8917816,1055167.7095,6125689.4335,1424285.9852,0.09062,-0.631353,-0.765145,-0.087944,0.0083,-0.0025,-0.0067,-0.00067,0.00141,0.00013
1770803065.9416845,1055167.7095,6125689.4335,1424285.9852,0.09062,-0.631353,-0.765145,-0.087944,0.0083,-0.0025,-0.0067,0.00158,-0.00087,5e-05
1770803065.9895375,1055167.7095,6125689.4335,1424285.9852,0.09062,-0.631353,-0.765145,-0.087944,0.0083,-0.0025,-0.0067,-0.00095,0.00194,-0.00014
1770803066.0404031,1055167.7095,6125689.4335,1424285.9852,0.09062,-0.631353,-0.765145,-0.087944,0.0083,-0.0025,-0.0067,0.00062,-0.00201,5e-05
1770803066.0940714,1055167.7095,6125689.4335,1424285.9852,0.09062,-0.631353,-0.765145,-0.087944,0.0083,-0.0025,-0.0067,-0.00045,0.00084,0.00013
1770803066.1447291,1055167.7095,6125689.4335,1424285.9852,0.09062,-0.631353,-0.765145,-0.087944,0.0083,-0.0025,-0.0067,0.00049,-0.00091,0.00023
1770803066.1979113,1055167.7095,6125689.4335,1424285.9852,0.09062,-0.631353,-0.765145,-0.087944,0.0083,-0.0025,-0.0067,0.00034,0.00064,7e-05
1770803066.2398026,1055167.7095,6125689.4335,1424285.9852,0.09062,-0.631353,-0.765145,-0.087944,0.0083,-0.0025,-0.0067,5e-05,0.00026,-0.00067
1770803066.2934527,1055167.7095,6125689.4335,1424285.9852,0.09062,-0.631353,-0.765145,-0.087944,0.0083,-0.0025,-0.0067,0.00049,-0.00211,-0.00034
1770803066.340613,1055167.7095,6125689.4335,1424285.9852,0.09062,-0.631353,-0.765145,-0.087944,0.0083,-0.0025,-0.0067,0.00011,0.00067,0.00023
1770803066.3955374,1055167.7095,6125689.4335,1424285.9852,0.09062,-0.631353,-0.765145,-0.087944,0.0083,-0.0025,-0.0067,-0.00089,0.00091,6e-05
1770803066.440333,1055167.7095,6125689.4335,1424285.9852,0.09062,-0.631353,-0.765145,-0.087944,0.0083,-0.0025,-0.0067,-0.00024,0.00071,0.00018
1770803066.4982698,1055167.7095,6125689.4335,1424285.9852,0.09062,-0.631353,-0.765145,-0.087944,0.0083,-0.0025,-0.0067,-0.00095,0.00119,-0.00034
1770803066.5496995,1055167.7095,6125689.4335,1424285.9852,0.09062,-0.631353,-0.765145,-0.087944,0.0083,-0.0025,-0.0067,-0.00108,0.00172,0.00032
1770803066.5910707,1055167.7095,6125689.4335,1424285.9852,0.09062,-0.631353,-0.765145,-0.087944,0.0083,-0.0025,-0.0067,-0.00074,0.00144,0.00024
1770803066.641175,1055167.7095,6125689.4335,1424285.9852,0.09062,-0.631353,-0.765145,-0.087944,0.0083,-0.0025,-0.0067,-0.00052,3e-05,-0.0001
1770803066.6944613,1055167.7095,6125689.4335,1424285.9852,0.09062,-0.631353,-0.765145,-0.087944,0.0083,-0.0025,-0.0067,-0.00078,0.00304,0.00022
1770803066.742301,1055167.7095,6125689.4335,1424285.9852,0.09062,-0.631353,-0.765145,-0.087944,0.0083,-0.0025,-0.0067,-0.00095,0.00151,-0.00047
1770803066.797354,1055167.7095,6125689.4335,1424285.9852,0.09062,-0.631353,-0.765145,-0.087944,0.0083,-0.0025,-0.0067,0.00187,-0.00285,-0.0005
1770803066.8424938,1055167.7095,6125689.4335,1424285.9852,0.09062,-0.631353,-0.765145,-0.087944,0.0083,-0.0025,-0.0067,5e-05,-0.00147,-9e-05
1770803066.8922532,1055167.7095,6125689.4335,1424285.9852,0.09062,-0.631353,-0.765145,-0.087944,0.0083,-0.0025,-0.0067,0.0003,-0.00176,-0.00022
1770803066.9415815,1055167.7095,6125689.4335,1424285.9852,0.09062,-0.631353,-0.765145,-0.087944,0.0083,-0.0025,-0.0067,0.00022,0.00071,0.00024
1770803066.9896991,1055167.7095,6125689.4335,1424285.9852,0.09062,-0.631353,-0.765145,-0.087944,0.0083,-0.0025,-0.0067,-0.00044,0.00149,-0.00014
1770803067.042484,1055167.7095,6125689.4335,1424285.9852,0.09062,-0.631353,-0.765145,-0.087944,0.0083,-0.0025,-0.0067,-0.00046,7e-05,0.00019
1770803067.0908003,1055167.7095,6125689.4335,1424285.9852,0.09062,-0.631353,-0.765145,-0.087944,0.0083,-0.0025,-0.0067,-0.00079,0.00147,-0.00046
1770803067.1429038,1055167.7095,6125689.4335,1424285.9852,0.09062,-0.631353,-0.765145,-0.087944,0.0083,-0.0025,-0.0067,0.00176,-0.00178,-0.0003
1770803067.192928,1055167.7095,6125689.4335,1424285.9852,0.09062,-0.631353,-0.765145,-0.087944,0.0083,-0.0025,-0.0067,-0.00115,0.00299,-0.0002
