Topic:,/fixposition/fpa/odomenu
time,pos_x,pos_y,pos_z,qx,qy,qz,qw,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,acc_x,acc_y,acc_z,fusion_status,imu_bias_status,gnss1_status,gnss2_status,wheelspeed_status
1770803064.6440241,34.0886,3.2342,-0.9885,0.004278,-0.002248,0.076317,-0.997072,0.0007,-0.0003,-0.0001,0.00066,-0.00012,-5e-05,-0.0544,-0.0938,9.8133,4,1,1,1,-1
1770803064.6912792,34.0886,3.2342,-0.9885,0.004282,-0.002282,0.076318,-0.997072,0.0,-0.0002,0.0001,0.00044,0.00206,0.00017,-0.0056,-0.0884,9.804,4,1,1,1,-1
1770803064.7413054,34.0886,3.2342,-0.9885,0.004282,-0.002282,0.076318,-0.997072,0.0,-0.0002,0.0001,0.00028,0.00216,1e-05,-0.0014,-0.0813,9.8132,4,1,1,1,-1
1770803064.792941,34.0886,3.2342,-0.9885,0.004282,-0.002282,0.076318,-0.997072,0.0,-0.0002,0.0001,0.00093,-0.00359,-0.00071,-0.0242,-0.0883,9.8001,4,1,1,1,-1
1770803064.8436098,34.0886,3.2342,-0.9885,0.004282,-0.002282,0.076318,-0.997072,0.0,-0.0002,0.0001,0.00042,0.00385,0.00061,-0.03,-0.0915,9.8268,4,1,1,1,-1
1770803064.9201527,34.0886,3.2342,-0.9885,0.004282,-0.002282,0.076318,-0.997072,0.0,-0.0002,0.0001,0.00122,-0.0013,-0.00015,-0.0427,-0.098,9.8064,4,1,1,1,-1
1770803064.9442773,34.0887,3.2341,-0.9885,0.004274,-0.00231,0.07631,-0.997072,0.001,-0.0001,-0.0001,-0.0005,0.00105,0.0,-0.0437,-0.0985,9.8051,4,1,1,1,-1
1770803064.9906795,34.0887,3.2341,-0.9885,0.004274,-0.00231,0.07631,-0.997072,0.001,-0.0001,-0.0001,-0.00018,-0.00202,-0.00082,-0.0527,-0.0937,9.8203,4,1,1,1,-1
1770803065.0403543,34.0887,3.2341,-0.9885,0.004274,-0.00231,0.07631,-0.997072,0.001,-0.0001,-0.0001,-0.002,0.00104,-0.0004,-0.0563,-0.0872,9.8078,4,1,1,1,-1
1770803065.0913022,34.0887,3.2341,-0.9885,0.004274,-0.00231,0.07631,-0.997072,0.001,-0.0001,-0.0001,-0.00076,0.00019,0.00041,-0.062,-0.0983,9.8182,4,1,1,1,-1
1770803065.1428816,34.0887,3.2341,-0.9885,0.004274,-0.00231,0.07631,-0.997072,0.001,-0.0001,-0.0001,0.00088,-0.00066,0.0007,-0.0516,-0.0899,9.7983,4,1,1,1,-1
1770803065.1904166,34.0887,3.2341,-0.9885,0.004274,-0.00231,0.07631,-0.997072,0.001,-0.0001,-0.0001,-0.00212,0.00507,0.00085,-0.0522,-0.0909,9.8166,4,1,1,1,-1
1770803065.2457728,34.0887,3.2341,-0.9885,0.004246,-0.002338,0.076334,-0.997071,0.0007,-0.0004,-0.0001,0.00163,-0.00551,-0.00055,-0.043,-0.0947,9.8029,4,1,1,1,-1
1770803065.2919462,34.0887,3.2341,-0.9885,0.004246,-0.002338,0.076334,-0.997071,0.0007,-0.0004,-0.0001,0.00022,0.00087,0.00016,-0.0416,-0.0857,9.8213,4,1,1,1,-1
1770803065.3404093,34.0887,3.2341,-0.9885,0.004246,-0.002338,0.076334,-0.997071,0.0007,-0.0004,-0.0001,0.00129,-0.0013,0.00016,-0.0387,-0.0954,9.8024,4,1,1,1,-1
1770803065.3988361,34.0887,3.2341,-0.9885,0.004246,-0.002338,0.076334,-0.997071,0.0007,-0.0004,-0.0001,0.00137,-0.0055,-0.00042,-0.0513,-0.1079,9.8237,4,1,1,1,-1
1770803065.439829,34.0887,3.2341,-0.9885,0.004246,-0.002338,0.076334,-0.997071,0.0007,-0.0004,-0.0001,-0.00096,-0.00107,0.00013,-0.0562,-0.0982,9.8062,4,1,1,1,-1
1770803065.4912949,34.0886,3.2342,-0.9885,0.004282,-0.002459,0.076331,-0.99707,0.0006,-0.0005,0.0003,0.00027,0.00057,-0.00031,-0.0494,-0.0893,9.8159,4,1,1,1,-1
1770803065.5416577,34.0886,3.2342,-0.9885,0.004282,-0.002459,0.076331,-0.99707,0.0006,-0.0005,0.0003,-5e-05,0.00079,0.00025,-0.0445,-0.0928,9.8066,4,1,1,1,-1
1770803065.5926723,34.0886,3.2342,-0.9885,0.004282,-0.002459,0.076331,-0.99707,0.0006,-0.0005,0.0003,0.00111,-0.00264,-0.0003,-0.0321,-0.0998,9.8074,4,1,1,1,-1
1770803065.6412187,34.0886,3.2342,-0.9885,0.004282,-0.002459,0.076331,-0.99707,0.0006,-0.0005,0.0003,-0.00058,0.00057,-0.00047,-0.0391,-0.0958,9.8236,4,1,1,1,-1
1770803065.6907706,34.0886,3.2342,-0.9885,0.004282,-0.002459,0.076331,-0.99707,0.0006,-0.0005,0.0003,0.00026,-2e-05,0.0003,-0.0318,-0.0887,9.8006,4,1,1,1,-1
1770803065.7413955,34.0886,3.2342,-0.9885,0.004282,-0.002459,0.076331,-0.99707,0.0006,-0.0005,0.0003,-0.00038,0.0004,-0.00014,-0.0442,-0.0865,9.8088,4,1,1,1,-1
1770803065.7901008,34.0886,3.2342,-0.9885,0.004245,-0.002425,0.076338,-0.99707,0.0013,-0.0005,-0.0001,0.00055,-0.00241,-0.00062,-0.0349,-0.0961,9.8032,4,1,1,1,-1
1770803065.841829,34.0886,3.2342,-0.9885,0.004245,-0.002425,0.076338,-0.99707,0.0013,-0.0005,-0.0001,-0.00087,0.00203,0.00025,-0.0452,-0.0967,9.809,4,1,1,1,-1
1770803065.8913307,34.0886,3.2342,-0.9885,0.004245,-0.002425,0.076338,-0.99707,0.0013,-0.0005,-0.0001,-0.00067,0.00141,0.00013,-0.0412,-0.0886,9.8074,4,1,1,1,-1
1770803065.9427147,34.0886,3.2342,-0.9885,0.004245,-0.002425,0.076338,-0.99707,0.0013,-0.0005,-0.0001,0.00158,-0.00087,5e-05,-0.0344,-0.0918,9.8131,4,1,1,1,-1
1770803065.9897547,34.0886,3.2342,-0.9885,0.004245,-0.002425,0.076338,-0.99707,0.0013,-0.0005,-0.0001,-0.00095,0.00194,-0.00014,-0.0465,-0.0933,9.8076,4,1,1,1,-1
1770803066.0401254,34.0887,3.2341,-0.9885,0.004257,-0.002486,0.07635,-0.997069,0.0013,-0.0004,-0.0001,0.00062,-0.00201,5e-05,-0.0324,-0.0939,9.8155,4,1,1,1,-1
1770803066.0920641,34.0887,3.2341,-0.9885,0.004257,-0.002486,0.07635,-0.997069,0.0013,-0.0004,-0.0001,-0.00045,0.00084,0.00013,-0.0442,-0.0911,9.8106,4,1,1,1,-1
1770803066.142962,34.0887,3.2341,-0.9885,0.004257,-0.002486,0.07635,-0.997069,0.0013,-0.0004,-0.0001,0.00049,-0.00091,0.00023,-0.0438,-0.0958,9.8002,4,1,1,1,-1
1770803066.198158,34.0887,3.2341,-0.9885,0.004257,-0.002486,0.07635,-0.997069,0.0013,-0.0004,-0.0001,0.00034,0.00064,7e-05,-0.0298,-0.0742,9.8317,4,1,1,1,-1
1770803066.240309,34.0887,3.2341,-0.9885,0.004257,-0.002486,0.07635,-0.997069,0.0013,-0.0004,-0.0001,5e-05,0.00026,-0.00067,-0.0353,-0.099,9.8053,4,1,1,1,-1
1770803066.2933269,34.0889,3.2341,-0.9885,0.004247,-0.002484,0.076353,-0.997069,0.0012,-0.0004,-0.0002,0.00049,-0.00211,-0.00034,-0.0381,-0.0914,9.8163,4,1,1,1,-1
