Topic:,/fixposition/fpa/corrimu
time,ang_vel_x,ang_vel_y,ang_vel_z,lin_acc_x,lin_acc_y,lin_acc_z
1770803075.7953553,-3.9e-05,5.3e-05,0.000462,-0.029217,-0.08683,9.809234
1770803075.800703,0.000227,-0.001545,0.000196,-0.016049,-0.096407,9.811628
1770803075.806112,-0.003235,0.005113,0.000196,-0.037597,-0.099999,9.811628
1770803075.8153408,0.003955,-0.009801,-0.000603,-0.053162,-0.111971,9.814021
1770803075.815872,-0.001105,-0.00048,-0.000337,-0.060341,-0.102393,9.816417
1770803075.820998,-0.000838,0.004846,0.000462,-0.041189,-0.092816,9.814022
1770803075.8300169,0.001559,0.000585,0.000462,-0.014852,-0.101196,9.804446
1770803075.8306956,-0.000572,0.002716,0.000462,-0.020837,-0.102393,9.804446
1770803075.837056,0.001026,0.004846,0.000728,-0.0364,-0.091619,9.803248
1770803075.8431191,-3.9e-05,-0.002611,0.000462,-0.039991,-0.099998,9.805643
1770803075.8466947,0.00289,-0.004741,-7.1e-05,-0.039991,-0.091619,9.815219
1770803075.8514144,0.001292,-0.000746,-0.000337,-0.022034,-0.078451,9.797263
1770803075.8573334,0.000493,0.000585,-0.000603,-0.000486,-0.098801,9.805643
1770803075.8622863,0.000493,-0.00048,-0.000337,-0.031611,-0.083239,9.804446
1770803075.8677435,0.000227,-0.001545,0.000196,-0.051962,-0.094013,9.818811
1770803075.8755429,-0.002436,0.001384,0.000462,-0.053159,-0.110772,9.81522
1770803075.877539,-0.002969,0.006977,0.000995,-0.017247,-0.105985,9.822401
1770803075.8826575,0.000227,0.000852,-7.1e-05,-0.006472,-0.089225,9.799657
1770803075.889691,0.001292,0.001917,0.000728,-0.034005,-0.085633,9.799657
1770803075.892381,-0.000838,-0.004208,-0.000869,-0.062736,-0.105984,9.818811
1770803075.8970997,-3.9e-05,-0.003942,-7.1e-05,-0.060342,-0.084436,9.812825
1770803075.9017308,-3.9e-05,-0.00048,0.000196,-0.02802,-0.089225,9.803249
1770803075.9099383,0.002091,0.001384,-7.1e-05,-0.014852,-0.097604,9.793672
1770803075.917712,-0.001371,0.002183,0.000728,-0.024429,-0.098801,9.820008
1770803075.9260325,0.000493,-0.003676,-0.000337,-0.043582,-0.097604,9.825993
1770803075.926098,-0.000572,-0.001545,-0.000337,-0.050765,-0.096407,9.81522
1770803075.9273143,-0.00217,0.002982,-0.000603,-0.024429,-0.096407,9.809234
1770803075.9342804,0.000493,5.3e-05,0.000196,-0.010063,-0.092816,9.787686
1770803075.9412968,-0.001371,0.000319,-0.000337,-0.02802,-0.078451,9.785292
1770803075.9419773,-0.001371,-0.00048,-7.1e-05,-0.061538,-0.084436,9.797263
1770803075.9496365,-3.9e-05,-0.001545,0.000728,-0.053159,-0.105984,9.836768
1770803075.9528024,-0.002436,0.000852,0.000196,-0.013654,-0.10359,9.81522
1770803075.961353,0.000493,-0.002611,-0.001136,-0.006472,-0.096407,9.817614
1770803075.963462,-0.001105,0.000319,-0.000603,-0.037596,-0.091619,9.784095
1770803075.9676247,0.002357,-0.005274,-7.1e-05,-0.051963,-0.107181,9.808037
1770803075.9752235,-3.9e-05,0.00165,0.000995,-0.049568,-0.092816,9.814023
1770803075.977613,-0.000838,-0.000214,0.000196,-0.042385,-0.107181,9.799657
1770803075.9830706,0.002091,-0.00048,-0.000337,-0.019641,-0.094013,9.820008
1770803075.9921112,0.001292,-0.002078,0.000196,-0.0364,-0.104787,9.822402
1770803075.993564,0.001292,-0.000214,0.000995,-0.063933,-0.079648,9.829585
1770803075.998634,0.001825,-0.000214,0.000728,-0.047174,-0.104787,9.802051
1770803076.007724,-0.001371,0.007776,0.000995,-0.037599,-0.099999,9.794868
1770803076.010439,0.002624,-0.004475,-7e-05,-0.011261,-0.097605,9.793671
1770803076.0130463,-0.001105,0.002982,0.000462,-0.026823,-0.09521,9.814022
1770803076.020332,-0.001904,0.002449,-7e-05,-0.035203,-0.101196,9.814022
1770803076.0231888,0.001026,-0.006605,-0.000603,-0.044781,-0.09521,9.824796
1770803076.030682,-0.000306,0.002449,0.000462,-0.035203,-0.09521,9.804446
1770803076.0335221,-0.0043,0.010439,0.000995,-0.02563,-0.09162,9.805641
1770803076.0418262,0.00076,-0.002078,-7e-05,-0.02802,-0.085633,9.784095
1770803076.0430505,0.001825,-0.001279,-0.000603,-0.030415,-0.085633,9.794869
1770803076.0516598,0.001292,-0.005007,-0.000337,-0.031612,-0.10359,9.81881
1770803076.053711,-0.001637,0.000585,0.000196,-0.02802,-0.096407,9.818811
1770803076.0591946,0.000493,0.001384,0.000196,-0.011261,-0.094013,9.837964
1770803076.0650098,-0.001637,0.003781,0.000196,-0.028021,-0.084436,9.811628
1770803076.0719473,0.000493,-0.002611,-0.000603,-0.038794,-0.089225,9.815219
1770803076.0736613,-0.000306,0.00165,0.000462,-0.043583,-0.101196,9.794869
1770803076.079991,-0.001371,0.002716,-7e-05,-0.048371,-0.089225,9.812825
1770803076.0862303,-0.000306,0.001917,0.000462,-0.042386,-0.10359,9.808037
1770803076.0889895,-0.00217,0.004846,0.000196,-0.042386,-0.089225,9.810431
1770803076.0940585,0.000493,-0.003143,-0.000869,-0.048371,-0.109575,9.812825
1770803076.099109,0.00289,-0.003676,0.000196,-0.051963,-0.097605,9.802051
1770803076.1048694,-0.001637,0.009107,0.000995,-0.032811,-0.088028,9.815218
1770803076.114779,0.000227,0.002982,-0.000337,-0.011261,-0.094013,9.793672
1770803076.1151326,-0.003235,0.007509,0.000462,-0.029219,-0.08324,9.793671
1770803076.122811,0.002357,-0.001545,0.000462,-0.034006,-0.084436,9.818811
1770803076.1243856,-0.001371,0.00165,0.000728,-0.039991,-0.090422,9.812825
1770803076.1318283,0.000227,-0.004209,-0.000603,-0.042386,-0.090422,9.814022
1770803076.1373806,0.002357,-0.002344,0.000728,-0.023232,-0.092816,9.797263
1770803076.1418462,-0.001371,5.3e-05,-0.000337,-0.025626,-0.097604,9.814022
1770803076.1481748,-0.001904,-0.001545,0.000196,-0.035203,-0.097604,9.800854
1770803076.149283,0.001825,0.00165,0.000196,-0.042386,-0.102393,9.821205
1770803076.1551979,-0.002703,0.007243,0.000728,-0.034008,-0.107182,9.809233
1770803076.1597626,0.001559,-0.00048,-7e-05,-0.030414,-0.102393,9.810431
1770803076.1646953,-0.001371,0.007243,0.000728,-0.04119,-0.094013,9.805642
1770803076.1698864,-0.0043,0.008308,0.001527,-0.045979,-0.105985,9.810429
1770803076.174887,-0.003501,0.003248,-7e-05,-0.037597,-0.101196,9.804445
1770803076.179709,-3.9e-05,-0.002877,-0.001136,-0.05316,-0.084436,9.816417
1770803076.185177,-3.9e-05,-0.00048,-0.000603,-0.038794,-0.088028,9.80684
1770803076.1925032,0.001559,-0.001812,-7e-05,-0.0364,-0.077254,9.809234
1770803076.196448,-0.000572,0.001118,0.000462,-0.038794,-0.088028,9.824796
1770803076.1999397,0.002091,-0.003143,-0.000869,-0.038795,-0.098802,9.830782
1770803076.2065752,0.001559,0.000319,0.000995,-0.034006,-0.102393,9.811628
1770803076.2101347,0.002091,-0.00048,-0.000337,-0.025626,-0.089225,9.822402
1770803076.21609,-0.000572,-0.00048,-0.000603,-0.019641,-0.10359,9.803249
1770803076.2259858,-0.001105,0.001917,0.000196,-0.045977,-0.10359,9.810431
1770803076.227005,0.002357,-0.001013,0.000462,-0.045977,-0.098802,9.809234
1770803076.230485,-0.001105,0.002982,0.000196,-0.032809,-0.09521,9.812825
1770803076.2365437,-0.002969,0.003248,-7e-05,-0.034006,-0.107182,9.816416
1770803076.2409744,0.000493,-0.001812,0.000728,-0.030415,-0.101196,9.811628
1770803076.2473288,0.001026,5.3e-05,0.000196,-0.041188,-0.096407,9.802051
1770803076.2539523,0.000493,-0.002344,0.000729,-0.028021,-0.086831,9.816416
1770803076.255411,0.001559,0.002183,-7e-05,-0.034006,-0.088028,9.802051
1770803076.26328,0.000227,0.002982,0.000995,-0.017247,-0.090422,9.822402
1770803076.2661812,0.00076,0.005645,0.000462,-0.029219,-0.085633,9.824795
1770803076.2746358,0.00076,-0.00048,-7e-05,-0.037597,-0.097605,9.817613
1770803076.2757638,0.002091,-0.002078,-0.000869,-0.043583,-0.096408,9.796065
1770803076.2855053,-0.001371,0.000319,-0.000603,-0.037597,-0.108378,9.804445
1770803076.2859702,-0.000572,-0.001279,-0.000603,-0.031612,-0.092816,9.794868
1770803076.291203,0.000493,0.001118,-0.000337,-0.034006,-0.099999,9.812825
1770803076.2963746,0.000227,-0.001545,-0.000869,-0.042386,-0.109576,9.81881
1770803076.3020446,0.000493,-0.002078,-7e-05,-0.042386,-0.099999,9.811628
1770803076.307574,0.003689,-0.008736,-0.000603,-0.039994,-0.094014,9.817612
1770803076.314845,-0.000838,0.001118,0.000995,-0.032809,-0.096407,9.806839
1770803076.3171165,-0.001637,0.003248,-0.000337,-0.023232,-0.094013,9.803248
1770803076.3279839,0.003156,-0.002344,-0.000869,-0.024429,-0.086831,9.816416
1770803076.328283,0.001026,0.003515,0.000462,-0.029218,-0.092816,9.821204
1770803076.3333688,0.001026,0.000585,-7e-05,-0.0364,-0.084436,9.817613
1770803076.3395593,0.00289,-0.003942,-0.000869,-0.034007,-0.08324,9.835569
1770803076.341357,0.001026,0.001118,0.000196,-0.035203,-0.099999,9.79846
1770803076.3510106,0.001559,-0.000214,0.000196,-0.034006,-0.105984,9.792474
1770803076.3524468,-0.000572,0.005112,0.000995,-0.042387,-0.098802,9.775714
1770803076.3573904,0.001292,-0.002611,-7e-05,-0.045977,-0.107181,9.79846
1770803076.3634956,0.000227,0.001118,0.000196,-0.039992,-0.097605,9.805642
1770803076.368052,0.000227,0.000851,-0.000603,-0.039991,-0.092816,9.800854
1770803076.3743052,0.001559,-0.001279,0.000462,-0.038794,-0.09521,9.806839
1770803076.3790057,0.000227,-0.003942,-0.000603,-0.034006,-0.085634,9.822402
1770803076.3837197,-0.000306,0.00165,-0.000337,-0.037597,-0.072465,9.81881
1770803076.3899338,0.000227,-0.002877,-0.000337,-0.030415,-0.091619,9.812825
1770803076.392963,-0.005898,0.008575,0.000729,-0.026826,-0.095212,9.808035
1770803076.3971593,-0.003768,0.007776,-7e-05,-0.031614,-0.104788,9.80205
1770803076.4026904,0.002357,-0.001812,0.000196,-0.026823,-0.084437,9.830781
1770803076.4078994,0.002091,-0.005008,-0.000603,-0.039992,-0.090422,9.81043
1770803076.4139001,-0.000572,0.003781,-7e-05,-0.037598,-0.099999,9.814022
1770803076.4200587,0.001559,-0.002877,-0.000603,-0.035203,-0.102393,9.792474
1770803076.430065,-0.001904,0.002449,-7e-05,-0.034006,-0.095211,9.810431
1770803076.4302042,0.00076,5.2e-05,-0.000869,-0.035203,-0.104787,9.817613
1770803076.432621,0.000227,-0.001545,0.000729,-0.035203,-0.11197,9.815219
1770803076.4410596,0.001825,-0.000746,-0.000603,-0.049568,-0.101196,9.808036
1770803076.45271,0.001559,-0.002611,-7e-05,-0.035203,-0.088028,9.812825
1770803076.4554913,0.001559,-0.003143,-0.000603,-0.037598,-0.09521,9.811628
1770803076.4559085,0.000227,-0.00048,0.000462,-0.035203,-0.080845,9.797263
1770803076.45875,-0.000572,0.001118,0.000995,-0.034006,-0.090422,9.82719
1770803076.4633677,0.002091,-0.002078,-7e-05,-0.049568,-0.086831,9.804445
1770803076.4681134,0.001026,-0.001545,-7e-05,-0.0364,-0.073663,9.782897
1770803076.4752412,0.00076,0.001917,-7e-05,-0.045977,-0.079648,9.815219
1770803076.4779334,-0.000572,-0.00048,-0.000869,-0.029218,-0.088028,9.846344
1770803076.486254,-0.00217,0.001917,-0.000869,-0.022035,-0.102393,9.833176
1770803076.4882128,-0.001371,0.001917,0.000462,-0.041189,-0.098802,9.805642
1770803076.497159,0.002091,-0.000214,0.000729,-0.038794,-0.114364,9.776912
1770803076.498471,-3.9e-05,0.001118,0.000462,-0.018444,-0.10359,9.816416
1770803076.508357,0.002358,-0.000214,0.000462,-0.017247,-0.109576,9.804445
1770803076.5089517,0.00289,-0.005008,0.000995,-0.030416,-0.103591,9.809233
1770803076.513549,0.002624,-0.00554,0.000196,-0.055555,-0.099999,9.828386
1770803076.5225341,-0.001637,0.001118,-7e-05,-0.037597,-0.077254,9.81881
1770803076.523459,0.001825,-0.006339,-0.000603,-0.03281,-0.080846,9.800853
1770803076.5325098,0.000493,5.2e-05,0.000196,-0.029218,-0.077254,9.808036
1770803076.5338316,-0.002436,0.002716,-0.000603,-0.020838,-0.092817,9.80205
1770803076.5392232,-0.000838,-0.001279,-0.000337,-0.047174,-0.089225,9.797262
1770803076.5441737,-0.000306,-0.00341,-0.000869,-0.050766,-0.10359,9.814021
1770803076.5505567,-3.9e-05,-0.000747,-0.000603,-0.034006,-0.101196,9.806839
1770803076.5538824,-0.000572,0.001917,-0.000603,-0.018444,-0.098802,9.81043
1770803076.5591977,-0.001371,0.004047,-7e-05,-0.036401,-0.097605,9.814021
1770803076.5643115,0.001292,-0.001279,0.000196,-0.060342,-0.109576,9.797262
1770803076.5696065,0.001292,-0.004209,-0.000337,-0.049569,-0.102393,9.809233
1770803076.5758185,0.001026,-0.003143,-7e-05,-0.041189,-0.101196,9.809233
1770803076.5817218,-0.000306,-0.000747,0.000196,-0.0364,-0.083239,9.81043
1770803076.5841486,0.000227,0.00165,0.000729,-0.028021,-0.079648,9.804445
1770803076.590152,0.00076,-0.002611,0.000729,-0.034006,-0.098802,9.81043
1770803076.5954678,-0.002436,0.00165,-7e-05,-0.035203,-0.089225,9.816416
1770803076.5996468,-3.9e-05,0.002449,-7e-05,-0.014853,-0.077254,9.825993
1770803076.6055822,0.000227,0.001917,-0.000603,-0.037598,-0.086831,9.803248
1770803076.6126316,-0.001105,0.005112,0.000196,-0.034007,-0.082043,9.81881
1770803076.6159139,-0.000838,0.003248,-0.000337,-0.037598,-0.08324,9.806839
1770803076.6249692,-0.001371,0.003515,0.000196,-0.034007,-0.085634,9.808036
1770803076.6260977,-3.9e-05,0.000585,-0.000337,-0.034006,-0.092816,9.791277
1770803076.6350079,0.00076,-0.00048,-0.000603,-0.030415,-0.096408,9.785291
1770803076.6362667,0.001825,-0.00341,-0.000603,-0.028021,-0.10359,9.798459
1770803076.6430333,-0.000838,0.000851,-7e-05,-0.043583,-0.108379,9.808036
1770803076.644958,-0.001105,0.001917,0.000196,-0.043583,-0.102393,9.820007
1770803076.6533546,-0.001637,0.004313,0.000729,-0.02443,-0.08324,9.80205
1770803076.6552317,-0.004567,0.005645,0.000196,-0.02443,-0.098803,9.811627
1770803076.6605964,0.002358,-0.005008,-0.000603,-0.02443,-0.084437,9.812824
1770803076.6670423,0.000493,-0.002611,-0.000603,-0.047175,-0.086831,9.81881
1770803076.671419,0.001292,-0.001279,0.000462,-0.050766,-0.078451,9.824796
1770803076.6787798,0.00076,0.001384,0.000462,-0.042386,-0.084437,9.799656
1770803076.6805851,-0.0043,0.005112,-7e-05,-0.04119,-0.09162,9.812824
1770803076.685622,0.001026,0.000585,0.000729,-0.029218,-0.092816,9.81043
1770803076.693331,-0.00217,0.001917,0.000196,-0.0364,-0.105985,9.794868
1770803076.6952477,0.00076,-0.000747,-0.001402,-0.034006,-0.096408,9.800854
1770803076.7004979,0.001026,-0.003143,-0.000337,-0.023233,-0.101196,9.809233
1770803076.7108045,0.005553,-0.008736,-0.001136,-0.025629,-0.094015,9.804443
1770803076.7111418,-0.001371,0.003781,0.000196,-0.043583,-0.101196,9.808036
1770803076.7186375,0.00076,0.000319,0.000196,-0.045977,-0.104787,9.798459
1770803076.720602,0.001559,-0.002877,0.000196,-0.051963,-0.097605,9.806839
1770803076.7269654,-0.000572,0.000319,-0.000337,-0.039992,-0.099999,9.81881
1770803076.7373402,-3.9e-05,0.002183,0.000462,-0.028021,-0.094013,9.802051
1770803076.738066,0.001026,-0.001812,-0.000337,-0.031612,-0.078451,9.812824
1770803076.743232,-3.9e-05,0.000319,-0.000337,-0.043583,-0.091619,9.809233
1770803076.7466562,-0.000306,0.000319,-7e-05,-0.042386,-0.091619,9.809233
1770803076.7543964,0.000493,5.2e-05,0.000462,-0.045977,-0.090422,9.816416
1770803076.7561328,0.001026,-0.000747,-0.000337,-0.028021,-0.094013,9.800854
1770803076.765196,0.003423,-0.007404,-0.001935,-0.014855,-0.089226,9.802049
1770803076.7665353,-0.000572,0.003248,0.000729,-0.043583,-0.084437,9.821204
1770803076.7760146,0.001292,-0.001279,-7e-05,-0.05316,-0.089225,9.814022
1770803076.7761366,0.001026,-0.00341,-7e-05,-0.050766,-0.097605,9.817612
1770803076.7874916,0.002358,-0.002611,-0.001136,-0.038795,-0.094014,9.814021
1770803076.7876616,0.003156,-0.000214,0.000462,-0.029218,-0.096408,9.81881
1770803076.7914937,-0.000306,0.001917,-7e-05,-0.034006,-0.091619,9.81043
1770803076.7982476,0.001825,-0.00048,-0.000337,-0.034006,-0.097605,9.812824
1770803076.801853,-3.9e-05,0.002982,0.000729,-0.037598,-0.086831,9.81881
1770803076.8097255,-0.002969,0.005911,-7e-05,-0.017248,-0.068875,9.800853
1770803076.8120625,-0.001371,0.002716,0.000196,-0.055554,-0.102393,9.740998
1770803076.819884,-0.002703,0.005911,-0.000603,0.010285,-0.073663,9.928942
1770803076.821991,-0.001637,0.00165,0.000462,-0.04478,-0.098802,9.757757
1770803076.8314974,-0.000306,0.001384,0.000462,-0.060343,-0.088028,9.872679
1770803076.8322604,0.001825,-0.003143,-0.000869,-0.049569,-0.10359,9.770925
1770803076.8400445,0.001026,0.001917,0.000196,-0.001685,-0.0581,9.85592
1770803076.8423898,0.004754,-0.007671,-0.000337,-0.042388,-0.098803,9.755362
1770803076.8472726,-0.000572,-0.002344,-0.000337,-0.04478,-0.090422,9.806839
1770803076.8524926,0.000493,-0.002078,-0.000337,-0.049569,-0.096408,9.824795
1770803076.8577242,-0.001371,0.00458,0.001527,-0.047175,-0.098802,9.798459
1770803076.8669124,-0.001105,0.00165,-0.000603,-0.026824,-0.089225,9.793671
1770803076.8693645,0.00076,0.000851,-7e-05,-0.022035,-0.094013,9.811627
1770803076.8727484,-0.000306,5.2e-05,-0.000337,-0.038795,-0.091619,9.81043
1770803076.87884,-0.001371,0.000851,0.000196,-0.066328,-0.102393,9.803247
1770803076.8835914,-0.001371,0.000585,0.000196,-0.038795,-0.091619,9.815218
1770803076.889493,0.001559,-0.00341,-0.000337,-0.017247,-0.076057,9.808036
1770803076.8925836,-0.001637,0.007776,0.001261,-0.007672,-0.089225,9.810429
1770803076.9005268,0.001825,-0.004209,-0.000869,-0.03281,-0.094014,9.803247
1770803076.9037526,-0.001105,-0.00341,-0.000603,-0.060343,-0.113167,9.81881
1770803076.910629,0.002358,-0.007138,-7e-05,-0.047176,-0.095211,9.802049
1770803076.9130638,-0.000572,0.000851,-0.000603,-0.010064,-0.092816,9.81043
1770803076.919087,0.000493,0.000851,-0.000337,-0.02443,-0.099999,9.821204
1770803076.9249232,0.000493,0.00458,0.000462,-0.04119,-0.101196,9.818809
1770803076.9324791,0.00076,-0.005008,-0.000337,-0.067526,-0.089225,9.829583
1770803076.9329262,-0.000838,-0.003942,-7e-05,-0.050766,-0.086831,9.817612
1770803076.9441845,-0.000572,5.2e-05,-0.000603,-0.014853,-0.104787,9.804445
1770803076.9442563,0.00076,0.001384,-7e-05,0.001907,-0.094013,9.811627
1770803076.9484928,-0.000306,0.002449,-0.000337,-0.031612,-0.091619,9.793671
1770803076.9534523,-0.000838,0.000319,-0.000337,-0.060343,-0.101196,9.824795
1770803076.9601471,-0.001105,0.002183,0.000196,-0.065131,-0.088028,9.81881
1770803076.9661453,-3.9e-05,0.004313,0.000729,-0.035204,-0.084437,9.792473
1770803076.9694433,-0.000306,0.001118,-0.000603,-0.002882,-0.090422,9.800853
1770803076.974699,0.002624,-0.004209,0.000196,-0.020839,-0.098802,9.79367
1770803076.9862633,0.001559,-0.005807,-0.000337,-0.048373,-0.108379,9.818809
1770803076.9865878,0.001026,-0.003676,0.000196,-0.042386,-0.101196,9.820007
1770803076.9891384,0.003156,-0.002611,0.001261,-0.031612,-0.101196,9.814021
1770803076.9964647,0.000227,-0.001546,-0.000869,-0.001685,-0.094013,9.808036
1770803077.002306,-0.001637,0.006178,0.000196,-0.028022,-0.101196,9.821203
1770803077.0040362,-0.000838,-0.001279,0.000196,-0.063934,-0.090422,9.817613
1770803077.0092077,0.001559,-0.006606,-0.000337,-0.060344,-0.096408,9.814021
1770803077.013965,-3.9e-05,-0.00048,-0.000337,-0.035203,-0.094013,9.811627
1770803077.0192025,-3.9e-05,-0.000214,-0.000603,-0.017247,-0.086831,9.811627
1770803077.0246193,-0.001904,0.003248,0.000462,-0.025627,-0.091619,9.811627
1770803077.0486112,-0.002436,-0.000747,-0.000603,-0.048372,-0.104787,9.80205
1770803077.0497012,-0.000838,0.002982,0.000196,-0.034007,-0.094014,9.803247
1770803077.0521832,-0.000306,0.004313,0.000995,-0.025627,-0.089225,9.806838
1770803077.0525928,0.001292,-0.00048,-0.001402,-0.017247,-0.096408,9.81881
1770803077.063655,-0.00217,0.005112,0.000462,-0.044781,-0.095211,9.83916
1770803077.063748,0.000227,-0.002078,-0.000337,-0.065131,-0.104787,9.824795
1770803077.0690768,0.00076,0.000319,-7e-05,-0.047175,-0.098802,9.825992
1770803077.069421,0.000493,0.001917,0.000995,-0.028021,-0.092816,9.792473
1770803077.071005,0.000227,-0.001546,-0.000869,-0.012459,-0.098802,9.785291
1770803077.0770721,-3.9e-05,-0.000214,0.000196,-0.032809,-0.089225,9.80205
1770803077.0801725,-0.001105,0.000851,-0.000869,-0.057949,-0.095211,9.81043
1770803077.084868,-0.001371,-0.001013,-0.000869,-0.022036,-0.090422,9.827189
1770803077.0901365,0.001026,-0.00341,-0.000337,-0.004079,-0.086831,9.817612
1770803077.0954468,0.001559,-0.002078,-0.000337,-0.02443,-0.079648,9.822401
1770803077.1004457,-0.000838,0.000851,0.000196,-0.060343,-0.105985,9.817612
1770803077.1053102,-0.003501,0.002183,-0.000337,-0.063934,-0.094014,9.806838
1770803077.1116421,-0.00217,0.002715,-0.000603,-0.037598,-0.092817,9.792473
1770803077.117813,0.001825,0.001384,0.000995,-0.000488,-0.091619,9.794867
1770803077.1202123,-0.000306,0.006178,0.000196,-0.01246,-0.098802,9.810429
1770803077.12819,0.00076,-0.000747,-7e-05,-0.037598,-0.096408,9.831978
1770803077.130424,-0.000306,0.003514,0.001261,-0.067526,-0.090422,9.822401
1770803077.1370265,0.001026,-0.00048,-0.000337,-0.05316,-0.104788,9.815218
1770803077.149117,0.001825,-0.001279,-7e-05,-0.00767,-0.085634,9.791276
1770803077.149383,-0.001904,0.007243,0.000462,-0.002884,-0.090423,9.796064
1770803077.151195,-0.001105,0.001917,-7e-05,-0.041189,-0.097605,9.794867
1770803077.1576934,0.000227,-0.002345,-7e-05,-0.075905,-0.092817,9.817612
1770803077.1612532,0.004754,-0.011932,-0.000869,-0.06753,-0.094015,9.802047
1770803077.1713212,-0.004034,0.009107,0.000196,-0.018447,-0.096409,9.80564
1770803077.1716626,-0.000838,0.003781,-0.000337,0.000709,-0.099999,9.809232
1770803077.175606,-0.002702,0.007775,0.000196,-0.018446,-0.09162,9.808034
1770803077.1817846,0.002358,-0.003942,-7e-05,-0.048372,-0.103591,9.810429
1770803077.1860008,0.00076,5.2e-05,0.000196,-0.067525,-0.10359,9.817612
1770803077.193271,-0.001904,0.002449,0.000462,-0.03281,-0.084437,9.806838
1770803077.1960862,0.000227,0.002449,0.000462,-0.001685,-0.079648,9.81043
1770803077.2037702,-0.001371,0.00458,-0.000337,-0.037599,-0.098802,9.811627
1770803077.2086623,-0.003768,0.003514,-7e-05,-0.06992,-0.079649,9.805641
1770803077.2158759,-0.000306,-0.001812,0.000995,-0.059146,-0.098802,9.815218
1770803077.220465,-0.000838,0.001384,0.000729,-0.012459,-0.095211,9.811627
1770803077.2270417,0.00076,0.001118,-7e-05,-0.000488,-0.091619,9.806838
1770803077.2329333,-0.000572,0.003781,0.000729,-0.013656,-0.105985,9.817612
1770803077.2330194,-0.002436,0.002715,0.000729,-0.066329,-0.086831,9.827189
1770803077.239296,0.001292,-0.005008,0.000196,-0.0783,-0.107182,9.816415
1770803077.241408,-0.004833,0.005911,0.000995,-0.030416,-0.089226,9.808034
1770803077.2504194,-0.000572,5.2e-05,-0.000603,-0.013656,-0.072466,9.80205
1770803077.2520926,-0.000306,0.002183,-7e-05,-0.025627,-0.092817,9.796064
1770803077.2570608,0.000227,5.2e-05,-7e-05,-0.060343,-0.096408,9.809233
1770803077.263244,0.00076,-0.00341,-7e-05,-0.054358,-0.096408,9.823598
1770803077.2671509,-0.001371,0.003781,-7e-05,-0.010065,-0.101196,9.788882
1770803077.273658,0.000493,0.00165,-0.000603,-0.000488,-0.10359,9.791276
1770803077.2770524,-0.001105,0.002449,0.000729,-0.025627,-0.098802,9.809233
1770803077.2840056,-0.000572,-0.002078,-0.000337,-0.047175,-0.092816,9.815218
1770803077.28854,0.001026,-0.002877,-7e-05,-0.059146,-0.090422,9.804444
1770803077.2924056,-3.9e-05,-0.000747,-7e-05,-0.031612,-0.092817,9.806838
1770803077.297653,-0.001105,0.001917,0.000196,-0.035204,-0.085634,9.811627
1770803077.3033369,0.00076,-0.001279,-0.000603,-0.034007,-0.092817,9.814021
1770803077.3078237,-0.000306,-0.001279,-7e-05,-0.035204,-0.088028,9.812824
1770803077.314192,0.00076,-0.004475,-0.000603,-0.045979,-0.086831,9.809232
1770803077.3183284,0.001026,-0.00341,-0.000869,-0.01246,-0.090422,9.816415
1770803077.3259742,-0.003501,0.005911,-7e-05,-0.010066,-0.103591,9.806837
1770803077.327528,-0.000306,0.000851,-0.000337,-0.038795,-0.097605,9.818809
1770803077.3332639,-0.000306,-0.002345,-7e-05,-0.062738,-0.104788,9.818809
1770803077.3440857,0.000493,0.003781,0.000995,-0.053161,-0.088028,9.818809
1770803077.3455617,0.001026,-0.003144,-0.000603,-0.02443,-0.086831,9.794867
1770803077.351109,0.000493,-0.001279,-0.000337,-0.017248,-0.076057,9.788881
1770803077.3558745,-0.00217,0.006178,0.001261,-0.0376,-0.098802,9.806837
1770803077.3598723,0.00076,-0.001812,-0.001136,-0.043584,-0.092817,9.834371
1770803077.3631253,0.000493,0.000585,-7e-05,-0.038795,-0.095211,9.842751
1770803077.3712714,-0.001105,0.007509,0.000729,-0.018447,-0.097605,9.823596
1770803077.3731925,-0.001371,0.002982,0.000196,-0.028022,-0.084437,9.790078
1770803077.37885,-0.000572,0.004313,0.000196,-0.036402,-0.104788,9.787684
1770803077.3831892,-0.001637,0.005112,0.000196,-0.054359,-0.102394,9.815217
1770803077.3884964,-0.001637,0.001384,0.000196,-0.050766,-0.108379,9.806838
1770803077.3952892,0.004488,-0.00847,-0.000869,-0.022038,-0.097606,9.816413
1770803077.4003701,-0.001637,0.001118,0.000196,-0.031613,-0.104788,9.818809
1770803077.4034126,0.001559,-0.00048,0.000462,-0.047175,-0.095211,9.810429
1770803077.4114318,0.002624,-0.003942,0.000462,-0.038796,-0.090423,9.794867
1770803077.4142513,-0.001637,-0.001546,-0.000337,-0.034007,-0.092817,9.799655
1770803077.42255,-0.001637,0.003514,0.000196,-0.024431,-0.088028,9.799655
1770803077.423693,-0.000306,0.003248,0.000196,-0.025628,-0.084437,9.800852
1770803077.429015,-0.000572,0.001118,0.000462,-0.048372,-0.085634,9.818809
1770803077.433828,0.001825,-0.001812,0.000196,-0.044781,-0.094014,9.817612
1770803077.4405751,-0.000306,0.001916,0.000729,-0.037598,-0.102393,9.817612
1770803077.4459555,0.000493,0.001384,0.000196,-0.029219,-0.098802,9.79367
1770803077.4557173,0.000493,-0.001279,0.000995,-0.030416,-0.103591,9.810429
