Time,Inputs | Throttle Command,Inputs | Mapped Throttle,Inputs | Throttle Pot,Motor | Motor RPM,Vehicle | Vehicle Speed,Vehicle | Vehicle Acceleration,Vehicle | Time Between Speeds,Vehicle | Braking Distance Captured
57:05.6,74.1,74.8,3.64,2264,18.5,0,20.7,0
57:06.2,76.9,74.9,3.65,2262,19.5,0.035,21.28,0
57:06.3,74.2,73.1,3.51,2251,18.2,0,21.4,0
57:06.4,76.4,76.4,3.56,2255,19.2,0.212,21.5,0
57:06.5,74.6,75,3.53,2254,17.7,0,21.58,0
57:06.6,74.7,74.8,3.64,2249,18.8,0.38,21.69,0
57:07.1,75,73.2,3.64,2236,18.5,0.225,22.14,0
57:07.4,76.8,74.6,3.58,2247,19.5,0.442,22.47,0
57:07.5,74.5,73.3,3.57,2237,18,0,22.58,0
57:07.6,74.8,76.3,3.61,2244,19.3,0.792,22.68,0
57:08.1,76.2,75.2,3.58,2255,19.6,0.517,23.19,0
57:08.2,74.6,73,3.51,2235,17.8,0,23.28,0
57:08.4,74.3,75.7,3.49,2242,17.4,0,23.47,0
57:08.5,75.2,77.6,3.64,2236,19.3,0.38,23.57,0
57:08.6,76.4,73.1,3.5,2251,18.4,0,23.66,0
57:08.7,74.1,75.7,3.52,2234,17.9,0,23.76,0
57:09.2,74,76.2,3.62,2238,18.6,0,24.21,0
57:09.3,75.7,74.6,3.63,2246,18.8,0.022,24.31,0
57:09.4,73.9,75.4,3.55,2240,18.3,0.075,24.42,0
57:09.5,76,75.2,3.51,2246,18.8,0.464,24.52,0
57:10.0,74.2,75.1,3.57,2242,18.4,0.088,25.06,0
57:10.1,75.3,74.7,3.58,2253,18.3,0,25.19,0
57:10.3,74.8,74.8,3.55,2243,19,0,25.3,0
57:10.3,75.9,75.7,3.55,2253,19,0,25.38,0
57:10.4,73.9,75.2,3.56,2245,18.1,0,25.48,0
57:11.0,76,77.6,3.59,2251,18.6,0.013,26.04,0
57:11.7,77,74.1,3.53,2249,18.6,0.287,26.69,0
57:11.8,74.2,73.7,3.56,2239,18.4,0.004,26.8,0
57:11.9,0,0,0.29,2248,18.4,0,26.98,0
57:12.1,0,0,0.29,2236,17.8,0,27.1,0
57:12.2,0,0,0.29,2219,17.8,0,27.19,0
57:12.2,0,0,0.29,2212,18.2,0.168,27.28,0
57:12.5,0,0,0.29,2191,18,0.123,27.52,0
57:12.6,0,0,0.29,2183,17.8,0.066,27.62,0
57:12.7,0,0,0.29,2176,17.3,0,27.7,0
57:12.8,0,0,0.29,2160,17.4,0.004,27.88,0
57:13.2,0,0,0.29,2106,16.9,0,28.25,0
57:13.3,0,0,0.29,2091,16.7,0,28.35,0
57:13.4,0,0,0.29,2075,16.3,0,28.45,0
57:13.6,0,0,0.29,2048,16.3,0.008,28.62,0
57:13.7,0,0,0.29,2035,15.8,0,28.68,0
57:13.7,0,0,0.29,2027,16.2,0,28.75,0
57:13.8,0,0,0.29,2011,15.9,0,28.87,0
57:14.2,0,0,0.29,1946,15,0,29.22,0
57:14.3,0,0,0.29,1922,14.7,0,29.33,0
57:14.4,0,0,0.29,1910,14.7,0,29.42,0
