Time,Inputs | Throttle Command,Inputs | Mapped Throttle,Inputs | Throttle Pot,Motor | Motor RPM,Vehicle | Vehicle Speed,Vehicle | Vehicle Acceleration,Vehicle | Time Between Speeds,Vehicle | Braking Distance Captured
54:07.5,15.5,15.7,0.79,582,4.9,0.03,0,0
54:07.8,15.5,15.8,0.83,590,4.9,0,0,0
54:08.3,15.7,15.7,0.8,590,4.7,0,0,0
54:08.5,15.3,15.8,0.82,590,5,0.008,0,0
54:08.9,15.6,15.7,0.79,588,4.8,0,0,0
54:09.0,15.5,15.5,0.8,586,4.6,0,0,0
54:09.1,15.5,15.4,0.82,582,4.6,0,0,0
54:09.2,15.7,15.8,0.81,580,4.7,0.013,0,0
54:09.4,15.7,15.4,0.81,581,4.8,0.048,0,0
54:09.5,15.7,15.8,0.8,580,4.7,0,0,0
54:09.8,15.4,15.8,0.83,572,4.6,0,0,0
54:10.2,15.6,15.4,0.8,561,4.6,0.061,0,0
54:10.7,15.6,15.9,0.8,551,4.5,0,0,0
54:10.8,15.5,15.7,0.82,549,4.3,0,0,0
54:10.9,15.5,15.7,0.81,546,4.2,0,0,0
54:11.1,15.6,15.5,0.79,543,4.6,0.066,0,0
54:11.4,15.5,15.7,0.82,539,4.3,0.008,0,0
54:11.7,15.6,15.9,0.82,538,4.4,0,0,0
54:11.8,15.5,15.6,0.81,535,4.2,0,0,0
54:12.2,15.6,15.8,0.81,537,4.5,0,0,0
54:12.8,15.6,15.7,0.8,533,4.5,0.004,0,0
54:12.9,15.6,15.7,0.79,535,4.7,0.03,0,0
54:13.0,15.6,15.6,0.81,537,4.5,0,0,0
54:13.1,15.3,15.3,0.79,538,4.4,0,0,0
54:13.3,15.4,15.7,0.8,536,4.5,0.013,0,0
54:13.3,15.3,15.8,0.81,537,4.5,0.057,0,0
54:13.5,15.6,15.2,0.79,538,4.3,0,0,0
54:13.7,15.6,15.3,0.8,535,4.4,0.035,0,0
54:13.7,15.5,15.8,0.81,535,4.6,0.053,0,0
54:13.8,15.4,15.2,0.82,538,4.6,0,0,0
54:13.9,15.6,15.2,0.79,540,4.5,0.013,0,0
54:14.2,15.5,15.5,0.8,538,4.5,0.044,0,0
54:14.3,15.5,15.5,0.81,539,4.6,0.03,0,0
54:14.4,15.4,15.8,0.8,539,4.4,0,0,0
54:14.5,15.5,15.6,0.8,538,4.3,0,0,0
54:14.8,15.6,15.4,0.82,539,4.6,0.004,0,0
54:14.8,15.5,15.7,0.82,541,4.5,0,0,0
54:14.9,15.6,15.5,0.8,540,4.4,0,0,0
54:15.0,15.4,15.3,0.82,538,4.4,0,0,0
54:15.2,15.6,15.7,0.81,539,4.5,0.022,0,0
54:15.3,15.5,15.5,0.81,540,4.4,0,0,0
54:15.4,15.6,15.3,0.82,538,4.3,0,0,0
54:15.7,15.5,15.5,0.81,539,4.6,0.013,0,0
54:15.8,15.6,15.8,0.81,541,4.5,0,0,0
54:15.8,15.4,15.2,0.81,540,4.4,0,0,0
54:15.9,15.6,15.1,0.8,539,4.4,0,0,0
54:16.2,15.5,15.5,0.79,541,4.5,0,0,0
54:16.3,15.6,15.6,0.82,540,4.3,0,0,0
54:16.4,15.6,15.2,0.82,538,4.4,0,0,0
54:16.7,15.5,15.6,0.8,543,4.4,0,0,0
54:16.8,15.3,15.8,0.81,542,4.4,0,0,0
54:16.9,15.5,15.3,0.79,543,4.6,0.013,0,0
54:17.1,15.7,15.6,0.82,545,4.5,0,0,0
54:17.2,15.7,15.5,0.8,543,4.4,0,0,0
54:17.3,15.6,15.3,0.79,543,4.5,0.035,0,0
