Time,Inputs | Throttle Command,Inputs | Mapped Throttle,Inputs | Throttle Pot,Motor | Motor RPM,Vehicle | Vehicle Speed,Vehicle | Vehicle Acceleration,Vehicle | Time Between Speeds,Vehicle | Braking Distance Captured
59:53.0,0,0,0.29,-21,0,0.004,38.44,0
59:53.3,0,0,0.29,-17,0,0,38.44,0
59:53.4,0,0,0.28,-15,0,0.004,38.44,0
59:53.4,0,0,0.29,-14,0,0.004,38.44,0
59:53.7,0,0,0.3,-10,0,0,38.44,0
59:53.9,0,0,0.29,-7,0,0,38.44,0
59:54.0,0,0,0.29,-6,0,0,38.44,0
59:54.1,0,0,0.29,-5,0,0,38.44,0
59:54.2,0,0,0.27,-5,0,0,38.44,0
59:54.6,0,0,0.29,-3,0,0,38.44,0
59:54.7,0,0,0.28,-2,0,0,38.44,0
59:54.8,0,0,0.28,-2,0,0,38.44,0
59:54.9,0,0,0.28,-2,0,0,38.44,0
59:55.2,0,0,0.28,-1,0,0,38.44,0
59:55.3,0,0,0.29,-1,0,0,38.44,0
59:55.6,0,0,0.29,-1,0,0,38.44,0
59:55.6,0,0,0.28,-1,0,0,38.44,0
59:55.9,0,0,0.28,0,0,0,38.44,0
59:56.0,0,0,0.29,0,0,0,38.44,0
59:56.1,0,0,0.28,0,0,0,38.44,0
59:56.2,0,0,0.28,0,0,0,38.44,0
59:56.4,0,0,0.28,0,0,0,38.44,0
59:56.4,0,0,0.28,0,0,0,38.44,0
59:56.6,0,0,0.29,0,0,0,38.44,0
59:56.6,0,0,0.3,0,0,0,38.44,0
59:56.7,0,0,0.28,0,0,0,38.44,0
59:56.9,0,0,0.29,0,0,0,38.44,0
59:57.0,0,0,0.28,0,0,0,38.44,0
59:57.1,0,0,0.29,0,0,0,38.44,0
59:57.2,0,0,0.29,0,0,0,38.44,0
59:57.3,0,0,0.3,0,0,0,38.44,0
59:57.5,0,0,0.29,0,0,0,38.44,0
59:57.7,0,0,0.3,0,0,0,38.44,0
59:57.8,0,0,0.29,0,0,0,38.44,0
59:58.0,0,0,0.3,0,0,0,38.44,0
59:58.1,0,0,0.28,0,0,0,38.44,0
59:58.2,0,0,0.28,0,0,0,38.44,0
59:58.5,0,0,0.3,0,0,0,38.44,0
59:58.6,0,0,0.29,0,0,0,38.44,0
59:58.8,0,0,0.29,0,0,0,38.44,0
59:59.3,0,0,0.29,0,0,0,38.44,0
59:59.6,0,0,0.28,0,0,0,38.44,0
