Topic:,/fixposition/poiimu
time,ang_vel_x,ang_vel_y,ang_vel_z,lin_acc_x,lin_acc_y,lin_acc_z
1771241184.687417,0.02387,-0.05068,-0.0612,0.6366,-0.6396,9.7071
1771241184.7366452,0.01629,-0.00172,-0.06225,0.4885,0.6513,9.7279
1771241184.7868974,-0.00016,-0.02216,-0.05447,0.7593,0.4363,10.0091
1771241184.8356345,0.01101,-0.01609,-0.04605,1.0446,-0.4136,9.7777
1771241184.8932912,0.00107,0.01608,-0.06024,0.6139,0.0178,9.9155
1771241184.9358778,-0.00293,-0.05848,-0.05699,0.2153,0.238,10.2526
1771241184.9869943,-0.00137,-0.00368,-0.05538,0.0247,0.1835,9.6064
1771241185.0373294,0.01148,0.05483,-0.05663,0.2319,-0.0741,9.731
1771241185.0858617,0.00443,0.02684,-0.05324,-1.0711,0.0757,9.7113
1771241185.1374497,-0.00716,-0.01501,-0.04578,-0.5202,-0.2057,9.955
1771241185.1861284,-0.00066,0.00741,-0.05442,0.8156,-0.4137,9.726
1771241185.23712,0.0237,-0.00914,-0.0596,0.4538,-0.3164,9.9457
1771241185.2866998,0.00171,-0.00472,-0.05872,-0.2405,1.0994,10.087
1771241185.3384628,-0.00437,-0.0146,-0.04559,-0.4346,0.3249,9.8631
1771241185.3920352,-0.00494,-0.0324,-0.04438,-0.2717,1.0696,9.9805
1771241185.4387398,-0.01787,-0.04735,-0.05339,-0.2632,0.2486,9.8471
1771241185.4872828,-0.01079,0.0208,-0.0608,0.306,-0.3993,9.3764
1771241185.541533,-0.02157,0.00711,-0.06136,0.5511,0.6301,9.4853
1771241185.5931737,-0.04138,0.02327,-0.05712,-0.0659,0.378,9.8863
1771241185.6358342,-0.03405,-0.01072,-0.05487,-0.5827,-0.8643,9.6287
1771241185.6919742,-0.01167,-0.021,-0.06803,-0.368,-0.479,10.1049
1771241185.7408102,-0.01344,-0.02463,-0.07493,0.6805,-0.1623,9.932
1771241185.7878604,-0.02118,0.02197,-0.05718,0.3278,-0.7458,10.0006
1771241185.8409913,0.00798,0.14177,-0.06999,1.6841,-1.2167,9.2387
1771241185.8866274,0.01169,0.04058,-0.06338,1.1812,-1.0328,9.4337
1771241185.9403915,0.01343,0.0102,-0.07161,0.1155,-0.0309,9.3266
1771241185.991495,0.01015,-0.10833,-0.05736,-0.7408,-0.0154,10.0672
1771241186.0371044,0.0042,0.13541,-0.07557,1.7575,0.4879,9.8725
1771241186.09566,-0.02142,-0.09431,-0.0585,-1.4785,0.5972,10.8132
1771241186.1379876,-0.00972,-0.03813,-0.06995,-1.4502,-0.4933,10.1809
1771241186.197953,0.00438,-0.02204,-0.07057,-0.3073,0.236,10.0355
1771241186.2358572,-0.00821,-0.05218,-0.07924,0.3396,0.5839,9.8602
1771241186.291833,-0.0161,-0.02142,-0.07062,0.0236,0.4224,9.7156
1771241186.3375056,0.00032,-0.02709,-0.05788,-0.3213,-0.3708,9.9925
1771241186.3943222,-0.00334,-0.02551,-0.06261,-0.8648,-0.142,10.2685
1771241186.4363465,-0.0001,-0.08834,-0.07179,-0.3675,-0.4525,9.8271
1771241186.4970243,0.0263,-0.04519,-0.06484,-0.3508,-0.9461,9.4042
1771241186.5385144,0.02627,-0.0077,-0.06462,-0.4243,-0.8793,9.6289
1771241186.5902402,0.00876,-0.05537,-0.06571,0.2857,0.2227,9.7452
1771241186.6359348,0.01543,-0.06246,-0.0673,-0.5796,-0.6737,9.9093
1771241186.6895125,0.01702,-0.08724,-0.06207,-0.2512,0.3097,9.347
1771241186.7390563,-0.00239,0.00348,-0.07253,1.1715,0.0941,9.776
1771241186.7879255,0.009,0.03858,-0.06933,0.9069,-0.3885,10.1804
1771241186.8403535,0.01117,0.02493,-0.06404,0.317,0.2561,10.127
1771241186.8862398,0.01642,-0.03419,-0.06363,0.3766,-0.1883,10.1823
1771241186.9438195,0.01596,-0.05132,-0.05888,-0.1788,0.202,9.6576
1771241186.987179,0.01506,0.07111,-0.06679,-0.2325,0.5962,9.9846
1771241187.0428858,0.00972,0.078,-0.06861,0.8849,0.3348,9.9869
1771241187.085841,0.00848,0.0527,-0.06373,0.5006,-0.7343,9.6704
1771241187.1463761,0.01915,0.03343,-0.06966,0.1308,-0.9891,9.3075
1771241187.1990972,0.00717,-0.00559,-0.06337,-0.2528,0.3693,9.6603
1771241187.2371225,-0.00453,-0.02367,-0.05882,-0.0918,-0.9303,9.7394
1771241187.2863984,0.00018,0.04716,-0.06373,-0.0594,-0.4314,9.9082
1771241187.3360274,-0.00685,-0.0351,-0.07123,0.3921,0.2364,9.5746
1771241187.3917377,0.01366,-0.0029,-0.06968,0.7034,-0.8092,9.5411
1771241187.4423509,0.01832,-0.09095,-0.06211,-0.9661,-0.5452,9.8329
1771241187.4883122,0.02082,-0.01424,-0.06557,-0.1281,0.2812,9.7318
1771241187.5379417,0.00527,0.06579,-0.07443,0.7721,0.5845,9.8917
1771241187.5857434,-0.00348,-0.01192,-0.06686,0.3425,-0.3825,9.5964
1771241187.6366582,0.00171,0.00399,-0.06129,0.0727,-0.2786,9.6837
1771241187.6868732,-0.00278,0.04109,-0.06616,0.8812,0.0723,10.2571
1771241187.7354813,0.00838,-0.04172,-0.0666,-0.479,-1.1168,10.306
1771241187.7922626,0.01996,0.06645,-0.08076,0.6924,-0.8406,9.712
1771241187.8387275,0.00687,-0.00951,-0.08472,0.7283,0.2048,9.8717
1771241187.8873258,-0.01604,0.02074,-0.08085,-0.1634,0.4906,10.1478
1771241187.9358065,-0.00932,-0.03662,-0.0768,-0.5679,0.6481,9.7743
1771241187.9911444,-0.01914,0.03697,-0.08912,-0.222,-0.0191,10.2347
1771241188.0369444,-0.00586,0.02105,-0.09657,0.2767,-1.0408,9.6853
1771241188.0893488,0.02068,0.02995,-0.10086,0.8653,-0.8795,9.3454
1771241188.1404865,0.02041,-0.00319,-0.0968,0.3243,0.0077,9.4893
1771241188.190272,0.0082,0.01361,-0.08829,0.1133,0.4337,9.6965
1771241188.2421505,0.00381,-0.01509,-0.08811,-0.8677,0.956,9.9315
1771241188.2861676,-0.00073,-0.02849,-0.09359,-0.3572,0.4423,9.7482
1771241188.3462992,-0.00879,-0.01251,-0.09581,0.2366,-0.4767,9.6556
1771241188.385914,0.00889,0.01099,-0.09836,0.5097,-0.6913,9.658
1771241188.4429839,0.02096,0.03232,-0.09518,0.2331,0.1346,10.1014
1771241188.4865413,0.00354,-0.0503,-0.09234,-0.1117,0.4254,9.7112
1771241188.5520644,0.00372,-0.0364,-0.09163,-0.0864,0.0826,9.2919
1771241188.587662,0.00194,0.03312,-0.09514,0.5861,0.1404,10.0496
1771241188.646973,-0.01307,-0.01952,-0.09701,0.1061,0.8995,10.3471
1771241188.6860974,-0.0104,0.02258,-0.10213,0.5421,-0.487,9.6479
1771241188.7550833,0.01868,0.00779,-0.09579,0.4479,-0.9722,9.6997
1771241188.7905126,0.02917,0.01238,-0.0964,-1.2397,-0.4427,10.1272
1771241188.8362617,0.00464,-0.01448,-0.09043,-0.025,0.384,9.4265
1771241188.8879025,-0.0036,0.05799,-0.09822,1.0105,-0.1085,9.6679
1771241188.935892,-0.00914,-0.01656,-0.10096,0.9133,-0.3644,9.5015
1771241188.9924862,-0.00665,-0.01298,-0.1092,0.4039,-1.1978,9.8945
1771241189.0385578,0.01164,0.04816,-0.11274,0.2235,-0.5844,9.7734
1771241189.08856,0.01836,0.003,-0.1092,0.3986,-0.3851,9.655
1771241189.1371224,0.00294,0.02433,-0.10819,0.06,0.3536,9.6668
1771241189.1904721,0.00976,-0.04422,-0.09933,0.0622,-0.6247,9.4199
1771241189.236137,0.02043,-0.00228,-0.10577,-0.1332,-0.2013,9.6836
1771241189.285828,0.00431,0.02554,-0.11385,0.1054,0.362,9.6801
1771241189.3383658,-0.00096,0.03554,-0.11189,-0.1075,-0.5138,10.1219
1771241189.3917775,0.00466,0.02031,-0.10808,0.3203,-0.5338,9.4567
1771241189.435709,0.00223,-0.05581,-0.10788,0.3641,-0.2286,9.5289
1771241189.4865313,-0.00935,-0.02963,-0.10028,0.0838,-0.2135,10.2085
1771241189.5404403,0.01084,0.00041,-0.10769,0.0133,-1.0236,10.1234
1771241189.5909462,0.00272,0.05044,-0.11931,0.4254,0.1528,9.9235
1771241189.641158,-0.01468,0.01565,-0.10755,0.8209,-0.4409,10.0329
1771241189.6867166,-0.01014,0.00067,-0.10455,-0.238,-0.6371,10.2431
1771241189.7372625,-0.00707,-0.01479,-0.105,0.0737,-0.0357,9.8419
1771241189.786307,-1e-05,-0.01203,-0.10899,0.4045,-0.0059,9.7338
1771241189.8371377,-0.00242,0.01312,-0.11778,0.4083,0.1882,9.6318
1771241189.8878238,-0.00932,-0.03287,-0.10247,-0.6181,0.444,9.6727
1771241189.9371922,-0.0126,-0.02932,-0.0999,0.222,-0.1965,9.2349
1771241189.9938483,-0.01442,0.0455,-0.10583,0.6808,-0.3732,9.9194
1771241190.0520968,-0.02134,-0.01625,-0.11324,0.4631,-0.5756,9.9795
1771241190.0905094,-0.01393,-0.00637,-0.10588,0.3157,-0.8372,9.7777
1771241190.1414514,-0.01165,0.00499,-0.11186,0.8498,-0.1326,10.0248
1771241190.1860957,-0.01765,-0.03224,-0.10205,-1.1791,-0.3708,10.1869
1771241190.2369273,-0.01968,0.03515,-0.10462,-0.0381,-0.3789,9.7639
1771241190.2873464,-0.01902,0.00493,-0.10962,1.0684,-0.595,9.592
1771241190.337403,-0.02192,0.03194,-0.11665,1.2613,-0.4894,9.7809
1771241190.3886867,-0.02383,0.02703,-0.11106,0.5108,-0.1357,9.9645
1771241190.43614,-0.02083,0.01622,-0.10081,-0.1253,-0.2758,9.4193
1771241190.4904535,-0.01466,0.02656,-0.10731,0.3275,-0.2971,9.567
1771241190.5381498,-0.00741,0.0045,-0.10853,0.4427,-0.2569,9.7264
1771241190.593142,-0.00112,0.0565,-0.10486,0.1058,-0.3524,10.0107
1771241190.6391652,-0.00557,0.04547,-0.10505,-0.1448,0.4252,10.4722
1771241190.6966867,-0.01875,0.02524,-0.10184,0.165,-0.3581,10.3098
1771241190.7357395,-0.01679,0.00136,-0.09395,-0.6099,-0.4894,9.4675
1771241190.7857945,-0.00741,-0.00495,-0.09481,0.6304,-0.4487,9.4226
1771241190.8357575,-0.00993,0.01009,-0.09488,0.1206,-0.093,9.8031
1771241190.8883123,-0.02041,0.05314,-0.09908,0.2217,0.093,9.7828
1771241190.9365144,-0.00896,0.01097,-0.09036,-0.3939,-0.7076,10.0765
1771241190.990795,-0.01005,0.02507,-0.08433,0.4389,-0.4725,9.9142
1771241191.0457811,-0.00912,0.0049,-0.08709,-0.4722,0.1135,9.7801
1771241191.0859673,-0.00968,-0.01727,-0.08228,-0.7107,0.2325,9.5456
1771241191.142258,-0.00451,0.01165,-0.07591,0.7673,-0.3144,9.2727
1771241191.1868608,0.01139,0.00052,-0.05944,0.4623,-0.2217,9.5437
1771241191.2368753,0.02419,0.00015,-0.06589,0.3317,-0.0862,9.85
1771241191.2889383,0.0272,0.02893,-0.05934,0.561,0.2006,9.3165
1771241191.3367057,0.00748,0.00638,-0.0485,0.2577,0.2475,9.9647
1771241191.3960376,0.00074,0.00665,-0.03925,-0.1384,0.257,10.4903
1771241191.436323,-0.00995,0.00444,-0.04119,-0.2046,0.5997,10.2525
1771241191.486542,-0.01526,-0.02359,-0.03309,-0.0406,-0.5061,9.6743
1771241191.5354695,0.00402,-0.00696,-0.03002,0.2382,-0.6911,9.386
1771241191.5892603,0.0029,0.0094,-0.03168,0.7171,0.3387,10.1395
1771241191.6378927,-0.01051,-0.02343,-0.02165,-0.3901,0.6699,10.0256
1771241191.6854475,-0.01585,-0.0623,-0.01832,0.3548,-0.1346,9.7492
1771241191.7359455,-0.01532,0.01901,-0.02317,-0.0571,-0.0867,9.4698
1771241191.785971,-0.02092,-0.01524,-0.02159,-0.2459,-0.4243,9.6108
1771241191.8392198,-0.00157,-0.00948,-0.02015,0.5268,-0.8396,9.6566
1771241191.8871381,-0.00096,0.04585,-0.01919,0.619,-0.6214,9.6001
1771241191.9367774,-0.01144,-0.04865,-0.01778,0.0265,-0.4949,9.3397
1771241191.9856324,-0.00839,-0.02648,-0.01524,0.1982,0.0795,10.1129
1771241192.0407383,-0.02695,-0.03502,-0.02331,0.2311,0.7732,10.0963
1771241192.0857227,-0.03575,-0.0473,-0.01103,0.3634,0.0927,9.8946
1771241192.14025,-0.00485,0.06143,-0.02478,0.062,-1.5469,10.0085
1771241192.1926568,-0.0012,0.00845,-0.02112,0.088,-0.3085,9.8397
1771241192.2357473,-0.01328,0.00256,-0.01895,0.6444,-0.3858,9.7703
1771241192.2878385,0.00084,0.0178,-0.0196,-0.6112,-0.9482,9.9562
1771241192.34375,0.00142,0.0301,-0.0203,0.7787,-0.0025,9.5983
1771241192.385869,-0.01002,0.00167,-0.02376,0.4535,-0.0344,9.6088
1771241192.4404821,0.00189,0.02085,-0.01999,0.4912,-1.1299,9.8392
1771241192.4862468,-0.00386,0.06564,-0.0266,1.1143,-0.3837,10.1604
1771241192.5388925,-0.01792,-0.00769,-0.02039,0.0577,-0.2272,9.7317
1771241192.5858545,-0.00587,-0.00847,-0.0246,0.3351,0.1714,10.1892
1771241192.6422296,-0.00884,-0.05746,-0.0389,-0.3026,0.2209,9.8202
1771241192.6854615,-0.02472,0.04125,-0.05261,0.2035,0.1705,9.5546
1771241192.7548738,-0.02921,0.0404,-0.03486,0.3308,0.5084,9.4151
1771241192.787866,-0.02405,-0.03119,-0.02009,-0.4859,-0.7447,9.4252
1771241192.8477435,0.00076,-0.02582,-0.0287,-0.8184,-1.1598,9.9541
1771241192.8900037,0.00823,0.00019,-0.03689,-0.2652,0.0117,10.7092
1771241192.9405026,-0.0031,-0.00356,-0.03893,0.1303,0.721,9.8521
1771241192.989918,0.00115,-0.02756,-0.03017,0.3373,-0.2884,9.5545
1771241193.047502,0.01957,-0.03498,-0.03023,-0.177,-0.7727,9.5531
1771241193.0895715,0.03209,-0.04118,-0.03986,-0.4916,0.1785,9.9186
1771241193.1358516,0.01479,-0.00807,-0.03717,-0.1289,0.7656,9.8196
1771241193.1871421,0.01223,0.0771,-0.03151,0.7832,0.2472,9.9882
1771241193.2371356,0.0133,0.03773,-0.02664,0.2436,-0.1481,9.8742
1771241193.291692,0.00874,-0.0522,-0.02951,-0.3473,0.2414,10.1354
1771241193.3365133,-0.00706,-0.07702,-0.03471,-0.329,0.4801,9.9629
1771241193.387546,-0.00843,0.04333,-0.03329,0.0685,-0.3719,9.7127
1771241193.4381397,-0.00522,0.01231,-0.03234,-0.0539,-0.8315,9.7195
1771241193.4861193,-0.01341,-0.00252,-0.03518,0.2401,-0.3392,10.0623
1771241193.542319,0.00353,0.00587,-0.03432,1.2365,-1.0911,9.9432
1771241193.5865822,0.00783,0.02567,-0.03071,0.6298,-0.3127,9.8398
1771241193.6363513,0.0044,-0.00353,-0.01978,-0.621,0.1592,9.5517
1771241193.6861627,-0.00152,0.07345,-0.0223,0.5138,0.0027,9.5919
1771241193.7406468,-0.00997,-0.01803,-0.02063,-0.2971,0.0218,9.9823
1771241193.7898128,-0.00748,-0.00495,-0.02331,-0.274,-0.1867,9.7145
1771241193.8381612,-0.00173,-0.01402,-0.02906,0.2383,0.0434,9.9693
1771241193.8854184,-0.01746,-0.03104,-0.02717,0.007,0.7782,9.9592
1771241193.935619,-0.02202,-0.0546,-0.02325,-0.6399,0.1761,10.1812
1771241193.9866068,-0.00882,0.02856,-0.02537,0.249,-0.0851,9.4801
1771241194.0402853,-0.01491,-0.01624,-0.02263,0.1406,-0.1611,9.6083
1771241194.087441,0.00485,-0.03223,-0.02866,-0.2726,-1.0917,9.4577
1771241194.1367388,0.01062,0.00624,-0.0284,-0.436,0.3941,9.5974
1771241194.1920528,-0.00391,-0.01942,-0.02415,-0.3309,0.4118,10.0741
1771241194.2365065,-0.00299,0.01202,-0.02168,0.6758,-0.9114,9.6054
1771241194.2916956,-0.00814,0.01559,-0.03337,-0.0739,0.3947,9.885
1771241194.3377585,-0.02234,-0.00394,-0.02673,0.7301,-0.3406,9.9309
1771241194.3858268,0.0038,0.00886,-0.0287,1.0111,-1.4737,9.5846
1771241194.4365673,-0.00834,-0.01031,-0.02893,-0.5969,0.2019,10.1725
1771241194.496008,-0.02102,-0.0542,-0.02505,-0.2471,-0.3131,9.8557
1771241194.5374255,-0.003,0.00992,-0.02609,0.5624,-0.3755,9.4863
1771241194.589416,-0.00646,0.00435,-0.02408,-0.4654,-0.1961,9.6337
1771241194.6360776,-0.00667,0.04631,-0.02206,-0.1807,0.7368,9.7499
1771241194.70879,0.01017,-0.10045,-0.02453,0.1897,0.3576,9.4117
1771241194.7355142,0.0074,-0.03433,-0.02551,0.6048,-0.0046,9.6165
1771241194.7949328,0.00655,-0.00021,-0.01916,-0.5625,0.2615,9.8321
1771241194.8368938,0.00899,-0.02066,-0.01564,0.0978,0.4585,9.9701
1771241194.8933918,-0.00411,0.02712,-0.01903,0.783,0.0997,9.4849
1771241194.9365997,0.0085,0.03321,-0.02306,-0.9378,-1.0202,10.0864
1771241194.9954207,-0.00443,-0.00652,-0.02193,1.2737,0.5712,9.4333
1771241195.0372088,-0.01428,0.02045,-0.02095,1.0434,0.5976,9.518
1771241195.1096787,0.01067,0.02483,-0.00973,-0.0727,-0.3512,9.7642
1771241195.138715,0.01159,-0.04907,-0.0108,-0.0912,0.7488,9.1337
1771241195.2028828,-0.00893,-0.01159,-0.00898,-0.2662,0.9541,10.2523
1771241195.2376752,-0.00977,0.07229,0.00729,1.0489,0.1376,9.4336
1771241195.309551,-0.00296,0.04703,0.01294,0.2651,0.25,9.5307
1771241195.394908,0.01128,-0.00799,0.00407,0.1423,-0.0489,9.6684
1771241195.4407601,-0.00069,-0.07193,0.01242,0.398,0.7365,9.4975
1771241195.4880264,0.00041,-0.008,0.01619,0.1417,0.3846,9.6597
1771241195.5378995,0.00281,-0.05489,0.0162,0.006,0.0579,9.4655
1771241195.5995057,-0.00621,0.10606,0.00978,0.8739,0.4428,9.7466
1771241195.642009,0.00232,-0.00661,0.02711,-0.6242,0.3334,9.754
1771241195.6915705,0.00303,-0.01578,0.03643,-0.0199,0.3498,10.0421
1771241195.7396965,-0.0056,0.02526,0.02894,0.0923,0.8905,9.6299
1771241195.7885349,-0.00377,0.01101,0.02706,0.9932,0.8685,9.7526
1771241195.8368442,-0.01721,0.04113,0.02539,-0.3332,1.1983,9.4174
1771241195.8918338,-0.01189,0.00248,0.02823,0.5153,0.5772,9.5925
1771241195.9365034,-0.01702,-0.0321,0.03465,-0.2004,0.1408,9.4304
1771241195.9861042,-0.02922,0.05275,0.0286,-0.9989,-0.1924,9.7723
1771241196.0390377,-0.0208,0.02014,0.03047,0.2894,-0.1916,9.9222
1771241196.0872688,-0.01632,0.00865,0.03105,-0.7403,-0.6244,9.5592
1771241196.136678,-0.01901,-0.00665,0.02726,1.2678,-0.1234,9.0726
1771241196.188555,-0.01333,0.02915,0.0249,0.6067,0.1765,9.933
1771241196.2359943,-0.01972,0.01798,0.02131,-0.1472,-0.2628,9.791
1771241196.286179,-0.00794,0.04931,0.02948,1.4476,-0.6166,9.6728
1771241196.3355722,0.00358,-0.01708,0.03356,-0.0188,-1.1944,9.6317
1771241196.3877401,-0.01065,0.00985,0.02776,-0.9396,-0.5369,9.7647
1771241196.4367492,-0.03015,0.05068,0.03695,0.183,1.1416,9.9122
1771241196.4861374,-0.03074,0.00062,0.04151,-0.199,0.2534,9.5093
1771241196.54096,-0.0184,-0.01511,0.02667,-0.0172,-0.1374,9.6559
1771241196.603377,-0.01322,-0.03082,0.02229,-0.0454,0.075,10.2459
1771241196.64043,-0.0184,-0.01314,0.02023,-0.1315,0.3458,10.014
1771241196.6871898,-0.00808,0.00365,0.02305,-0.0024,0.124,9.7767
1771241196.7374046,-0.02976,0.09121,0.02089,1.6559,1.0519,9.6739
1771241196.7879658,-0.02787,-0.02248,0.02294,-0.3496,-0.9614,9.9895
1771241196.8398294,-0.01776,0.0155,0.01575,0.5788,-0.6437,9.0997
1771241196.887839,-0.0148,0.03374,0.00941,0.6723,-0.8308,9.7453
1771241196.941717,-0.01011,-0.07123,0.00785,-0.3404,-0.8298,9.9949
1771241196.9864578,-0.01956,0.05956,-0.00558,0.8423,-0.1926,10.559
1771241197.0434222,-0.02021,0.02206,0.00173,0.7379,-0.8086,10.0357
1771241197.0875053,-0.00496,-0.00481,0.00562,0.2958,-0.4213,9.7479
1771241197.1473923,-0.00694,-0.01402,0.00344,0.1071,0.1554,9.6253
1771241197.186232,-0.00764,0.03794,0.00212,-0.2712,-0.4295,10.035
1771241197.235807,-0.01323,-0.00531,0.01107,-0.3532,0.0695,9.7396
1771241197.2943125,-0.03176,0.00991,0.00902,0.2739,0.1957,9.9169
1771241197.3360834,-0.01971,-0.00854,0.00968,-0.0143,-1.4044,10.0319
1771241197.3893445,-0.00558,0.02833,-0.00122,0.7564,-0.6027,9.5204
1771241197.4579756,-0.01712,-0.0248,0.00799,-0.104,-0.6187,9.9971
1771241197.4930217,0.00201,-0.02012,0.00762,-0.5075,-1.2548,10.4934
1771241197.5363173,0.00109,-0.04936,0.00761,-0.2732,-0.2813,9.8
1771241197.5892987,-0.00707,-0.00546,0.00227,0.4066,0.1243,9.9138
1771241197.636638,-8e-05,-0.01477,0.0076,-0.1244,-0.1222,9.7988
1771241197.689466,0.01423,0.00758,0.00771,-0.515,-0.5283,9.8391
1771241197.737013,-0.00864,-0.00999,0.00611,-0.0204,0.6011,10.1537
1771241197.7884634,-0.0167,-0.04873,0.00761,0.0508,0.2132,9.826
1771241197.8368824,0.00054,0.01517,0.00086,0.386,-0.5631,9.7741
1771241197.8972962,-0.00369,0.08305,-0.0009,0.8237,-0.15,9.5154
1771241197.9367852,-0.0183,-0.02105,0.00546,-0.1439,-0.3083,9.759
1771241197.9865396,-0.00334,0.04285,0.01189,0.818,-1.701,9.8065
1771241198.0397866,-0.00319,0.03434,0.02059,0.3751,-0.9644,9.4756
1771241198.092497,-0.00246,0.02548,0.02527,0.0854,-0.9284,9.1866
1771241198.1380997,0.004,0.06032,0.00933,-0.3361,-0.4414,9.5861
1771241198.4758523,0.00233,-0.04326,0.01711,-1.5108,-1.0462,10.0713
1771241198.4775763,-0.00197,0.00742,0.00496,0.604,-0.7089,10.0344
1771241198.477595,0.00209,-0.12241,0.01592,-0.5869,-1.0461,10.4962
1771241198.4776046,0.00654,-0.00024,0.01725,-0.3371,0.5329,9.9957
1771241198.4776127,0.00407,0.03929,0.01646,-0.4102,0.556,10.4527
1771241198.4776216,0.00877,-0.01947,0.01814,0.0208,0.3124,9.8248
1771241198.4874573,0.00359,0.05271,0.00988,0.9755,0.0509,9.1676
1771241198.535566,-0.00443,-0.02298,0.01262,-0.2211,0.4272,9.8364
1771241198.58971,0.00016,0.02986,0.01559,0.439,-0.5994,9.683
1771241198.6361535,0.01307,0.03299,0.00962,-0.1169,-0.2377,9.7717
1771241198.6868248,-0.00218,-0.00367,0.00968,0.277,-0.3039,10.1452
1771241198.7401114,0.00277,-0.01354,0.02276,0.7096,-0.5898,9.9075
1771241198.7876346,5e-05,0.03434,0.01561,0.5734,-0.4527,10.3145
1771241198.8396084,0.01549,-0.05216,0.02011,-0.943,0.334,10.2097
1771241198.8893478,0.0112,-0.07711,0.01778,-1.7367,0.8836,10.1571
1771241198.9420831,0.01294,0.08203,0.01884,0.8283,-0.1747,9.2137
1771241198.9941816,0.01832,0.02476,0.01793,0.1069,-0.3821,9.5819
1771241199.0390573,0.00792,0.02305,0.0146,0.123,-0.3678,9.759
1771241199.0972865,0.01451,-0.08632,0.0175,-1.0242,-0.0346,9.4586
1771241199.1356094,0.01274,-0.01601,0.02131,-0.0201,0.2833,9.277
1771241199.1954868,0.00888,0.05627,0.02127,0.3515,0.4288,9.877
1771241199.235657,0.00663,0.00064,0.01533,-0.4339,0.291,10.0591
1771241199.2982926,0.01614,-0.04543,0.02013,-0.2357,0.2339,9.1166
1771241199.337321,0.01822,-0.08728,0.01893,-0.9879,-0.1438,9.7333
1771241199.3856688,0.02783,-0.02114,0.02052,-0.3769,0.3822,10.4761
1771241199.4354043,0.02718,0.00313,0.02876,-0.9964,0.5295,10.6187
1771241199.4914849,-0.00473,0.0344,0.03714,-0.3256,1.1723,9.8922
1771241199.5396705,-0.02318,0.03424,0.04669,0.7301,-0.3336,9.9873
1771241199.5935946,-0.00762,-0.02931,0.0434,0.7171,-1.4967,9.587
1771241199.6404288,0.01368,-0.00626,0.03319,-0.2448,-1.6118,9.8138
1771241199.6876092,0.00961,-0.04628,0.0302,-1.0441,-1.0306,9.7728
1771241199.737563,0.00127,0.02269,0.02906,0.0507,-0.4877,10.141
1771241199.794322,0.00663,0.03492,0.0317,0.6541,-0.9506,10.105
1771241199.836011,0.00961,-0.01889,0.03887,-0.3148,-0.2413,9.4007
1771241199.8866336,-0.00077,-0.02941,0.03917,0.3292,-0.1884,10.1611
1771241199.9373522,-4e-05,-0.0341,0.03684,0.0131,0.9989,9.8929
1771241199.9902072,-0.01253,-0.03816,0.03264,0.6069,1.3769,10.1527
1771241200.0374508,-0.01756,0.00528,0.02564,0.5834,0.3066,9.4095
1771241200.0902536,-0.00101,0.00711,0.02707,0.1426,-0.0945,9.9064
1771241200.1360772,-0.00301,0.00779,0.03538,0.1181,-0.0688,9.9938
1771241200.1884856,-0.00352,-0.03656,0.04921,-0.1163,0.1659,9.6512
1771241200.2373838,0.0005,0.02099,0.05748,0.1812,0.2475,9.4267
1771241200.2913492,0.00399,0.05624,0.0483,-0.1422,-0.3434,10.3806
1771241200.3405228,0.00329,-0.03619,0.04301,-0.3038,0.0467,10.1384
1771241200.3854809,-0.0174,-0.04253,0.05154,-0.5492,-0.2337,10.371
1771241200.435863,-0.01204,0.03864,0.04734,0.5907,-0.6949,9.7189
1771241200.5034783,-0.02436,0.02718,0.03871,-1.0723,0.8167,10.2956
1771241200.5416296,-0.03122,-0.03666,0.05149,-1.1876,-0.4341,10.0939
1771241200.5859675,-0.03449,-0.06752,0.06493,-0.0534,-0.1567,9.4598
1771241200.6371381,-0.02666,0.04602,0.05043,1.4506,-0.8806,9.2159
1771241200.6893232,-0.01186,0.0662,0.0434,0.5049,-0.3023,9.9057
1771241200.7390862,-0.00277,8e-05,0.04301,-0.5249,-0.4115,9.6142
1771241200.7861335,-0.00533,-0.01862,0.04552,0.3196,0.148,9.67
1771241200.8363416,0.00547,-0.04462,0.04829,0.424,-0.5831,10.3658
1771241200.8875222,0.01178,-0.04373,0.04855,0.069,0.55,9.8429
1771241200.942675,0.01202,-0.08669,0.04888,-1.3923,0.0275,9.2308
1771241200.990699,-0.00015,0.0116,0.04771,-0.4284,0.788,10.2172
1771241201.05639,-0.02808,0.1381,0.03318,0.7438,1.1824,9.9285
1771241201.0899768,-0.04884,-0.00565,0.03884,0.9867,0.403,9.6756
1771241201.1473472,-0.01161,-0.00566,0.04806,-0.2394,-1.3572,9.4831
1771241201.1853895,-0.00842,0.00591,0.05635,-0.1045,0.8173,9.7227
1771241201.2467585,-0.01072,-0.00477,0.06763,0.2157,-0.057,9.1487
1771241201.2909803,0.0092,0.0654,0.06373,1.097,0.0617,9.5
1771241201.3446066,-0.00425,0.02219,0.06038,-0.6233,0.5785,10.4874
1771241201.3865547,-0.01147,-0.01845,0.068,0.7511,-0.3787,9.348
1771241201.4484415,0.01158,-0.05495,0.07727,-1.0094,-1.2144,9.9446
1771241201.4918938,0.01786,0.02293,0.06225,0.217,-0.0515,9.679
1771241201.5495505,0.00658,0.05085,0.05215,-1.0764,0.3327,10.4753
1771241201.6374254,-0.00231,-0.06109,0.07566,-0.471,-0.7972,9.4996
