Topic:,/fixposition/fpa/odomenu
time,pos_x,pos_y,pos_z,qx,qy,qz,qw,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,acc_x,acc_y,acc_z,fusion_status,imu_bias_status,gnss1_status,gnss2_status,wheelspeed_status
1771241277.745016,283.0229,167.7978,-2.291,0.006763,0.002031,-0.157446,-0.987502,4.0621,-0.0127,-0.0144,0.00947,-0.00164,0.00772,-0.4188,0.9809,10.497,4,1,8,8,-1
1771241277.8000658,283.1879,167.8476,-2.2847,0.006492,0.003261,-0.157779,-0.987448,4.0398,0.0049,-0.0218,0.00142,-0.01452,0.01646,0.3508,0.4844,9.4983,4,1,8,8,-1
1771241277.8449438,283.3801,167.9107,-2.285,0.006369,0.003341,-0.158214,-0.987379,4.053,-0.0077,-0.0312,0.01016,-0.02545,0.01788,0.1635,-0.067,9.4701,4,1,8,8,-1
1771241277.8915448,283.5734,167.9739,-2.2857,0.006182,0.002932,-0.158661,-0.987309,4.0677,-0.0129,-0.0297,0.01276,-0.02343,0.01894,-0.3012,-0.3237,9.8132,4,1,8,8,-1
1771241277.9460518,283.7701,168.0326,-2.2814,0.005931,0.002129,-0.158989,-0.98726,4.0889,-0.0119,-0.0214,0.02096,0.0231,0.01367,-0.0236,0.5111,9.5631,4,1,8,8,-1
1771241277.9920583,283.9644,168.0962,-2.282,0.005771,0.000987,-0.159312,-0.987211,4.0608,-0.0041,-0.0013,0.01613,-0.03189,0.01772,-1.5762,0.3728,10.4047,4,1,8,8,-1
1771241278.052694,284.1562,168.1596,-2.2814,0.005592,0.001013,-0.159648,-0.987158,4.0182,0.0146,0.0267,0.00476,-0.01486,0.01503,-1.0002,0.9703,10.5939,4,1,8,8,-1
1771241278.0911205,284.3747,168.2185,-2.2773,0.005241,0.002221,-0.160062,-0.987091,4.0385,0.0015,0.016,0.00318,0.00303,0.01286,0.4162,0.9367,9.9137,4,1,8,8,-1
1771241278.1497796,284.5665,168.2827,-2.2763,0.005216,0.002834,-0.160373,-0.987039,4.0599,0.0097,-0.0013,-0.00651,-0.00021,0.00711,1.2239,0.586,10.1446,4,1,8,8,-1
1771241278.1945891,284.7591,168.3474,-2.2758,0.005263,0.002769,-0.160655,-0.986993,4.0678,-0.0051,-0.0108,0.00535,0.00521,0.01495,0.2305,-0.5687,9.8833,4,1,8,8,-1
1771241278.2572293,284.9523,168.4113,-2.2757,0.00502,0.001995,-0.160995,-0.986941,4.0664,-0.0236,-0.0044,0.0142,0.03884,0.01694,0.7208,-0.3949,10.0302,4,1,8,8,-1
1771241278.2924128,285.1453,168.4706,-2.2735,0.004612,0.002434,-0.161536,-0.986853,4.0438,-0.0243,-0.0001,0.01039,-0.03245,0.01656,-0.1139,-0.0832,10.1369,4,1,8,8,-1
1771241278.3430643,285.3373,168.5336,-2.2726,0.004103,0.002505,-0.161931,-0.98679,4.0399,-0.0456,0.0096,0.02482,-0.01267,0.0142,-0.0165,-0.6999,9.8647,4,1,8,8,-1
1771241278.390723,285.5296,168.5965,-2.2715,0.00368,0.001985,-0.162291,-0.986734,4.0445,-0.0288,0.0129,0.01824,-0.00696,0.01099,-0.0139,0.0572,10.0806,4,1,8,8,-1
1771241278.44205,285.7213,168.6599,-2.2705,0.003342,0.001994,-0.162675,-0.986672,4.0361,-0.0167,0.0046,0.0142,-0.00183,0.01436,0.1791,0.5168,9.7588,4,1,8,8,-1
1771241278.490825,285.8829,168.7168,-2.2662,0.00307,0.001947,-0.163075,-0.986607,4.0191,-0.0185,-0.018,0.01304,-0.00222,0.01087,0.2383,0.3259,9.6146,4,1,8,8,-1
1771241278.5406013,286.073,168.7808,-2.2667,0.002851,0.002507,-0.163439,-0.986546,4.016,-0.0031,-0.0254,0.00177,-0.00421,0.0135,0.9418,0.2702,10.0048,4,1,8,8,-1
1771241278.600642,286.2634,168.8457,-2.2668,0.00278,0.002911,-0.163803,-0.986485,4.0352,0.0,-0.0164,0.00485,0.00769,0.01184,0.4994,-0.442,9.9303,4,1,8,8,-1
1771241278.6416152,286.4548,168.9104,-2.2662,0.00261,0.001992,-0.164157,-0.986429,4.0352,-0.0225,0.0076,0.02089,0.02975,0.01984,-0.1801,-1.1134,9.6355,4,1,8,8,-1
1771241278.6918209,286.6469,168.974,-2.2661,0.002449,0.00133,-0.164609,-0.986355,4.0267,-0.0095,0.0122,0.01199,0.0095,0.02311,0.0388,-0.2912,9.9025,4,1,8,8,-1
1771241278.9980009,286.8374,169.0389,-2.2652,0.002396,0.000998,-0.164973,-0.986295,4.0295,-0.0048,0.0141,0.00283,0.07465,0.00956,-0.2285,0.0483,10.2616,4,1,8,8,-1
1771241279.0408332,287.9522,169.4202,-2.2714,0.001541,0.000588,-0.167335,-0.985899,3.9842,-0.0174,-0.0038,0.00959,0.0041,0.01724,-0.1188,-0.5257,10.0485,4,1,8,8,-1
1771241279.0929143,288.1402,169.4851,-2.2715,0.001371,0.000657,-0.167705,-0.985836,3.9752,-0.0191,-0.0055,0.00646,0.02708,0.01303,-0.1376,-0.6959,9.7765,4,1,8,8,-1
1771241279.14173,288.3279,169.5498,-2.2716,0.001185,0.000652,-0.168041,-0.985779,3.9776,-0.0186,-0.0102,0.00484,0.05802,0.01512,0.803,-0.1086,9.258,4,1,8,8,-1
1771241279.191845,288.4804,169.6034,-2.2757,0.000989,0.00107,-0.168471,-0.985706,3.9512,-0.0046,-0.0129,0.00395,-0.03322,0.02069,0.2971,0.248,10.0304,4,1,8,8,-1
1771241279.2419674,288.6666,169.669,-2.2759,0.001134,0.001317,-0.168841,-0.985642,3.9443,0.0123,-0.0151,-0.00582,-0.02695,0.01046,-0.2559,0.5014,9.5677,4,1,8,8,-1
1771241279.3003583,288.8525,169.7343,-2.2761,0.001109,0.001856,-0.169128,-0.985592,3.9384,-0.0068,-0.0187,0.00215,-0.05939,0.008,-0.198,0.7769,9.6443,4,1,8,8,-1
1771241279.341348,289.0389,169.7995,-2.2766,0.001288,0.001248,-0.169158,-0.985587,3.9448,-0.0056,-0.0128,-0.00411,-0.01029,0.00184,-0.4384,0.751,10.0309,4,1,8,8,-1
1771241279.3961916,289.3632,169.7902,-2.3102,0.001585,0.001185,-0.168326,-0.985729,3.9398,0.0005,-0.0111,-0.00073,0.01005,0.00446,-0.0692,0.7647,9.793,4,1,8,8,-1
1771241279.441063,289.5491,169.855,-2.3106,0.00167,0.001195,-0.168512,-0.985698,3.9435,-0.0126,-0.0208,-0.0026,0.01262,0.00848,-0.3946,0.521,9.5164,4,1,8,8,-1
1771241279.493934,289.7349,169.9203,-2.3112,0.001949,0.001184,-0.168722,-0.985661,3.9332,0.0062,-0.0126,-0.01651,-0.01013,0.0091,-0.4167,0.6123,10.1111,4,1,8,8,-1
1771241279.540905,289.9201,169.9855,-2.3114,0.002067,0.001575,-0.168866,-0.985636,3.9362,-0.0142,-0.0122,-0.00093,0.03713,0.00235,0.4759,-0.5989,9.9761,4,1,8,8,-1
1771241279.5911858,290.106,170.0502,-2.3116,0.002066,0.001429,-0.168922,-0.985626,3.939,-0.0128,-0.0134,-0.00474,0.01243,0.00017,0.1234,0.3495,10.1627,4,1,8,8,-1
1771241279.6469822,290.3306,170.0919,-2.3383,0.002034,0.001001,-0.168588,-0.985684,3.9865,-0.0463,-0.0259,-0.00381,0.01099,0.00574,0.4097,-0.7523,9.6653,4,1,8,8,-1
1771241279.6919446,290.5193,170.1561,-2.3395,0.002097,0.000727,-0.16865,-0.985674,3.983,-0.0518,-0.0273,-0.00115,0.01091,0.00255,-0.0748,-0.6742,9.7512,4,1,8,8,-1
1771241279.7419596,290.7076,170.2202,-2.3407,0.002288,0.000273,-0.168595,-0.985683,3.9781,-0.0432,-0.0209,-0.00997,0.05936,-0.00303,0.08,-0.4936,9.7866,4,1,8,8,-1
1771241279.792321,290.8953,170.2846,-2.3416,0.002554,0.00081,-0.168579,-0.985684,3.9637,-0.0266,-0.0201,-0.01471,-0.02632,-0.00337,-0.1159,-0.4599,9.6466,4,1,8,8,-1
1771241279.8408327,291.0829,170.3487,-2.3424,0.002615,0.000965,-0.168448,-0.985707,3.9728,-0.0589,-0.0221,0.00703,0.03953,-0.00903,0.4812,-1.5763,9.6627,4,1,8,8,-1
1771241279.8953912,291.2632,170.4022,-2.3534,0.002464,0.000735,-0.168248,-0.985741,3.9745,-0.0566,-0.0387,0.0021,0.07074,-0.01491,1.101,-0.0286,9.3887,4,1,8,8,-1
1771241279.9413242,291.451,170.4651,-2.355,0.002474,0.001113,-0.168005,-0.985782,3.9473,-0.0549,-0.033,-0.00357,-0.02642,-0.01395,0.286,0.1488,9.9074,4,1,8,8,-1
1771241279.9941623,291.6382,170.5274,-2.3563,0.002453,0.000714,-0.16782,-0.985814,3.9401,-0.0659,-0.0242,0.00291,0.00105,-0.00556,0.3344,0.1001,10.0716,4,1,8,8,-1
1771241280.0465808,291.825,170.5899,-2.3574,0.002544,0.001003,-0.167671,-0.985839,3.9398,-0.0456,-0.0239,-0.00869,-0.01058,-0.0063,0.3213,0.4959,9.949,4,1,8,8,-1
1771241280.097515,292.0118,170.6529,-2.3584,0.002853,0.000701,-0.167433,-0.985879,3.9482,-0.054,-0.023,-0.00607,0.03242,-0.00949,0.2828,-0.8219,9.8285,4,1,8,8,-1
1771241280.144078,292.1885,170.7076,-2.3664,0.002902,0.000438,-0.167137,-0.985929,3.9296,-0.0629,-0.032,-0.00339,0.02129,-0.01133,-0.0117,-0.3753,10.2632,4,1,8,8,-1
1771241280.2002745,292.3743,170.7695,-2.3678,0.002936,0.000824,-0.166889,-0.985971,3.9018,-0.0492,-0.0265,-0.00442,-0.04449,-0.01431,-0.4637,-0.2161,10.1125,4,1,8,8,-1
1771241280.2410326,292.5594,170.8311,-2.3691,0.003022,0.000993,-0.166601,-0.986019,3.9013,-0.0529,-0.0336,-0.00194,0.00016,-0.01581,0.2,-0.1832,9.7728,4,1,8,8,-1
1771241280.3080714,292.7447,170.8921,-2.3709,0.00292,0.00138,-0.166448,-0.986045,3.9036,-0.065,-0.0465,-0.00037,-0.02456,-0.01118,0.4181,0.5723,9.9851,4,1,8,8,-1
1771241280.3423154,292.9317,170.9639,-2.3685,0.003134,0.001007,-0.166221,-0.986083,3.9008,-0.047,-0.0338,-0.00686,-0.09853,-0.01032,-0.9942,0.2827,10.2626,4,1,8,8,-1
1771241280.3915336,293.1171,171.0253,-2.3697,0.003193,0.000804,-0.165919,-0.986134,3.9001,-0.0607,-0.0236,0.00782,-0.01702,-0.01063,-0.8199,-0.2491,9.8063,4,1,8,8,-1
1771241280.4463458,293.3027,171.0864,-2.371,0.00325,9.5e-05,-0.165658,-0.986178,3.9134,-0.0481,-0.0247,-0.00475,0.05981,-0.00855,0.0529,0.6571,9.6362,4,1,8,8,-1
1771241280.4938676,293.488,171.1484,-2.3724,0.003465,0.000451,-0.165495,-0.986204,3.9109,-0.028,-0.0332,-0.00905,0.02226,-0.00718,0.4706,0.3634,9.4089,4,1,8,8,-1
1771241280.5412085,293.6708,171.219,-2.3653,0.003561,0.00048,-0.165285,-0.986239,3.9177,-0.038,-0.0369,-0.00116,0.0133,-0.01147,0.2934,-0.711,9.2961,4,1,8,8,-1
1771241280.5971737,293.8562,171.2812,-2.3669,0.003691,1.8e-05,-0.165016,-0.986284,3.8994,-0.0178,-0.0194,-0.00145,-0.00325,-0.00914,-0.1129,0.5877,10.1824,4,1,8,8,-1
1771241280.6444328,294.0404,171.3437,-2.3677,0.003808,0.001041,-0.164788,-0.986321,3.8898,-0.021,-0.0191,-0.00819,-0.04446,-0.01023,-0.0437,-0.8027,9.8539,4,1,8,8,-1
1771241280.6911948,294.2254,171.4058,-2.3688,0.004027,0.00054,-0.164501,-0.986369,3.9035,-0.0406,-0.0268,-0.00461,0.00449,-0.0072,-0.4881,-1.0372,9.5313,4,1,8,8,-1
1771241280.7410734,294.3994,171.4692,-2.3615,0.004239,0.000368,-0.16418,-0.986421,3.8771,-0.0322,-0.0112,-0.00319,-0.00598,-0.00726,-0.7915,-0.785,9.7821,4,1,8,8,-1
1771241280.795184,294.5831,171.5303,-2.362,0.004269,0.000481,-0.16391,-0.986466,3.8692,-0.038,-0.0088,-0.00092,0.00676,-0.01335,-1.0442,-0.7542,9.8481,4,1,8,8,-1
1771241280.843546,294.7666,171.5912,-2.3625,0.004283,0.000888,-0.163694,-0.986501,3.8658,-0.0373,-0.0136,-0.00524,-0.01155,-0.0096,-0.266,-0.5748,9.7762,4,1,8,8,-1
1771241280.8944044,294.9503,171.6517,-2.3633,0.004219,0.001256,-0.163488,-0.986536,3.869,-0.0458,-0.0235,-0.00128,-0.03628,-0.01173,-0.5179,-0.1449,9.8682,4,1,8,8,-1
1771241280.9416478,295.1242,171.7094,-2.3649,0.004305,0.000932,-0.163067,-0.986605,3.8588,-0.0406,-0.0232,-0.00039,-0.03826,-0.0072,-1.1495,-0.4725,10.3323,4,1,8,8,-1
1771241280.9922438,295.3072,171.7694,-2.3658,0.004185,0.001045,-0.162716,-0.986663,3.8311,-0.0476,-0.0145,0.00423,-0.03521,-0.01075,-1.2857,-0.7894,10.3985,4,1,8,8,-1
1771241281.0418532,295.4888,171.829,-2.3659,0.003973,0.002065,-0.162285,-0.986734,3.8271,-0.0329,-0.0109,-0.00268,-0.00919,-0.02131,0.1018,-0.2077,9.8919,4,1,8,8,-1
1771241281.0942705,295.6709,171.889,-2.3661,0.004045,0.002204,-0.161891,-0.986798,3.849,-0.0357,-0.0263,-0.004,0.03445,-0.01943,0.5543,-0.5037,9.2619,4,1,8,8,-1
1771241281.1418407,295.8502,171.9145,-2.37,0.004062,0.00177,-0.16141,-0.986878,3.8519,-0.0416,-0.0331,-0.00764,0.0867,-0.01033,1.101,-0.0141,10.0244,4,1,8,8,-1
1771241281.192562,296.0326,171.9736,-2.3707,0.004146,0.002519,-0.161199,-0.98691,3.8272,-0.0437,-0.0213,-0.00816,-0.01156,-0.01328,0.5473,-0.3377,10.1242,4,1,8,8,-1
1771241281.2403948,296.2146,172.0316,-2.3707,0.00402,0.002401,-0.16084,-0.986969,3.8087,-0.0633,-0.0062,0.0078,-0.02116,-0.01584,-0.0025,-0.1211,10.1625,4,1,8,8,-1
1771241281.6924195,296.3958,172.0898,-2.3702,0.004164,0.002679,-0.160561,-0.987014,3.8019,-0.0322,0.0003,-0.01086,-0.05004,-0.00595,-0.3725,0.2062,10.07,4,1,8,8,-1
1771241281.7030582,296.577,172.1487,-2.3696,0.004424,0.003021,-0.160342,-0.987047,3.8212,-0.04,-0.0087,-0.00432,0.03532,-0.00426,0.1195,-0.8808,9.9844,4,1,8,8,-1
1771241281.7030787,296.7585,172.2064,-2.3692,0.004154,0.003427,-0.160112,-0.987084,3.8155,-0.0697,-0.0198,0.01218,0.04019,-0.01643,0.6619,-0.9219,9.4772,4,1,8,8,-1
1771241281.703089,296.935,172.2435,-2.3697,0.003718,0.003678,-0.159593,-0.987169,3.7876,-0.0914,-0.0364,0.00833,-0.02627,-0.01486,-0.3504,-0.5187,9.3281,4,1,8,8,-1
1771241281.7030973,297.116,172.2986,-2.3702,0.003428,0.003781,-0.15921,-0.987231,3.7744,-0.0936,-0.0302,0.00838,0.00808,-0.01305,-0.1088,-0.2732,10.0946,4,1,8,8,-1
1771241281.7031066,297.2956,172.3532,-2.3702,0.003121,0.004448,-0.158933,-0.987274,3.7443,-0.0892,-0.0248,0.00108,-0.0329,-0.00939,0.2177,0.1036,9.9806,4,1,8,8,-1
1771241281.7031147,297.4746,172.416,-2.3713,0.003174,0.004706,-0.158719,-0.987308,3.7486,-0.0701,-0.0245,-0.00373,-0.06025,0.00065,-0.186,-0.6818,9.997,4,1,8,8,-1
1771241281.7031214,297.6543,172.4713,-2.3709,0.002856,0.005385,-0.158547,-0.987333,3.7717,-0.0856,-0.0322,0.01103,-0.01466,-0.01382,0.4808,-0.71,10.219,4,1,8,8,-1
1771241281.7031267,297.8347,172.5266,-2.3707,0.002937,0.004236,-0.158113,-0.987408,3.7555,-0.0547,-0.0121,-0.0036,0.01665,-0.01738,-1.0349,1.0049,10.6624,4,1,8,8,-1
1771241281.7409701,298.0124,172.5824,-2.3695,0.002884,0.00623,-0.157896,-0.987432,3.7158,-0.0424,-0.0181,-0.00851,-0.08091,-0.01539,0.378,0.17,9.9706,4,1,8,8,-1
1771241281.791693,298.1901,172.6379,-2.3685,0.002862,0.00642,-0.157629,-0.987473,3.7151,-0.061,-0.027,0.01255,-0.10481,-0.00207,-0.0737,-0.6638,10.0396,4,1,8,8,-1
1771241281.8419986,298.3658,172.701,-2.3699,0.002567,0.006584,-0.157251,-0.987533,3.6794,-0.0692,0.0126,0.00762,0.01374,-0.023,-2.2203,1.0206,11.3914,4,1,8,8,-1
1771241281.8941011,298.5386,172.7545,-2.365,0.002265,0.0094,-0.157009,-0.98755,3.5644,-0.0347,0.0593,0.00529,-0.27564,0.00901,-2.8576,0.2659,11.3955,4,1,8,8,-1
1771241281.9425046,298.7087,172.8069,-2.3578,0.001716,0.011883,-0.15679,-0.987559,3.5653,-0.063,0.0672,0.01947,-0.04382,-0.00918,-0.1345,0.1954,10.0151,4,1,8,8,-1
1771241281.9917467,298.8794,172.8583,-2.3505,0.000932,0.013964,-0.156643,-0.987556,3.5857,-0.0664,0.0343,0.01755,-0.03443,-0.00672,0.894,1.257,9.4891,4,1,8,8,-1
1771241282.0438538,299.0492,172.916,-2.3468,-0.000395,0.017096,-0.156619,-0.987511,3.5729,-0.121,-0.0249,0.04251,-0.10438,-0.00824,0.3266,0.6311,8.932,4,1,8,8,-1
1771241282.09171,299.2213,172.9658,-2.3426,-0.001435,0.017837,-0.156497,-0.987516,3.5765,-0.1046,-0.0591,0.03175,-0.11125,0.00546,-0.5863,1.4321,9.0841,4,1,8,8,-1
1771241282.1436224,299.3926,173.0169,-2.339,-0.001684,0.018376,-0.156314,-0.987535,3.5406,-0.0562,-0.0381,-0.0021,-0.0538,-0.00635,-2.9868,1.5428,11.5541,4,1,8,8,-1
1771241282.1923869,299.5634,173.0796,-2.3342,-0.00271,0.023063,-0.155818,-0.987513,3.6323,-0.1211,-0.167,0.01401,0.01939,-0.02602,5.9653,-2.167,4.7706,4,1,8,8,-1
1771241282.246533,299.7386,173.1306,-2.334,-0.003322,0.022271,-0.154944,-0.987667,3.5663,-0.1327,-0.1363,0.03599,-0.35561,-0.01913,-0.0807,-3.0054,12.1114,4,1,8,8,-1
1771241282.2916944,299.9108,173.1815,-2.3331,-0.003848,0.021259,-0.154656,-0.987732,3.5562,-0.052,-0.1355,0.02805,-0.17654,0.01954,-4.2837,-2.3063,9.9153,4,1,8,8,-1
1771241282.3485715,300.0812,173.2337,-2.332,-0.004078,0.021666,-0.154708,-0.987714,3.5921,-0.02,-0.1393,-0.00532,0.13286,0.00595,0.7503,-0.3708,9.7921,4,1,8,8,-1
1771241282.3954465,300.2566,173.2916,-2.3305,-0.003805,0.022226,-0.154674,-0.987708,3.577,-0.0173,-0.1377,-0.01377,-0.00354,-0.01224,-0.4658,-1.0824,9.868,4,1,8,8,-1
1771241282.4572754,300.427,173.3442,-2.3287,-0.004022,0.022691,-0.154657,-0.987699,3.5764,-0.0397,-0.1138,0.01295,0.01862,-0.00878,1.2735,-0.889,10.3323,4,1,8,8,-1
1771241282.4920485,300.5982,173.3973,-2.3243,-0.004129,0.022482,-0.154603,-0.987712,3.5866,-0.0231,-0.0436,0.01202,-0.00746,-0.00921,1.4159,-0.3483,10.5684,4,1,8,8,-1
1771241282.5411203,300.7701,173.4509,-2.3174,-0.003583,0.018059,-0.15426,-0.987859,3.611,-0.0186,0.0246,0.01226,0.31542,-0.01345,0.062,-0.7735,10.3058,4,1,8,8,-1
1771241282.59513,300.9341,173.5065,-2.2998,-0.003888,0.017782,-0.154441,-0.987834,3.4761,-0.0199,0.0763,0.01802,-0.02711,0.0032,-0.2711,0.5541,9.5148,4,1,8,8,-1
1771241282.6422608,301.0985,173.5581,-2.2903,-0.004083,0.017445,-0.154611,-0.987813,3.4172,-0.018,0.0536,0.01799,-0.0858,0.01489,-0.7934,-0.657,9.0735,4,1,8,8,-1
1771241282.6922328,301.2618,173.6092,-2.2831,-0.004002,0.017181,-0.154717,-0.987801,3.4509,0.023,-0.0041,-0.01408,0.11901,0.00349,1.7329,2.9299,9.2171,4,1,8,8,-1
1771241282.743548,301.4274,173.6621,-2.2794,-0.002431,0.016474,-0.154799,-0.987806,3.4479,0.0985,-0.0493,-0.06886,0.01434,0.01311,-0.3952,2.3599,10.1366,4,1,8,8,-1
1771241282.7910168,301.5895,173.7201,-2.2759,-0.000814,0.015442,-0.155005,-0.987793,3.4679,0.0869,-0.0471,-0.00019,0.39712,0.00621,1.6097,-4.7704,9.4135,4,1,8,8,-1
1771241282.8434503,301.7498,173.7702,-2.2727,-0.002051,0.019497,-0.155531,-0.987636,3.3199,0.0518,-0.0796,0.03661,-0.3463,0.00179,3.7005,6.7611,9.2174,4,1,8,8,-1
1771241282.8910515,301.9092,173.8216,-2.2705,-0.001431,0.017993,-0.155092,-0.987735,3.2746,0.0645,-0.0564,0.00517,-0.37732,0.00611,-2.2888,6.6425,10.9665,4,1,8,8,-1
1771241282.9678988,302.0688,173.8665,-2.2673,-0.00053,0.01605,-0.154867,-0.987805,3.3076,-0.0115,-0.053,0.00324,-0.07416,0.00401,-5.476,3.4754,10.1168,4,1,8,8,-1
1771241282.9913063,302.2269,173.9157,-2.2647,-0.000912,0.016812,-0.155127,-0.987751,3.3417,-0.0605,-0.0717,-0.00039,0.08393,0.00696,0.3549,1.5717,9.8544,4,1,8,8,-1
1771241283.0423174,302.3879,173.9667,-2.2641,-0.000235,0.015383,-0.15521,-0.987762,3.4434,-0.0093,-0.1268,-0.05557,0.25307,0.00075,4.5819,1.8956,8.3626,4,1,8,8,-1
1771241283.0914419,302.5503,174.0099,-2.2583,0.001361,0.013007,-0.155436,-0.987759,3.4537,0.0169,-0.1372,-0.06224,0.06075,0.02038,0.6156,-1.6246,9.2326,4,1,8,8,-1
1771241283.1449215,302.715,174.0645,-2.2613,0.002554,0.009994,-0.155631,-0.987761,3.4611,-0.0119,-0.1159,-0.00941,0.13008,0.00368,-0.3694,-3.1756,10.2778,4,1,8,8,-1
1771241283.1916144,302.8801,174.1145,-2.2636,0.002289,0.007764,-0.155516,-0.9878,3.4479,-0.1037,-0.0962,0.02975,0.09168,-0.01842,0.6489,-1.7355,9.4735,4,1,8,8,-1
1771241283.2453058,303.047,174.1631,-2.2666,0.002502,0.003751,-0.154826,-0.987931,3.4889,-0.081,-0.0872,0.00843,0.14248,-0.01534,-0.0415,0.2454,9.4956,4,1,8,8,-1
1771241283.2927914,303.2118,174.2186,-2.263,0.003191,0.000135,-0.154673,-0.987961,3.4931,-0.0167,-0.0517,-0.00252,0.23915,-0.00749,-0.0714,0.6562,10.1015,4,1,8,8,-1
1771241283.3412929,303.3768,174.2701,-2.2656,0.003658,-0.003495,-0.15491,-0.987916,3.4261,-0.0246,-0.0139,0.00284,0.11217,0.00977,-1.1449,0.7402,9.9613,4,1,8,8,-1
