time,pos_x,pos_y,yaw,speed,yaw_rate,acc_x
1771241470.404774,844.7722,406.6932,1.38104176310663,3.455269115423573,-0.02067,-0.1619
1771241470.450343,844.8085,406.8624,1.3798094832367411,3.469316481671858,-0.02418,0.2734
1771241470.5012925,844.8448,407.0322,1.3784670800752594,3.483018555793236,-0.02801,0.6951
1771241470.557449,844.8846,407.2018,1.3772137126371113,3.4695656702244446,-0.02184,0.4464
1771241470.60078,844.922,407.3712,1.3760139958351592,3.4669651339464034,-0.02241,-0.2516
1771241470.6519864,844.959,407.5399,1.3748402405469962,3.4594430664487024,-0.02219,0.7081
1771241470.7047343,844.9961,407.7088,1.3737130266537132,3.466757450413859,-0.02787,0.9243
1771241470.7557378,845.034,407.8778,1.372469984409988,3.471611556611713,-0.02993,1.0006
1771241470.80032,845.0801,408.0434,1.3710162094803144,3.4686915717601647,-0.02038,-0.873
1771241470.850786,845.118,408.2126,1.3697390220779453,3.461836853463779,-0.02055,-0.4099
1771241470.90593,845.1559,408.3814,1.3686563369453468,3.4720141200749746,-0.02413,0.9955
1771241470.9588275,845.1938,408.5503,1.3675552106421884,3.465615969780841,-0.02376,0.3981
1771241471.0011609,845.2366,408.71,1.366349750669251,3.4614834392208205,-0.02314,0.4347
1771241471.0511646,845.2758,408.8787,1.365401442714468,3.4645404110790796,-0.01832,0.3989
1771241471.1006432,845.3146,409.0474,1.3646338081752116,3.4574085815824547,-0.01429,-0.0509
1771241471.1567352,845.3547,409.2168,1.3641298297792612,3.457624832164415,-0.00959,-0.095
1771241471.20139,845.3932,409.3855,1.3637409605839317,3.461066103095981,-0.0058,0.0327
1771241471.2508364,845.4313,409.5545,1.36323903986977,3.462671872990567,-0.00722,0.0645
1771241471.3005934,845.468,409.7228,1.3628434126233484,3.4556927670150306,-0.00719,-0.0305
1771241471.3513954,845.5058,409.8913,1.3626801542917852,3.4568575903557264,-0.00387,0.4455
1771241471.403319,845.5436,410.0603,1.3625863824130622,3.4615140574609833,0.00062,0.1448
1771241471.451322,845.5687,410.2254,1.3624045797328959,3.4486657782394627,-0.00265,0.352
1771241471.5058815,845.6059,410.3935,1.3622933591202158,3.4438748206054184,-0.00462,0.0472
1771241471.55786,845.6436,410.5618,1.3620248200224028,3.45138052523914,-0.0083,0.2651
