Topic:,/fixposition/fpa/odometry
time,pos_x,pos_y,pos_z,qx,qy,qz,qw,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,acc_x,acc_y,acc_z
1771241187.3359187,1055242.9308,6125659.2973,1424324.4902,0.123698,0.615216,0.778576,-0.005166,3.1865,-0.113,-0.0271,-0.00685,-0.0351,-0.07123,0.3921,0.2364,9.5746
1771241187.3909764,1055242.775,6125659.3206,1424324.5152,0.122802,0.615587,0.778433,-0.003752,3.1876,-0.1431,-0.0344,0.01366,-0.0029,-0.06968,0.7034,-0.8092,9.5411
1771241187.4431458,1055242.6104,6125659.3388,1424324.5467,0.121554,0.616074,0.778248,-0.002623,3.1795,-0.1367,-0.0331,0.01832,-0.09095,-0.06211,-0.9661,-0.5452,9.8329
1771241187.4891224,1055242.4546,6125659.3624,1424324.5698,0.120769,0.616584,0.77797,-0.001229,3.1784,-0.1369,-0.0305,0.02082,-0.01424,-0.06557,-0.1281,0.2812,9.7318
1771241187.5416172,1055242.2986,6125659.386,1424324.5924,0.11946,0.617041,0.777811,-5.4e-05,3.1962,-0.1333,-0.0324,0.00527,0.06579,-0.07443,0.7721,0.5845,9.8917
1771241187.586631,1055242.1426,6125659.4094,1424324.6156,0.118469,0.617242,0.777802,0.00135,3.1802,-0.1134,-0.035,-0.00348,-0.01192,-0.06686,0.3425,-0.3825,9.5964
1771241187.6368768,1055241.9798,6125659.428,1424324.6452,0.11748,0.617411,0.777814,0.00268,3.1755,-0.1062,-0.0427,0.00171,0.00399,-0.06129,0.0727,-0.2786,9.6837
1771241187.6859717,1055241.8238,6125659.4509,1424324.6676,0.116423,0.617607,0.777812,0.003886,3.1956,-0.1097,-0.0446,-0.00278,0.04109,-0.06616,0.8812,0.0723,10.2571
1771241187.7362812,1055241.6675,6125659.4743,1424324.6896,0.115286,0.617849,0.777782,0.005124,3.1753,-0.1282,-0.0327,0.00838,-0.04172,-0.0666,-0.479,-1.1168,10.306
1771241187.791589,1055241.3695,6125659.5053,1424324.7589,0.113786,0.618453,0.777514,0.00637,3.2216,-0.1535,-0.0397,0.01996,0.06645,-0.08076,0.6924,-0.8406,9.712
1771241187.8382165,1055241.2114,6125659.5293,1424324.7779,0.112742,0.618974,0.777236,0.008054,3.2182,-0.1392,-0.0461,0.00687,-0.00951,-0.08472,0.7283,0.2048,9.8717
1771241187.8876886,1055241.0533,6125659.5532,1424324.7977,0.111024,0.618994,0.777452,0.009387,3.2187,-0.1044,-0.036,-0.01604,0.02074,-0.08085,-0.1634,0.4906,10.1478
1771241187.9354916,1055240.8957,6125659.5775,1424324.8178,0.109798,0.618944,0.777645,0.010959,3.2046,-0.0974,-0.0242,-0.00932,-0.03662,-0.0768,-0.5679,0.6481,9.7743
1771241187.9935324,1055240.7383,6125659.6024,1424324.8377,0.107993,0.618825,0.777971,0.012397,3.2115,-0.094,-0.0066,-0.01914,0.03697,-0.08912,-0.222,-0.0191,10.2347
1771241188.0386665,1055240.5779,6125659.6239,1424324.8643,0.107114,0.61881,0.778065,0.014679,3.2014,-0.126,-0.0205,-0.00586,0.02105,-0.09657,0.2767,-1.0408,9.6853
1771241188.0907352,1055240.4211,6125659.6495,1424324.88,0.105904,0.619323,0.777779,0.016801,3.192,-0.1724,-0.0289,0.02068,0.02995,-0.10086,0.8653,-0.8795,9.3454
1771241188.1400745,1055240.2636,6125659.6753,1424324.8933,0.104045,0.620043,0.777421,0.018374,3.2004,-0.1862,-0.037,0.02041,-0.00319,-0.0968,0.3243,0.0077,9.4893
1771241188.1914682,1055240.1054,6125659.7005,1424324.9059,0.10212,0.62054,0.777247,0.019704,3.21,-0.1656,-0.0455,0.0082,0.01361,-0.08829,0.1133,0.4337,9.6965
1771241188.24105,1055239.9613,6125659.7243,1424324.922,0.100465,0.620872,0.777159,0.021192,3.1864,-0.1443,-0.0359,0.00381,-0.01509,-0.08811,-0.8677,0.956,9.9315
1771241188.2856925,1055239.8047,6125659.7496,1424324.9349,0.099051,0.62115,0.777065,0.023058,3.1686,-0.1427,-0.0322,-0.00073,-0.02849,-0.09359,-0.3572,0.4423,9.7482
1771241188.3444002,1055239.6488,6125659.7749,1424324.9476,0.097768,0.621248,0.777081,0.025258,3.1684,-0.1313,-0.0349,-0.00879,-0.01251,-0.09581,0.2366,-0.4767,9.6556
1771241188.385599,1055239.4925,6125659.8002,1424324.9591,0.096623,0.621522,0.77693,0.02746,3.1842,-0.1512,-0.0434,0.00889,0.01099,-0.09836,0.5097,-0.6913,9.658
1771241188.4420812,1055239.333,6125659.8264,1424324.9721,0.094471,0.62226,0.776555,0.028812,3.1807,-0.1804,-0.0315,0.02096,0.03232,-0.09518,0.2331,0.1346,10.1014
1771241188.486056,1055239.1768,6125659.8527,1424324.9807,0.09317,0.622662,0.776315,0.03077,3.1584,-0.158,-0.0298,0.00354,-0.0503,-0.09234,-0.1117,0.4254,9.7112
1771241188.5524209,1055239.0208,6125659.8788,1424324.9891,0.09219,0.622845,0.776197,0.032918,3.1661,-0.1554,-0.0452,0.00372,-0.0364,-0.09163,-0.0864,0.0826,9.2919
1771241188.5867152,1055238.8644,6125659.9049,1424324.9968,0.090554,0.623126,0.776087,0.034691,3.1766,-0.1537,-0.0394,0.00194,0.03312,-0.09514,0.5861,0.1404,10.0496
1771241188.6475492,1055238.6418,6125659.9359,1424325.0303,0.089243,0.623246,0.776041,0.036886,3.1716,-0.1215,-0.0251,-0.01307,-0.01952,-0.09701,0.1061,0.8995,10.3471
1771241188.686763,1055238.4852,6125659.963,1424325.0384,0.088033,0.62319,0.776117,0.039077,3.1963,-0.1304,-0.0288,-0.0104,0.02258,-0.10213,0.5421,-0.487,9.6479
1771241188.753998,1055238.3272,6125659.9905,1424325.0442,0.086009,0.623616,0.775932,0.040447,3.2088,-0.1753,-0.0316,0.01868,0.00779,-0.09579,0.4479,-0.9722,9.6997
1771241188.7913373,1055238.169,6125660.0182,1424325.0473,0.083509,0.624441,0.775486,0.041484,3.1836,-0.2047,-0.0239,0.02917,0.01238,-0.0964,-1.2397,-0.4427,10.1272
1771241188.8359184,1055238.019,6125660.0409,1424325.0516,0.082111,0.62494,0.775133,0.04332,3.1679,-0.1656,-0.0368,0.00464,-0.01448,-0.09043,-0.025,0.384,9.4265
1771241188.887669,1055237.8626,6125660.0676,1424325.0545,0.080822,0.625119,0.775009,0.045328,3.1799,-0.1546,-0.0493,-0.0036,0.05799,-0.09822,1.0105,-0.1085,9.6679
1771241188.9355505,1055237.7061,6125660.0943,1424325.0574,0.079738,0.625214,0.774912,0.04754,3.1776,-0.1418,-0.0491,-0.00914,-0.01656,-0.10096,0.9133,-0.3644,9.5015
1771241188.9898586,1055237.5489,6125660.1212,1424325.0597,0.078239,0.625292,0.77487,0.049644,3.1903,-0.1457,-0.0461,-0.00665,-0.01298,-0.1092,0.4039,-1.1978,9.8945
1771241189.0373158,1055237.3969,6125660.1462,1424325.0509,0.076012,0.625725,0.774623,0.051466,3.1925,-0.1755,-0.0418,0.01164,0.04816,-0.11274,0.2235,-0.5844,9.7734
1771241189.0883818,1055237.2398,6125660.1742,1424325.0492,0.07432,0.626221,0.774246,0.053538,3.1819,-0.1958,-0.0435,0.01836,0.003,-0.1092,0.3986,-0.3851,9.655
1771241189.1370134,1055237.0827,6125660.2023,1424325.0463,0.072432,0.626671,0.773932,0.055379,3.1852,-0.1846,-0.0392,0.00294,0.02433,-0.10819,0.06,0.3536,9.6668
1771241189.193213,1055236.9262,6125660.2308,1424325.0436,0.070963,0.626945,0.773693,0.057479,3.1706,-0.1799,-0.0332,0.00976,-0.04422,-0.09933,0.0622,-0.6247,9.4199
1771241189.2362692,1055236.8007,6125660.2532,1424325.0314,0.068809,0.627461,0.773345,0.059125,3.1919,-0.1825,-0.0413,0.02043,-0.00228,-0.10577,-0.1332,-0.2013,9.6836
1771241189.2857497,1055236.6428,6125660.2813,1424325.0267,0.06657,0.62784,0.7731,0.060844,3.2078,-0.1691,-0.0464,0.00431,0.02554,-0.11385,0.1054,0.362,9.6801
1771241189.3378177,1055236.4853,6125660.3095,1424325.022,0.064512,0.628012,0.772985,0.062717,3.1868,-0.1612,-0.0297,-0.00096,0.03554,-0.11189,-0.1075,-0.5138,10.1219
1771241189.391115,1055236.3293,6125660.3382,1424325.0165,0.062726,0.628278,0.772749,0.064741,3.1648,-0.166,-0.0273,0.00466,0.02031,-0.10808,0.3203,-0.5338,9.4567
1771241189.4367726,1055236.1737,6125660.3669,1424325.0095,0.061552,0.628599,0.772386,0.067042,3.1617,-0.1811,-0.0418,0.00223,-0.05581,-0.10788,0.3641,-0.2286,9.5289
1771241189.4871488,1055236.0175,6125660.3955,1424325.0021,0.059636,0.628649,0.772331,0.068914,3.1688,-0.153,-0.0286,-0.00935,-0.02963,-0.10028,0.0838,-0.2135,10.2085
1771241189.5409436,1055235.8617,6125660.4246,1424324.9943,0.058299,0.628737,0.772148,0.071262,3.1757,-0.1727,-0.0294,0.01084,0.00041,-0.10769,0.0133,-1.0236,10.1234
1771241189.592274,1055235.656,6125660.452,1424325.0021,0.056462,0.629111,0.771782,0.073377,3.201,-0.1716,-0.0345,0.00272,0.05044,-0.11931,0.4254,0.1528,9.9235
1771241189.6401227,1055235.499,6125660.4815,1424324.9926,0.0545,0.629101,0.771735,0.075409,3.1953,-0.1558,-0.0271,-0.01468,0.01565,-0.10755,0.8209,-0.4409,10.0329
1771241189.6912007,1055235.3425,6125660.5115,1424324.983,0.052655,0.629019,0.771739,0.077338,3.1808,-0.1449,-0.0142,-0.01014,0.00067,-0.10455,-0.238,-0.6371,10.2431
1771241189.7380235,1055235.1871,6125660.542,1424324.9726,0.0513,0.629014,0.771619,0.079463,3.1635,-0.1439,-0.0101,-0.00707,-0.01479,-0.105,0.0737,-0.0357,9.8419
1771241189.7853312,1055235.032,6125660.5726,1424324.9608,0.049875,0.629084,0.771415,0.081758,3.1729,-0.167,-0.0195,-1e-05,-0.01203,-0.10899,0.4045,-0.0059,9.7338
1771241189.8356378,1055234.8427,6125660.6015,1424324.9567,0.048378,0.629198,0.77116,0.084155,3.1877,-0.1629,-0.0349,-0.00242,0.01312,-0.11778,0.4083,0.1882,9.6318
1771241189.885917,1055234.687,6125660.6319,1424324.9432,0.046384,0.629228,0.771051,0.086024,3.1651,-0.1486,-0.0277,-0.00932,-0.03287,-0.10247,-0.6181,0.444,9.6727
1771241189.9367425,1055234.5324,6125660.6622,1424324.9296,0.045567,0.629029,0.770967,0.088634,3.163,-0.1473,-0.0405,-0.0126,-0.02932,-0.0999,0.222,-0.1965,9.2349
1771241189.9947832,1055234.3772,6125660.6924,1424324.9147,0.043951,0.628924,0.7709,0.090749,3.1856,-0.1563,-0.0501,-0.01442,0.0455,-0.10583,0.6808,-0.3732,9.9194
1771241190.0526407,1055234.1672,6125660.7254,1424324.9086,0.042596,0.628719,0.770854,0.09318,3.1919,-0.1452,-0.0454,-0.02134,-0.01625,-0.11324,0.4631,-0.5756,9.9795
1771241190.0912633,1055234.011,6125660.7564,1424324.8924,0.04098,0.62847,0.770873,0.095402,3.202,-0.1422,-0.0458,-0.01393,-0.00637,-0.10588,0.3157,-0.8372,9.7777
1771241190.1370122,1055233.8543,6125660.7874,1424324.875,0.039376,0.628335,0.770803,0.097504,3.2244,-0.1374,-0.0494,-0.01165,0.00499,-0.11186,0.8498,-0.1326,10.0248
1771241190.1858542,1055233.6968,6125660.8188,1424324.8574,0.036806,0.628167,0.770886,0.098926,3.2102,-0.1298,-0.0323,-0.01765,-0.03224,-0.10205,-1.1791,-0.3708,10.1869
1771241190.236143,1055233.5513,6125660.8411,1424324.8218,0.034789,0.627927,0.770944,0.100715,3.2042,-0.1441,-0.0337,-0.01968,0.03515,-0.10462,-0.0381,-0.3789,9.7639
1771241190.286516,1055233.3955,6125660.8728,1424324.8022,0.033758,0.627601,0.770918,0.103261,3.2111,-0.141,-0.0456,-0.01902,0.00493,-0.10962,1.0684,-0.595,9.592
1771241190.3363092,1055233.2386,6125660.9044,1424324.7818,0.032033,0.62728,0.770953,0.105476,3.2381,-0.1336,-0.0512,-0.02192,0.03194,-0.11665,1.2613,-0.4894,9.7809
1771241190.388119,1055233.0804,6125660.9361,1424324.7608,0.029615,0.626976,0.771069,0.107126,3.2536,-0.1248,-0.0456,-0.02383,0.02703,-0.11106,0.5108,-0.1357,9.9645
1771241190.4358778,1055232.9132,6125660.9663,1424324.7363,0.027404,0.626591,0.771235,0.108769,3.2588,-0.1235,-0.0437,-0.02083,0.01622,-0.10081,-0.1253,-0.2758,9.4193
1771241190.4907975,1055232.7549,6125660.9983,1424324.7131,0.025454,0.626324,0.771251,0.110641,3.268,-0.1442,-0.0538,-0.01466,0.02656,-0.10731,0.3275,-0.2971,9.567
1771241190.5378063,1055232.5962,6125661.0301,1424324.6882,0.023536,0.626221,0.771127,0.112502,3.2756,-0.156,-0.0615,-0.00741,0.0045,-0.10853,0.4427,-0.2569,9.7264
1771241190.593687,1055232.4368,6125661.062,1424324.6619,0.020787,0.626349,0.770925,0.113708,3.2916,-0.1643,-0.0525,-0.00112,0.0565,-0.10486,0.1058,-0.3524,10.0107
1771241190.6388843,1055232.2876,6125661.0962,1424324.6229,0.018372,0.626444,0.770708,0.115065,3.2804,-0.1616,-0.0348,-0.00557,0.04547,-0.10505,-0.1448,0.4252,10.4722
1771241190.6955426,1055232.1295,6125661.1291,1424324.5957,0.0165,0.626278,0.770628,0.116775,3.2658,-0.1516,-0.0199,-0.01875,0.02524,-0.10184,0.165,-0.3581,10.3098
1771241190.7358577,1055231.9718,6125661.1622,1424324.5683,0.014264,0.62607,0.77063,0.11816,3.2602,-0.1411,-0.0201,-0.01679,0.00136,-0.09395,-0.6099,-0.4894,9.4675
1771241190.7855823,1055231.7539,6125661.1997,1424324.5493,0.012764,0.625872,0.770526,0.120046,3.2797,-0.1409,-0.0324,-0.00741,-0.00495,-0.09481,0.6304,-0.4487,9.4226
1771241190.8358893,1055231.595,6125661.2321,1424324.5199,0.010869,0.625779,0.770375,0.121675,3.3072,-0.1395,-0.0495,-0.00993,0.01009,-0.09488,0.1206,-0.093,9.8031
1771241190.8882089,1055231.435,6125661.2643,1424324.4898,0.009012,0.625534,0.770336,0.123321,3.3258,-0.129,-0.049,-0.02041,0.05314,-0.09908,0.2217,0.093,9.7828
1771241190.9379897,1055231.2749,6125661.2969,1424324.4594,0.006919,0.625394,0.77027,0.124574,3.3121,-0.1353,-0.032,-0.00896,0.01097,-0.09036,-0.3939,-0.7076,10.0765
1771241190.9905572,1055231.1155,6125661.3299,1424324.4281,0.005066,0.625286,0.770161,0.125875,3.316,-0.1305,-0.0268,-0.01005,0.02507,-0.08433,0.4389,-0.4725,9.9142
1771241191.0417836,1055230.9562,6125661.363,1424324.396,0.003412,0.625143,0.770047,0.127326,3.3122,-0.1288,-0.0286,-0.00912,0.0049,-0.08709,-0.4722,0.1135,9.7801
1771241191.0864048,1055230.8163,6125661.3903,1424324.3564,0.002013,0.624924,0.769972,0.128879,3.2833,-0.1207,-0.0223,-0.00968,-0.01727,-0.08228,-0.7107,0.2325,9.5456
1771241191.141267,1055230.6586,6125661.4233,1424324.3239,0.001092,0.624716,0.769852,0.130599,3.2954,-0.1203,-0.0382,-0.00451,0.01165,-0.07591,0.7673,-0.3144,9.2727
1771241191.1867323,1055230.5,6125661.4556,1424324.2899,-0.000111,0.624819,0.769572,0.131758,3.3132,-0.1369,-0.0579,0.01139,0.00052,-0.05944,0.4623,-0.2217,9.5437
1771241191.236545,1055230.3411,6125661.4877,1424324.254,-0.000723,0.625125,0.769058,0.133298,3.3269,-0.1665,-0.0706,0.02419,0.00015,-0.06589,0.3317,-0.0862,9.85
1771241191.2887883,1055230.1394,6125661.5211,1424324.2188,-0.001775,0.625726,0.768387,0.134334,3.365,-0.1714,-0.0825,0.0272,0.02893,-0.05934,0.561,0.2006,9.3165
1771241191.3365579,1055229.9777,6125661.553,1424324.1817,-0.002795,0.626099,0.767927,0.135202,3.3808,-0.1344,-0.0756,0.00748,0.00638,-0.0485,0.2577,0.2475,9.9647
1771241191.390084,1055229.8157,6125661.5855,1424324.1457,-0.00378,0.626237,0.767701,0.135821,3.377,-0.1068,-0.0477,0.00074,0.00665,-0.03925,-0.1384,0.257,10.4903
1771241191.4361382,1055229.6542,6125661.619,1424324.1111,-0.004661,0.626165,0.767654,0.136394,3.3614,-0.0779,-0.0205,-0.00995,0.00444,-0.04119,-0.2046,0.5997,10.2525
1771241191.486395,1055229.513,6125661.6521,1424324.0672,-0.004961,0.625822,0.767776,0.137266,3.3522,-0.0659,-0.0175,-0.01526,-0.02359,-0.03309,-0.0406,-0.5061,9.6743
1771241191.5357256,1055229.3521,6125661.6861,1424324.0332,-0.004938,0.625677,0.767721,0.138234,3.3677,-0.0835,-0.0356,0.00402,-0.00696,-0.03002,0.2382,-0.6911,9.386
1771241191.5885856,1055229.1904,6125661.7199,1424323.9978,-0.005022,0.625762,0.76751,0.139016,3.3892,-0.0851,-0.0396,0.0029,0.0094,-0.03168,0.7171,0.3387,10.1395
1771241191.6367638,1055229.0281,6125661.754,1424323.963,-0.005566,0.625676,0.767492,0.139477,3.3782,-0.0612,-0.0298,-0.01051,-0.02343,-0.02165,-0.3901,0.6699,10.0256
1771241191.6853237,1055228.2103,6125661.7396,1424324.1465,-0.005318,0.625244,0.767601,0.140818,3.3801,-0.0447,-0.034,-0.01585,-0.0623,-0.01832,0.3548,-0.1346,9.7492
1771241191.736183,1055228.0473,6125661.7738,1424324.1128,-0.005731,0.625019,0.767718,0.141169,3.4122,-0.042,-0.0359,-0.01532,0.01901,-0.02317,-0.0571,-0.0867,9.4698
1771241191.7855935,1055227.884,6125661.8085,1424324.0792,-0.006144,0.624687,0.767896,0.141645,3.3922,-0.0353,-0.0232,-0.02092,-0.01524,-0.02159,-0.2459,-0.4243,9.6108
1771241191.8416195,1055227.7217,6125661.8433,1424324.0452,-0.005892,0.624379,0.76797,0.142613,3.3956,-0.0613,-0.0343,-0.00157,-0.00948,-0.02015,0.5268,-0.8396,9.6566
1771241191.8873749,1055227.4835,6125661.8641,1424324.0032,-0.006083,0.624479,0.767993,0.142038,3.4978,-0.0725,-0.0557,-0.00096,0.04585,-0.01919,0.619,-0.6214,9.6001
1771241191.9369457,1055227.3162,6125661.8986,1424323.9671,-0.005583,0.624207,0.76805,0.142949,3.4885,-0.0597,-0.0756,-0.01144,-0.04865,-0.01778,0.0265,-0.4949,9.3397
1771241191.9854612,1055227.1487,6125661.9326,1424323.9306,-0.00534,0.624002,0.768089,0.143641,3.4974,-0.0609,-0.0801,-0.00839,-0.02648,-0.01524,0.1982,0.0795,10.1129
1771241192.040599,1055226.9806,6125661.9671,1424323.8946,-0.005131,0.623585,0.768272,0.144474,3.5177,-0.0295,-0.0697,-0.02695,-0.03502,-0.02331,0.2311,0.7732,10.0963
1771241192.0855117,1055226.811,6125662.0025,1424323.8601,-0.005046,0.62281,0.768763,0.145207,3.5444,-0.0055,-0.0572,-0.03575,-0.0473,-0.01103,0.3634,0.0927,9.8946
1771241192.1400874,1055226.6377,6125662.0422,1424323.8253,-0.005744,0.622612,0.768884,0.145393,3.5644,-0.0583,-0.0411,-0.00485,0.06143,-0.02478,0.062,-1.5469,10.0085
1771241192.188747,1055226.4677,6125662.0795,1424323.7878,-0.006142,0.622754,0.768695,0.145767,3.562,-0.0794,-0.041,-0.0012,0.00845,-0.02112,0.088,-0.3085,9.8397
1771241192.236712,1055226.2973,6125662.1166,1424323.75,-0.006178,0.622587,0.768707,0.146415,3.5763,-0.0636,-0.0511,-0.01328,0.00256,-0.01895,0.6444,-0.3858,9.7703
1771241192.2904088,1055226.1263,6125662.1536,1424323.7122,-0.006763,0.622532,0.76872,0.146553,3.5764,-0.0675,-0.0456,0.00084,0.0178,-0.0196,-0.6112,-0.9482,9.9562
1771241192.3459172,1055225.9559,6125662.1908,1424323.6737,-0.007047,0.622616,0.76858,0.146912,3.58,-0.0655,-0.0508,0.00142,0.0301,-0.0203,0.7787,-0.0025,9.5983
1771241192.3857503,1055225.7847,6125662.2276,1424323.6357,-0.007172,0.622408,0.768632,0.147517,3.5879,-0.0501,-0.0596,-0.01002,0.00167,-0.02376,0.4535,-0.0344,9.6088
1771241192.4403467,1055225.5487,6125662.2627,1424323.6013,-0.007667,0.622309,0.768716,0.147475,3.644,-0.0502,-0.0523,0.00189,0.02085,-0.01999,0.4912,-1.1299,9.8392
1771241192.4860096,1055225.3746,6125662.3002,1424323.5625,-0.008059,0.622367,0.768584,0.147894,3.6576,-0.0553,-0.0485,-0.00386,0.06564,-0.0266,1.1143,-0.3837,10.1604
1771241192.5387094,1055225.2001,6125662.3381,1424323.524,-0.008411,0.622099,0.768703,0.148381,3.6488,-0.0354,-0.048,-0.01792,-0.00769,-0.02039,0.0577,-0.2272,9.7317
1771241192.5856903,1055225.0259,6125662.376,1424323.4852,-0.008725,0.621929,0.76873,0.148937,3.6484,-0.0464,-0.044,-0.00587,-0.00847,-0.0246,0.3351,0.1714,10.1892
1771241192.6430342,1055224.8518,6125662.4142,1424323.446,-0.00884,0.621728,0.768701,0.149915,3.6487,-0.0488,-0.0457,-0.00884,-0.05746,-0.0389,-0.3026,0.2209,9.8202
1771241192.6914682,1055224.6776,6125662.457,1424323.4087,-0.009509,0.621331,0.768806,0.150978,3.665,-0.0332,-0.0408,-0.02472,0.04125,-0.05261,0.2035,0.1705,9.5546
1771241192.756677,1055224.5024,6125662.4955,1424323.3695,-0.010699,0.620969,0.769014,0.15133,3.6806,-0.0219,-0.0469,-0.02921,0.0404,-0.03486,0.3308,0.5084,9.4151
1771241192.786593,1055224.3264,6125662.5335,1424323.3303,-0.011328,0.620495,0.769319,0.151677,3.682,-0.0257,-0.0597,-0.02405,-0.03119,-0.02009,-0.4859,-0.7447,9.4252
1771241192.847625,1055224.1506,6125662.5713,1424323.2896,-0.012074,0.620365,0.769356,0.151964,3.6781,-0.0635,-0.06,0.00076,-0.02582,-0.0287,-0.8184,-1.1598,9.9541
1771241192.8878746,1055223.9758,6125662.6096,1424323.2471,-0.012913,0.62053,0.769108,0.152472,3.6715,-0.0781,-0.0412,0.00823,0.00019,-0.03689,-0.2652,0.0117,10.7092
1771241192.9467208,1055223.8017,6125662.6488,1424323.2047,-0.013251,0.62048,0.768944,0.153472,3.6706,-0.0587,-0.0308,-0.0031,-0.00356,-0.03893,0.1303,0.721,9.8521
1771241192.9892623,1055223.5755,6125662.6893,1424323.1524,-0.013648,0.620407,0.768871,0.154098,3.7218,-0.0534,-0.0455,0.00115,-0.02756,-0.03017,0.3373,-0.2884,9.5545
1771241193.0461218,1055223.3982,6125662.7285,1424323.109,-0.014033,0.620593,0.768594,0.154693,3.7348,-0.0737,-0.0561,0.01957,-0.03498,-0.03023,-0.177,-0.7727,9.5531
1771241193.0893528,1055223.221,6125662.7677,1424323.0637,-0.014506,0.62107,0.76806,0.155391,3.7371,-0.0957,-0.0624,0.03209,-0.04118,-0.03986,-0.4916,0.1785,9.9186
1771241193.135721,1055223.0312,6125662.8091,1424323.0121,-0.015496,0.621489,0.767599,0.155894,3.77,-0.0813,-0.0639,0.01479,-0.00807,-0.03717,-0.1289,0.7656,9.8196
1771241193.1868136,1055222.8522,6125662.8482,1424322.9665,-0.01606,0.621657,0.767341,0.156438,3.791,-0.0709,-0.0629,0.01223,0.0771,-0.03151,0.7832,0.2472,9.9882
1771241193.236112,1055222.6725,6125662.8877,1424322.9206,-0.017181,0.622035,0.767037,0.156308,3.7913,-0.0786,-0.0465,0.0133,0.03773,-0.02664,0.2436,-0.1481,9.8742
1771241193.294528,1055222.4934,6125662.9279,1424322.8745,-0.017575,0.622236,0.76677,0.156769,3.7728,-0.0699,-0.0326,0.00874,-0.0522,-0.02951,-0.3473,0.2414,10.1354
1771241193.3363433,1055222.3146,6125662.968,1424322.8292,-0.017884,0.622093,0.766709,0.157601,3.7687,-0.042,-0.0367,-0.00706,-0.07702,-0.03471,-0.329,0.4801,9.9629
1771241193.3874357,1055222.1369,6125663.0185,1424322.782,-0.019147,0.62199,0.766715,0.157829,3.7959,-0.0349,-0.0403,-0.00843,0.04333,-0.03329,0.0685,-0.3719,9.7127
1771241193.437206,1055221.9571,6125663.058,1424322.7368,-0.019641,0.621872,0.766673,0.158438,3.7916,-0.0497,-0.0498,-0.00522,0.01231,-0.03234,-0.0539,-0.8315,9.7195
1771241193.4859664,1055221.7775,6125663.0977,1424322.6911,-0.019912,0.621672,0.766659,0.159252,3.7898,-0.0422,-0.0427,-0.01341,-0.00252,-0.03518,0.2401,-0.3392,10.0623
1771241193.5451386,1055221.5978,6125663.1379,1424322.6449,-0.020021,0.621523,0.766587,0.160164,3.8155,-0.0587,-0.0428,0.00353,0.00587,-0.03432,1.2365,-1.0911,9.9432
1771241193.5862527,1055221.4084,6125663.1769,1424322.5896,-0.02093,0.62172,0.766336,0.160487,3.8369,-0.0676,-0.0394,0.00783,0.02567,-0.03071,0.6298,-0.3127,9.8398
1771241193.6361113,1055221.227,6125663.2178,1424322.5417,-0.022312,0.621983,0.766127,0.160278,3.8273,-0.0524,-0.0278,0.0044,-0.00353,-0.01978,-0.621,0.1592,9.5517
1771241193.6860437,1055221.046,6125663.2585,1424322.4939,-0.022953,0.622055,0.766019,0.160423,3.845,-0.0589,-0.035,-0.00152,0.07345,-0.0223,0.5138,0.0027,9.5919
1771241193.7435873,1055220.8646,6125663.2988,1424322.446,-0.023345,0.621974,0.765995,0.160794,3.8292,-0.0438,-0.0362,-0.00997,-0.01803,-0.02063,-0.2971,0.0218,9.9823
1771241193.7907932,1055220.673,6125663.3321,1424322.3872,-0.023718,0.621825,0.765985,0.161365,3.847,-0.0493,-0.0508,-0.00748,-0.00495,-0.02331,-0.274,-0.1867,9.7145
1771241193.836838,1055220.4915,6125663.3723,1424322.3386,-0.023662,0.62168,0.765926,0.162208,3.8436,-0.0506,-0.0413,-0.00173,-0.01402,-0.02906,0.2383,0.0434,9.9693
1771241193.8856316,1055220.3097,6125663.4131,1424322.29,-0.024067,0.621469,0.765944,0.16287,3.8557,-0.035,-0.036,-0.01746,-0.03104,-0.02717,0.007,0.7782,9.9592
1771241193.9358988,1055220.1272,6125663.4542,1424322.2422,-0.024318,0.620953,0.766195,0.163619,3.862,-0.0166,-0.0333,-0.02202,-0.0546,-0.02325,-0.6399,0.1761,10.1812
1771241193.986003,1055219.9343,6125663.4934,1424322.2092,-0.024835,0.620601,0.766351,0.164147,3.8829,-0.016,-0.0374,-0.00882,0.02856,-0.02537,0.249,-0.0851,9.4801
1771241194.0360715,1055219.7507,6125663.5345,1424322.1608,-0.024978,0.620331,0.766435,0.16475,3.8914,-0.0191,-0.0473,-0.01491,-0.01624,-0.02263,0.1406,-0.1611,9.6083
1771241194.0885668,1055219.5668,6125663.5756,1424322.1115,-0.025099,0.620194,0.766386,0.165472,3.8936,-0.0461,-0.0582,0.00485,-0.03223,-0.02866,-0.2726,-1.0917,9.4577
1771241194.136562,1055219.3829,6125663.6163,1424322.0607,-0.026123,0.620485,0.766096,0.165567,3.8992,-0.0411,-0.0609,0.01062,0.00624,-0.0284,-0.436,0.3941,9.5974
1771241194.1907008,1055219.2205,6125663.6659,1424322.0321,-0.026221,0.620238,0.766114,0.166393,3.8621,-0.0101,-0.0367,-0.00391,-0.01942,-0.02415,-0.3309,0.4118,10.0741
1771241194.2362092,1055219.0377,6125663.7073,1424321.9834,-0.026358,0.619996,0.766154,0.16709,3.8879,-0.0179,-0.0446,-0.00299,0.01202,-0.02168,0.6758,-0.9114,9.6054
